Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

12:06:48 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:06:49 AM   978     56067         -   14.85   10.89    0.00    0.00   25.74     5  ovs-vswitchd
12:06:49 AM   978         -     56067    0.00    0.00    0.00    0.00    0.00     5  |__ovs-vswitchd
12:06:49 AM   978         -     56082    0.00    0.00    0.00    0.00    0.00     9  |__handler1
12:06:49 AM   978         -     56083    0.00    0.00    0.00    0.00    0.00     1  |__handler2
12:06:49 AM   978         -     56084    0.00    0.00    0.00    0.00    0.00     6  |__handler3
12:06:49 AM   978         -     56085    0.00    0.00    0.00    0.00    0.00     4  |__urcu4
12:06:49 AM   978         -     56086    0.00    0.00    0.00    0.00    0.00     3  |__handler5
12:06:49 AM   978         -     56087    0.00    0.00    0.00    0.00    0.00     4  |__handler6
12:06:49 AM   978         -     56088    0.00    0.00    0.00    0.00    0.00     6  |__handler7
12:06:49 AM   978         -     56089    0.00    0.00    0.00    0.00    0.00     7  |__handler8
12:06:49 AM   978         -     56090    0.00    0.00    0.00    0.00    0.00     5  |__handler9
12:06:49 AM   978         -     56091    0.00    0.00    0.00    0.00    0.00     8  |__handler10
12:06:49 AM   978         -     56092    0.00    0.00    0.00    0.00    0.00     4  |__handler11
12:06:49 AM   978         -     56093    0.00    0.00    0.00    0.00    0.00    10  |__handler12
12:06:49 AM   978         -     56094    0.00    0.00    0.00    0.00    0.00    11  |__handler13
12:06:49 AM   978         -     56095    0.00    0.00    0.00    0.00    0.00    12  |__handler14
12:06:49 AM   978         -     56096    0.00    0.00    0.00    0.00    0.00    13  |__handler15
12:06:49 AM   978         -     56097    0.00    0.00    0.00    0.00    0.00     5  |__handler16
12:06:49 AM   978         -     56098    0.00    0.00    0.00    0.00    0.00    14  |__handler17
12:06:49 AM   978         -     56099    0.99    0.99    0.00    0.00    1.98     0  |__revalidator18
12:06:49 AM   978         -     56100    0.99    1.98    0.00    0.00    2.97     4  |__revalidator19
12:06:49 AM   978         -     56101    0.99    0.99    0.00    0.00    1.98    15  |__revalidator20
12:06:49 AM   978         -     56102    0.99    0.99    0.00    0.00    1.98     2  |__revalidator21
12:06:49 AM   978         -     56103    1.98    0.99    0.00    0.00    2.97     9  |__revalidator22
12:06:49 AM   978         -     56104    1.98    0.99    0.00    0.00    2.97     6  |__revalidator23
12:06:49 AM   978         -     56105    0.99    0.99    0.00    0.00    1.98     8  |__revalidator24
12:06:49 AM   978         -     56106    0.99    0.99    0.00    0.00    1.98    13  |__revalidator25
12:06:49 AM   978         -     56107    0.99    0.99    0.00    0.00    1.98    10  |__revalidator26
12:06:49 AM   978         -     56108    0.99    1.98    0.00    0.00    2.97     1  |__revalidator27
12:06:50 AM   978     56067         -   13.00   11.00    0.00    0.00   24.00     5  ovs-vswitchd
12:06:50 AM   978         -     56067    0.00    0.00    0.00    0.00    0.00     5  |__ovs-vswitchd
12:06:50 AM   978         -     56082    0.00    0.00    0.00    0.00    0.00     9  |__handler1
12:06:50 AM   978         -     56083    0.00    0.00    0.00    0.00    0.00     1  |__handler2
12:06:50 AM   978         -     56084    0.00    0.00    0.00    0.00    0.00     6  |__handler3
12:06:50 AM   978         -     56085    0.00    0.00    0.00    0.00    0.00     4  |__urcu4
12:06:50 AM   978         -     56086    0.00    0.00    0.00    0.00    0.00     3  |__handler5
12:06:50 AM   978         -     56087    0.00    0.00    0.00    0.00    0.00     4  |__handler6
12:06:50 AM   978         -     56088    0.00    0.00    0.00    0.00    0.00     6  |__handler7
12:06:50 AM   978         -     56089    0.00    0.00    0.00    0.00    0.00     7  |__handler8
12:06:50 AM   978         -     56090    0.00    0.00    0.00    0.00    0.00     5  |__handler9
12:06:50 AM   978         -     56091    0.00    0.00    0.00    0.00    0.00     8  |__handler10
12:06:50 AM   978         -     56092    0.00    0.00    0.00    0.00    0.00     4  |__handler11
12:06:50 AM   978         -     56093    0.00    0.00    0.00    0.00    0.00    10  |__handler12
12:06:50 AM   978         -     56094    0.00    0.00    0.00    0.00    0.00    11  |__handler13
12:06:50 AM   978         -     56095    0.00    0.00    0.00    0.00    0.00    12  |__handler14
12:06:50 AM   978         -     56096    0.00    0.00    0.00    0.00    0.00    13  |__handler15
12:06:50 AM   978         -     56097    0.00    0.00    0.00    0.00    0.00     5  |__handler16
12:06:50 AM   978         -     56098    0.00    0.00    0.00    0.00    0.00    14  |__handler17
12:06:50 AM   978         -     56099    2.00    1.00    0.00    0.00    3.00     0  |__revalidator18
12:06:50 AM   978         -     56100    2.00    1.00    0.00    0.00    3.00     4  |__revalidator19
12:06:50 AM   978         -     56101    2.00    1.00    0.00    0.00    3.00    15  |__revalidator20
12:06:50 AM   978         -     56102    1.00    1.00    0.00    0.00    2.00     3  |__revalidator21
12:06:50 AM   978         -     56103    1.00    1.00    0.00    0.00    2.00    14  |__revalidator22
