Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

12:34:48 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:34:49 AM   978     93834         -   12.00   10.00    0.00    0.00   22.00    10  ovs-vswitchd
12:34:49 AM   978         -     93834    0.00    0.00    0.00    0.00    0.00    10  |__ovs-vswitchd
12:34:49 AM   978         -     93836    0.00    0.00    0.00    0.00    0.00     1  |__handler1
12:34:49 AM   978         -     93837    0.00    0.00    0.00    0.00    0.00    10  |__handler2
12:34:49 AM   978         -     93838    0.00    0.00    0.00    0.00    0.00    15  |__handler3
12:34:49 AM   978         -     93839    0.00    0.00    0.00    0.00    0.00    10  |__urcu4
12:34:49 AM   978         -     93840    0.00    0.00    0.00    0.00    0.00    14  |__handler5
12:34:49 AM   978         -     93842    0.00    0.00    0.00    0.00    0.00     4  |__handler6
12:34:49 AM   978         -     93843    0.00    0.00    0.00    0.00    0.00     5  |__handler7
12:34:49 AM   978         -     93844    0.00    0.00    0.00    0.00    0.00     9  |__handler8
12:34:49 AM   978         -     93845    0.00    0.00    0.00    0.00    0.00    13  |__handler9
12:34:49 AM   978         -     93846    0.00    0.00    0.00    0.00    0.00     8  |__handler10
12:34:49 AM   978         -     93847    0.00    0.00    0.00    0.00    0.00     4  |__handler11
12:34:49 AM   978         -     93848    0.00    0.00    0.00    0.00    0.00     0  |__handler12
12:34:49 AM   978         -     93849    0.00    0.00    0.00    0.00    0.00    11  |__handler13
12:34:49 AM   978         -     93850    0.00    0.00    0.00    0.00    0.00     1  |__handler14
12:34:49 AM   978         -     93851    0.00    0.00    0.00    0.00    0.00     1  |__handler15
12:34:49 AM   978         -     93852    0.00    0.00    0.00    0.00    0.00    14  |__handler16
12:34:49 AM   978         -     93853    0.00    0.00    0.00    0.00    0.00     7  |__handler17
12:34:49 AM   978         -     93854    1.00    1.00    0.00    0.00    2.00     9  |__revalidator18
12:34:49 AM   978         -     93855    1.00    0.00    0.00    0.00    1.00    15  |__revalidator19
12:34:49 AM   978         -     93856    2.00    1.00    0.00    0.00    3.00    14  |__revalidator20
12:34:49 AM   978         -     93857    1.00    1.00    0.00    0.00    2.00    12  |__revalidator21
12:34:49 AM   978         -     93858    2.00    1.00    0.00    0.00    3.00     0  |__revalidator22
12:34:49 AM   978         -     93859    1.00    1.00    0.00    0.00    2.00     4  |__revalidator23
12:34:49 AM   978         -     93860    1.00    1.00    0.00    0.00    2.00    13  |__revalidator24
12:34:49 AM   978         -     93861    1.00    1.00    0.00    0.00    2.00     7  |__revalidator25
12:34:49 AM   978         -     93862    1.00    2.00    0.00    0.00    3.00     2  |__revalidator26
12:34:49 AM   978         -     93863    1.00    1.00    0.00    0.00    2.00    11  |__revalidator27
12:34:50 AM   978     93834         -   12.00   10.00    0.00    0.00   22.00    10  ovs-vswitchd
12:34:50 AM   978         -     93834    0.00    0.00    0.00    0.00    0.00    10  |__ovs-vswitchd
12:34:50 AM   978         -     93836    0.00    0.00    0.00    0.00    0.00     1  |__handler1
12:34:50 AM   978         -     93837    0.00    0.00    0.00    0.00    0.00    10  |__handler2
12:34:50 AM   978         -     93838    0.00    0.00    0.00    0.00    0.00    15  |__handler3
12:34:50 AM   978         -     93839    0.00    0.00    0.00    0.00    0.00    10  |__urcu4
12:34:50 AM   978         -     93840    0.00    0.00    0.00    0.00    0.00    14  |__handler5
12:34:50 AM   978         -     93842    0.00    0.00    0.00    0.00    0.00     4  |__handler6
12:34:50 AM   978         -     93843    0.00    0.00    0.00    0.00    0.00     5  |__handler7
12:34:50 AM   978         -     93844    0.00    0.00    0.00    0.00    0.00     9  |__handler8
12:34:50 AM   978         -     93845    0.00    0.00    0.00    0.00    0.00    13  |__handler9
12:34:50 AM   978         -     93846    0.00    0.00    0.00    0.00    0.00     8  |__handler10
12:34:50 AM   978         -     93847    0.00    0.00    0.00    0.00    0.00     4  |__handler11
12:34:50 AM   978         -     93848    0.00    0.00    0.00    0.00    0.00     0  |__handler12
12:34:50 AM   978         -     93849    0.00    0.00    0.00    0.00    0.00    11  |__handler13
12:34:50 AM   978         -     93850    0.00    0.00    0.00    0.00    0.00     1  |__handler14
12:34:50 AM   978         -     93851    0.00    0.00    0.00    0.00    0.00     1  |__handler15
