Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

12:25:17 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:25:18 AM   978     81828         -    8.00    8.00    0.00    0.00   16.00     1  ovs-vswitchd
12:25:18 AM   978         -     81828    0.00    0.00    0.00    0.00    0.00     1  |__ovs-vswitchd
12:25:18 AM   978         -     81830    0.00    0.00    0.00    0.00    0.00    11  |__handler1
12:25:18 AM   978         -     81831    0.00    0.00    0.00    0.00    0.00     5  |__handler2
12:25:18 AM   978         -     81832    0.00    0.00    0.00    0.00    0.00     3  |__handler3
12:25:18 AM   978         -     81833    0.00    0.00    0.00    0.00    0.00     7  |__urcu4
12:25:18 AM   978         -     81834    0.00    0.00    0.00    0.00    0.00     4  |__handler5
12:25:18 AM   978         -     81835    0.00    0.00    0.00    0.00    0.00    15  |__handler6
12:25:18 AM   978         -     81836    0.00    0.00    0.00    0.00    0.00    10  |__handler7
12:25:18 AM   978         -     81837    0.00    0.00    0.00    0.00    0.00     3  |__handler8
12:25:18 AM   978         -     81838    0.00    0.00    0.00    0.00    0.00     8  |__handler9
12:25:18 AM   978         -     81839    0.00    0.00    0.00    0.00    0.00     9  |__handler10
12:25:18 AM   978         -     81840    0.00    0.00    0.00    0.00    0.00    11  |__handler11
12:25:18 AM   978         -     81841    0.00    0.00    0.00    0.00    0.00    13  |__handler12
12:25:18 AM   978         -     81842    0.00    0.00    0.00    0.00    0.00    12  |__handler13
12:25:18 AM   978         -     81843    0.00    0.00    0.00    0.00    0.00    12  |__handler14
12:25:18 AM   978         -     81844    0.00    0.00    0.00    0.00    0.00    15  |__handler15
12:25:18 AM   978         -     81845    0.00    0.00    0.00    0.00    0.00     7  |__handler16
12:25:18 AM   978         -     81846    0.00    0.00    0.00    0.00    0.00     1  |__handler17
12:25:18 AM   978         -     81847    1.00    0.00    0.00    0.00    1.00     8  |__revalidator18
12:25:18 AM   978         -     81848    1.00    0.00    0.00    0.00    1.00     5  |__revalidator19
12:25:18 AM   978         -     81849    1.00    1.00    0.00    0.00    2.00     3  |__revalidator20
12:25:18 AM   978         -     81850    1.00    1.00    0.00    0.00    2.00    14  |__revalidator21
12:25:18 AM   978         -     81851    1.00    0.00    0.00    0.00    1.00    12  |__revalidator22
12:25:18 AM   978         -     81852    1.00    1.00    0.00    0.00    2.00     9  |__revalidator23
12:25:18 AM   978         -     81853    1.00    1.00    0.00    0.00    2.00     0  |__revalidator24
12:25:18 AM   978         -     81854    1.00    1.00    0.00    0.00    2.00    10  |__revalidator25
12:25:18 AM   978         -     81855    1.00    1.00    0.00    0.00    2.00    13  |__revalidator26
12:25:18 AM   978         -     81856    1.00    1.00    0.00    0.00    2.00    15  |__revalidator27
12:25:19 AM   978     81828         -    8.00    7.00    0.00    0.00   15.00     1  ovs-vswitchd
12:25:19 AM   978         -     81828    0.00    0.00    0.00    0.00    0.00     1  |__ovs-vswitchd
12:25:19 AM   978         -     81830    0.00    0.00    0.00    0.00    0.00    11  |__handler1
12:25:19 AM   978         -     81831    0.00    0.00    0.00    0.00    0.00     5  |__handler2
12:25:19 AM   978         -     81832    0.00    0.00    0.00    0.00    0.00     3  |__handler3
12:25:19 AM   978         -     81833    0.00    0.00    0.00    0.00    0.00     7  |__urcu4
12:25:19 AM   978         -     81834    0.00    0.00    0.00    0.00    0.00     4  |__handler5
12:25:19 AM   978         -     81835    0.00    0.00    0.00    0.00    0.00    15  |__handler6
12:25:19 AM   978         -     81836    0.00    0.00    0.00    0.00    0.00    10  |__handler7
12:25:19 AM   978         -     81837    0.00    0.00    0.00    0.00    0.00     3  |__handler8
12:25:19 AM   978         -     81838    0.00    0.00    0.00    0.00    0.00     8  |__handler9
12:25:19 AM   978         -     81839    0.00    0.00    0.00    0.00    0.00     9  |__handler10
12:25:19 AM   978         -     81840    0.00    0.00    0.00    0.00    0.00    11  |__handler11
12:25:19 AM   978         -     81841    0.00    0.00    0.00    0.00    0.00    13  |__handler12
12:25:19 AM   978         -     81842    0.00    0.00    0.00    0.00    0.00    12  |__handler13
12:25:19 AM   978         -     81843    0.00    0.00    0.00    0.00    0.00    12  |__handler14
12:25:19 AM   978         -     81844    0.00    0.00    0.00    0.00    0.00    15  |__handler15
12:25:19 AM   978         -     81845    0.00    0.00    0.00    0.00    0.00     7  |__handler16
12:25:19 AM   978         -     81846    0.00    0.00    0.00    0.00    0.00     1  |__handler17
12:25:19 AM   978         -     81847    1.00    1.00    0.00    0.00    2.00     8  |__revalidator18
12:25:19 AM   978         -     81848    0.00    1.00    0.00    0.00    1.00     5  |__revalidator19
12:25:19 AM   978         -     81849    1.00    1.00    0.00    0.00    2.00     3  |__revalidator20
12:25:19 AM   978         -     81850    0.00    1.00    0.00    0.00    1.00    14  |__revalidator21
12:25:19 AM   978         -     81851    1.00    1.00    0.00    0.00    2.00    12  |__revalidator22
12:25:19 AM   978         -     81852    1.00    1.00    0.00    0.00    2.00     9  |__revalidator23
12:25:19 AM   978         -     81853    1.00    0.00    0.00    0.00    1.00    13  |__revalidator24
12:25:19 AM   978         -     81854    1.00    1.00    0.00    0.00    2.00    10  |__revalidator25
12:25:19 AM   978         -     81855    1.00    0.00    0.00    0.00    1.00    11  |__revalidator26
12:25:19 AM   978         -     81856    1.00    0.00    0.00    0.00    1.00     0  |__revalidator27
12:25:20 AM   978     81828         -   97.00   62.00    0.00    0.00  159.00     1  ovs-vswitchd
12:25:20 AM   978         -     81828    0.00    0.00    0.00    0.00    0.00     1  |__ovs-vswitchd
12:25:20 AM   978         -     81830    5.00    3.00    0.00    0.00    8.00     0  |__handler1
12:25:20 AM   978         -     81831    5.00    4.00    0.00    1.00    9.00     5  |__handler2
12:25:20 AM   978         -     81832    5.00    3.00    0.00    1.00    8.00     6  |__handler3
12:25:20 AM   978         -     81833    0.00    0.00    0.00    1.00    0.00     1  |__urcu4
12:25:20 AM   978         -     81834    6.00    3.00    0.00    0.00    9.00    12  |__handler5
12:25:20 AM   978         -     81835    6.00    4.00    0.00    0.00   10.00     1  |__handler6
12:25:20 AM   978         -     81836    6.00    3.00    0.00    1.00    9.00     3  |__handler7
12:25:20 AM   978         -     81837    5.00    3.00    0.00    0.00    8.00     2  |__handler8
12:25:20 AM   978         -     81838    5.00    3.00    0.00    1.00    8.00     7  |__handler9
12:25:20 AM   978         -     81839    5.00    4.00    0.00    0.00    9.00     4  |__handler10
12:25:20 AM   978         -     81840    4.00    4.00    0.00    1.00    8.00    10  |__handler11
12:25:20 AM   978         -     81841    7.00    3.00    0.00    1.00   10.00     8  |__handler12
12:25:20 AM   978         -     81842    5.00    2.00    0.00    2.00    7.00    15  |__handler13
12:25:20 AM   978         -     81843    7.00    4.00    0.00    0.00   11.00    13  |__handler14
12:25:20 AM   978         -     81844    5.00    4.00    0.00    1.00    9.00    14  |__handler15
12:25:20 AM   978         -     81845    3.00    4.00    0.00    0.00    7.00    12  |__handler16
12:25:20 AM   978         -     81846    7.00    2.00    0.00    0.00    9.00     9  |__handler17
12:25:20 AM   978         -     81847    1.00    1.00    0.00    0.00    2.00     4  |__revalidator18
12:25:20 AM   978         -     81848    1.00    1.00    0.00    0.00    2.00     4  |__revalidator19
12:25:20 AM   978         -     81849    0.00    0.00    0.00    0.00    0.00     3  |__revalidator20
12:25:20 AM   978         -     81850    1.00    1.00    0.00    0.00    2.00    14  |__revalidator21
12:25:20 AM   978         -     81851    1.00    1.00    0.00    0.00    2.00    13  |__revalidator22
12:25:20 AM   978         -     81852    1.00    0.00    0.00    0.00    1.00     4  |__revalidator23
12:25:20 AM   978         -     81853    1.00    1.00    0.00    0.00    2.00    14  |__revalidator24
12:25:20 AM   978         -     81854    1.00    0.00    0.00    0.00    1.00    10  |__revalidator25
12:25:20 AM   978         -     81855    0.00    1.00    0.00    0.00    1.00     1  |__revalidator26
12:25:20 AM   978         -     81856    0.00    1.00    0.00    0.00    1.00     0  |__revalidator27
12:25:20 AM   978         -     84038    0.00    0.00    0.00    0.00    0.00    12  |__handler10
12:25:21 AM   978     81828         -  498.00  266.00    0.00    0.00  764.00    13  ovs-vswitchd
12:25:21 AM   978         -     81828    0.00    0.00    0.00    0.00    0.00    13  |__ovs-vswitchd
