[22:33:33] port 0: ovs-system, UPCALL packets:105696 errors:39550
[22:33:33] port 1: br-int, UPCALL packets:0 errors:0
[22:33:33] port 2: ens16f1np1, UPCALL packets:5429913 errors:1619
[22:33:33] port 3: pod1, UPCALL packets:171 errors:0
[22:33:33] port 4: pod2, UPCALL packets:333 errors:0
[22:33:33] port 5: pod3, UPCALL packets:299 errors:0
[22:33:33] port 6: pod4, UPCALL packets:203 errors:0
[22:33:33] port 7: pod5, UPCALL packets:194 errors:0
[22:33:33] port 8: pod6, UPCALL packets:91 errors:0
[22:33:33] port 9: pod7, UPCALL packets:315 errors:0
[22:33:33] port 10: pod8, UPCALL packets:173 errors:0
[22:33:34] port 0: ovs-system, UPCALL packets:105696 errors:39550
[22:33:34] port 1: br-int, UPCALL packets:0 errors:0
[22:33:34] port 2: ens16f1np1, UPCALL packets:5429913 errors:1619
[22:33:34] port 3: pod1, UPCALL packets:171 errors:0
[22:33:34] port 4: pod2, UPCALL packets:333 errors:0
[22:33:34] port 5: pod3, UPCALL packets:299 errors:0
[22:33:34] port 6: pod4, UPCALL packets:203 errors:0
[22:33:34] port 7: pod5, UPCALL packets:194 errors:0
[22:33:34] port 8: pod6, UPCALL packets:91 errors:0
[22:33:34] port 9: pod7, UPCALL packets:315 errors:0
[22:33:34] port 10: pod8, UPCALL packets:173 errors:0
[22:33:35] port 0: ovs-system, UPCALL packets:105696 errors:39550
[22:33:35] port 1: br-int, UPCALL packets:0 errors:0
[22:33:35] port 2: ens16f1np1, UPCALL packets:5429913 errors:1619
[22:33:35] port 3: pod1, UPCALL packets:171 errors:0
[22:33:35] port 4: pod2, UPCALL packets:333 errors:0
[22:33:35] port 5: pod3, UPCALL packets:300 errors:0
[22:33:35] port 6: pod4, UPCALL packets:203 errors:0
[22:33:35] port 7: pod5, UPCALL packets:194 errors:0
[22:33:35] port 8: pod6, UPCALL packets:91 errors:0
[22:33:35] port 9: pod7, UPCALL packets:315 errors:0
[22:33:35] port 10: pod8, UPCALL packets:173 errors:0
[22:33:36] port 0: ovs-system, UPCALL packets:105696 errors:39550
[22:33:36] port 1: br-int, UPCALL packets:0 errors:0
[22:33:36] port 2: ens16f1np1, UPCALL packets:5432110 errors:1619
[22:33:36] port 3: pod1, UPCALL packets:171 errors:0
[22:33:36] port 4: pod2, UPCALL packets:333 errors:0
[22:33:36] port 5: pod3, UPCALL packets:300 errors:0
[22:33:36] port 6: pod4, UPCALL packets:203 errors:0
[22:33:36] port 7: pod5, UPCALL packets:194 errors:0
[22:33:36] port 8: pod6, UPCALL packets:91 errors:0
[22:33:36] port 9: pod7, UPCALL packets:315 errors:0
[22:33:36] port 10: pod8, UPCALL packets:173 errors:0
[22:33:37] port 0: ovs-system, UPCALL packets:105696 errors:39550
[22:33:37] port 1: br-int, UPCALL packets:0 errors:0
[22:33:37] port 2: ens16f1np1, UPCALL packets:5467224 errors:1619
[22:33:37] port 3: pod1, UPCALL packets:171 errors:0
[22:33:37] port 4: pod2, UPCALL packets:333 errors:0
[22:33:37] port 5: pod3, UPCALL packets:300 errors:0
[22:33:37] port 6: pod4, UPCALL packets:215 errors:0
[22:33:37] port 7: pod5, UPCALL packets:206 errors:0
[22:33:37] port 8: pod6, UPCALL packets:103 errors:0
[22:33:37] port 9: pod7, UPCALL packets:327 errors:0
[22:33:37] port 10: pod8, UPCALL packets:185 errors:0
[22:33:38] port 0: ovs-system, UPCALL packets:105696 errors:39550
[22:33:38] port 1: br-int, UPCALL packets:0 errors:0
[22:33:38] port 2: ens16f1np1, UPCALL packets:5467292 errors:1619
[22:33:38] port 3: pod1, UPCALL packets:171 errors:0
[22:33:38] port 4: pod2, UPCALL packets:333 errors:0
[22:33:38] port 5: pod3, UPCALL packets:300 errors:0
[22:33:38] port 6: pod4, UPCALL packets:215 errors:0
[22:33:38] port 7: pod5, UPCALL packets:206 errors:0
[22:33:38] port 8: pod6, UPCALL packets:103 errors:0
[22:33:38] port 9: pod7, UPCALL packets:327 errors:0
[22:33:38] port 10: pod8, UPCALL packets:185 errors:0
[22:33:39] port 0: ovs-system, UPCALL packets:105696 errors:39550
[22:33:39] port 1: br-int, UPCALL packets:0 errors:0
[22:33:39] port 2: ens16f1np1, UPCALL packets:5480723 errors:1619
[22:33:39] port 3: pod1, UPCALL packets:171 errors:0
