[22:33:33] UPCALL packets diff: 5537388, errors diff: 41169
[22:33:34] UPCALL packets diff: 0, errors diff: 0
[22:33:35] UPCALL packets diff: 1, errors diff: 0
[22:33:36] UPCALL packets diff: 2197, errors diff: 0
[22:33:37] UPCALL packets diff: 35174, errors diff: 0
[22:33:38] UPCALL packets diff: 68, errors diff: 0
[22:33:39] UPCALL packets diff: 13455, errors diff: 0
[22:33:40] UPCALL packets diff: 24057, errors diff: 0
[22:33:41] UPCALL packets diff: 71, errors diff: 0
[22:33:42] UPCALL packets diff: 11505, errors diff: 0
[22:33:43] UPCALL packets diff: 26362, errors diff: 0
[22:33:44] UPCALL packets diff: 59, errors diff: 0
[22:33:45] UPCALL packets diff: 5660, errors diff: 0
[22:33:46] UPCALL packets diff: 17485, errors diff: 0
[22:33:47] UPCALL packets diff: 8841, errors diff: 0
[22:33:48] UPCALL packets diff: 10553, errors diff: 0
[22:33:49] UPCALL packets diff: 10686, errors diff: 0
[22:33:50] UPCALL packets diff: 4224, errors diff: 0
[22:33:51] UPCALL packets diff: 15506, errors diff: 0
[22:33:52] UPCALL packets diff: 54, errors diff: 0
[22:33:53] UPCALL packets diff: 19719, errors diff: 0
[22:33:54] UPCALL packets diff: 66, errors diff: 0
[22:33:55] UPCALL packets diff: 15324, errors diff: 0
[22:33:56] UPCALL packets diff: 32, errors diff: 0
[22:33:57] UPCALL packets diff: 24409, errors diff: 0
[22:33:58] UPCALL packets diff: 55, errors diff: 0
[22:33:59] UPCALL packets diff: 842, errors diff: 0
[22:34:00] UPCALL packets diff: 14897, errors diff: 0
[22:34:01] UPCALL packets diff: 6755, errors diff: 0
[22:34:02] UPCALL packets diff: 9526, errors diff: 0
[22:34:03] UPCALL packets diff: 6352, errors diff: 0
[22:34:04] UPCALL packets diff: 13569, errors diff: 0
[22:34:05] UPCALL packets diff: 2877, errors diff: 0
[22:34:06] UPCALL packets diff: 4369, errors diff: 0
[22:34:07] UPCALL packets diff: 14127, errors diff: 0
