0.0
0.0
3.46
7.38
9.12
11.75
12.12
12.38
11.81
11.53
10.94
11.06
11.29
12.59
10.29
12.0
12.18
11.53
12.88
9.75
9.88
9.18
9.53
9.71
10.76
10.5
0.0
