0.0
0.0
4.56
13.31
9.06
8.94
10.82
11.24
11.47
11.12
11.18
11.35
11.59
12.56
11.12
11.29
11.65
9.0
8.88
8.29
8.18
7.94
7.76
7.82
7.53
6.76
0.38
