0.0
0.59
9.25
7.29
8.0
9.69
8.47
9.12
8.12
9.88
9.59
9.41
9.24
9.67
9.29
9.82
9.18
10.24
10.35
10.62
9.41
10.06
13.47
15.06
14.29
2.69
0.0
