Time,%usr,%sys,%CPU
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:33,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:34,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:35,0.00,0.00,0.00
11:50:36,6.00,3.00,9.00
11:50:36,7.00,2.00,9.00
11:50:36,5.00,3.00,8.00
11:50:36,6.00,2.00,8.00
11:50:36,5.00,3.00,8.00
11:50:36,4.00,2.00,6.00
11:50:36,4.00,3.00,7.00
11:50:36,6.00,3.00,9.00
11:50:36,5.00,3.00,8.00
11:50:36,6.00,3.00,9.00
11:50:36,6.00,2.00,8.00
11:50:36,6.00,4.00,10.00
11:50:36,6.00,2.00,8.00
11:50:36,4.00,2.00,6.00
11:50:36,5.00,3.00,8.00
11:50:36,6.00,3.00,9.00
11:50:36,0.00,0.00,0.00
11:50:37,52.00,25.00,77.00
11:50:37,52.00,24.00,76.00
11:50:37,52.00,24.00,76.00
11:50:37,48.00,24.00,72.00
11:50:37,44.00,23.00,67.00
11:50:37,47.00,23.00,70.00
11:50:37,46.00,21.00,67.00
11:50:37,47.00,25.00,72.00
11:50:37,48.00,24.00,72.00
11:50:37,49.00,22.00,71.00
11:50:37,50.00,25.00,75.00
11:50:37,47.00,25.00,72.00
11:50:37,49.00,29.00,78.00
11:50:37,50.00,26.00,76.00
11:50:37,48.00,28.00,76.00
11:50:37,48.00,24.00,72.00
11:50:38,45.00,17.00,62.00
11:50:38,45.00,23.00,68.00
11:50:38,44.00,19.00,63.00
11:50:38,45.00,23.00,68.00
11:50:38,40.00,19.00,59.00
11:50:38,49.00,23.00,72.00
11:50:38,47.00,22.00,69.00
11:50:38,48.00,24.00,72.00
11:50:38,41.00,19.00,60.00
11:50:38,44.00,23.00,67.00
11:50:38,44.00,22.00,66.00
11:50:38,45.00,20.00,65.00
11:50:38,47.00,20.00,67.00
11:50:38,42.00,23.00,65.00
11:50:38,48.00,20.00,68.00
11:50:38,48.00,24.00,72.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:39,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
11:50:40,0.00,0.00,0.00
