Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:09:40 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:41 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:09:41 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:09:42 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:09:42 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:09:43 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:09:43 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:09:44 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:09:44 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:09:45 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:09:45 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:09:46 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:09:46 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:09:47 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:09:47 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:09:48 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:09:48 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:09:49 AM     0   2497158         -    7.00    3.00    0.00    2.00   10.00    15  python3
12:09:49 AM     0         -   2497158    7.00    3.00    0.00    2.00   10.00    15  |__python3
12:09:50 AM     0   2497158         -   10.00    3.00    0.00    6.00   13.00    12  python3
12:09:50 AM     0         -   2497158   10.00    3.00    0.00    6.00   13.00    12  |__python3
12:09:51 AM     0   2497158         -    5.00    3.00    0.00    3.00    8.00     3  python3
12:09:51 AM     0         -   2497158    5.00    3.00    0.00    3.00    8.00     3  |__python3
12:09:52 AM     0   2497158         -    6.00    3.00    0.00    3.00    9.00    10  python3
12:09:52 AM     0         -   2497158    6.00    3.00    0.00    3.00    9.00    10  |__python3
12:09:53 AM     0   2497158         -    8.82    2.94    0.00    9.80   11.76    15  python3
12:09:53 AM     0         -   2497158    8.82    2.94    0.00    9.80   11.76    15  |__python3
12:09:54 AM     0   2497158         -    5.00    2.00    0.00    5.00    7.00    11  python3
12:09:54 AM     0         -   2497158    5.00    2.00    0.00    5.00    7.00    11  |__python3
12:09:55 AM     0   2497158         -    8.00    2.00    0.00    4.00   10.00     5  python3
12:09:55 AM     0         -   2497158    8.00    2.00    0.00    4.00   10.00     5  |__python3
12:09:56 AM     0   2497158         -   12.00    5.00    0.00   11.00   17.00    15  python3
12:09:56 AM     0         -   2497158   12.00    5.00    0.00   11.00   17.00    15  |__python3
12:09:57 AM     0   2497158         -    4.00    1.00    0.00   13.00    5.00     1  python3
12:09:57 AM     0         -   2497158    4.00    1.00    0.00   13.00    5.00     1  |__python3
12:09:58 AM     0   2497158         -   10.00    3.00    0.00    6.00   13.00    13  python3
12:09:58 AM     0         -   2497158   10.00    3.00    0.00    6.00   13.00    13  |__python3
12:09:59 AM     0   2497158         -    5.00    1.00    0.00   10.00    6.00    13  python3
12:09:59 AM     0         -   2497158    5.00    1.00    0.00   10.00    6.00    13  |__python3
12:10:00 AM     0   2497158         -   10.00    4.00    0.00   18.00   14.00    14  python3
12:10:00 AM     0         -   2497158   10.00    4.00    0.00   18.00   14.00    14  |__python3
12:10:01 AM     0   2497158         -    6.00    2.00    0.00    9.00    8.00     2  python3
12:10:01 AM     0         -   2497158    6.00    2.00    0.00    9.00    8.00    15  |__python3
12:10:02 AM     0   2497158         -   10.00    3.00    0.00   13.00   13.00     7  python3
12:10:02 AM     0         -   2497158   10.00    3.00    0.00   13.00   13.00     7  |__python3
12:10:03 AM     0   2497158         -   16.00    6.00    0.00   19.00   22.00     1  python3
12:10:03 AM     0         -   2497158   16.00    6.00    0.00   19.00   22.00     1  |__python3
12:10:04 AM     0   2497158         -   15.00    4.00    0.00   14.00   19.00     2  python3
12:10:04 AM     0         -   2497158   15.00    4.00    0.00   14.00   19.00     2  |__python3
12:10:05 AM     0   2497158         -   20.00    5.00    0.00   13.00   25.00     4  python3
12:10:05 AM     0         -   2497158   20.00    5.00    0.00   13.00   25.00     4  |__python3
12:10:06 AM     0   2497158         -   10.00    4.00    0.00   10.00   14.00     7  python3
12:10:06 AM     0         -   2497158   10.00    4.00    0.00   10.00   14.00     7  |__python3
12:10:07 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:10:07 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:10:08 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:10:08 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:10:09 AM     0   2497158         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:10:09 AM     0         -   2497158    0.00    0.00    0.00    0.00    0.00     7  |__python3

Average:        0   2497158         -    5.79    1.96    0.00    5.82    7.75     -  python3
Average:        0         -   2497158    5.79    1.96    0.00    5.82    7.75     -  |__python3
