Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:09:40 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:09:41 AM     0   2497382         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:09:41 AM     0         -   2497382    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:09:42 AM     0   2497382         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:09:42 AM     0         -   2497382    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:09:43 AM     0   2497382         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:09:43 AM     0         -   2497382    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:09:44 AM     0   2497382         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:09:44 AM     0         -   2497382    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:09:45 AM     0   2497382         -    3.00    1.00    0.00    0.00    4.00    12  python3
12:09:45 AM     0         -   2497382    3.00    1.00    0.00    0.00    4.00    12  |__python3
12:09:46 AM     0   2497382         -    6.00    4.00    0.00    1.00   10.00     5  python3
12:09:46 AM     0         -   2497382    6.00    4.00    0.00    1.00   10.00     5  |__python3
12:09:47 AM     0   2497382         -    6.00    2.00    0.00    1.00    8.00     6  python3
12:09:47 AM     0         -   2497382    6.00    2.00    0.00    1.00    8.00     6  |__python3
12:09:48 AM     0   2497382         -    6.00    2.00    0.00    1.00    8.00     8  python3
12:09:48 AM     0         -   2497382    6.00    2.00    0.00    1.00    8.00     8  |__python3
12:09:49 AM     0   2497382         -    2.00    1.00    0.00    1.00    3.00     1  python3
12:09:49 AM     0         -   2497382    2.00    1.00    0.00    1.00    3.00     1  |__python3
12:09:50 AM     0   2497382         -    5.00    2.00    0.00    1.00    7.00    12  python3
12:09:50 AM     0         -   2497382    5.00    2.00    0.00    1.00    7.00    12  |__python3
12:09:51 AM     0   2497382         -   10.00    2.00    0.00    5.00   12.00     2  python3
12:09:51 AM     0         -   2497382   10.00    2.00    0.00    5.00   12.00     2  |__python3
12:09:52 AM     0   2497382         -   10.00    3.00    0.00    5.00   13.00    15  python3
12:09:52 AM     0         -   2497382   10.00    3.00    0.00    5.00   13.00    15  |__python3
12:09:53 AM     0   2497382         -    7.00    2.00    0.00   12.00    9.00    13  python3
12:09:53 AM     0         -   2497382    7.00    2.00    0.00   12.00    9.00    13  |__python3
12:09:54 AM     0   2497382         -    4.95    1.98    0.00    4.95    6.93     8  python3
12:09:54 AM     0         -   2497382    4.95    1.98    0.00    4.95    6.93     8  |__python3
12:09:55 AM     0   2497382         -   10.00    3.00    0.00    7.00   13.00     3  python3
12:09:55 AM     0         -   2497382   10.00    3.00    0.00    7.00   13.00     3  |__python3
12:09:56 AM     0   2497382         -   11.00    3.00    0.00   12.00   14.00    13  python3
12:09:56 AM     0         -   2497382   11.00    3.00    0.00   12.00   14.00    13  |__python3
12:09:57 AM     0   2497382         -    9.00    3.00    0.00   12.00   12.00     7  python3
12:09:57 AM     0         -   2497382    9.00    3.00    0.00   12.00   12.00     7  |__python3
12:09:58 AM     0   2497382         -   10.00    3.00    0.00   11.00   13.00     1  python3
12:09:58 AM     0         -   2497382   10.00    3.00    0.00   11.00   13.00     1  |__python3
12:09:59 AM     0   2497382         -    5.00    2.00    0.00   10.00    7.00     7  python3
12:09:59 AM     0         -   2497382    5.00    2.00    0.00   10.00    7.00     7  |__python3
12:10:00 AM     0   2497382         -    7.00    2.00    0.00   15.00    9.00    11  python3
12:10:00 AM     0         -   2497382    7.00    2.00    0.00   15.00    9.00    11  |__python3
12:10:01 AM     0   2497382         -   13.00    4.00    0.00   11.00   17.00     9  python3
12:10:01 AM     0         -   2497382   13.00    4.00    0.00   11.00   17.00     9  |__python3
12:10:02 AM     0   2497382         -    9.00    4.00    0.00   11.00   13.00     8  python3
12:10:02 AM     0         -   2497382    9.00    4.00    0.00   11.00   13.00     8  |__python3
12:10:03 AM     0   2497382         -   11.00    3.00    0.00   16.00   14.00     0  python3
12:10:03 AM     0         -   2497382   11.00    3.00    0.00   16.00   14.00     0  |__python3
12:10:04 AM     0   2497382         -   16.00    4.00    0.00   11.00   20.00    15  python3
12:10:04 AM     0         -   2497382   16.00    4.00    0.00   11.00   20.00    15  |__python3
12:10:05 AM     0   2497382         -   11.00    4.00    0.00   12.00   15.00     6  python3
12:10:05 AM     0         -   2497382   11.00    4.00    0.00   12.00   15.00     6  |__python3
12:10:06 AM     0   2497382         -   12.00    5.00    0.00   13.00   17.00     6  python3
12:10:06 AM     0         -   2497382   12.00    5.00    0.00   13.00   17.00     6  |__python3
12:10:07 AM     0   2497382         -    0.00    0.00    0.00    0.00    0.00     6  python3
12:10:07 AM     0         -   2497382    0.00    0.00    0.00    0.00    0.00     6  |__python3
12:10:08 AM     0   2497382         -    0.00    0.00    0.00    0.00    0.00     6  python3
12:10:08 AM     0         -   2497382    0.00    0.00    0.00    0.00    0.00     6  |__python3
12:10:09 AM     0   2497382         -    0.00    0.00    0.00    0.00    0.00     6  python3
12:10:09 AM     0         -   2497382    0.00    0.00    0.00    0.00    0.00     6  |__python3

Average:        0   2497382         -    6.34    2.10    0.00    5.96    8.45     -  python3
Average:        0         -   2497382    6.34    2.10    0.00    5.96    8.45     -  |__python3
