[00:13:37] port 0: ovs-system, UPCALL packets:107741 errors:39550
[00:13:37] port 1: br-int, UPCALL packets:0 errors:0
[00:13:37] port 2: ens16f1np1, UPCALL packets:210227 errors:0
[00:13:37] port 3: pod1, UPCALL packets:55 errors:0
[00:13:37] port 4: pod2, UPCALL packets:47 errors:0
[00:13:37] port 5: pod3, UPCALL packets:33 errors:0
[00:13:37] port 6: pod4, UPCALL packets:64 errors:0
[00:13:37] port 7: pod5, UPCALL packets:97 errors:0
[00:13:37] port 8: pod6, UPCALL packets:94 errors:0
[00:13:37] port 9: pod7, UPCALL packets:53 errors:0
[00:13:37] port 10: pod8, UPCALL packets:108 errors:0
[00:13:38] port 0: ovs-system, UPCALL packets:107741 errors:39550
[00:13:38] port 1: br-int, UPCALL packets:0 errors:0
[00:13:38] port 2: ens16f1np1, UPCALL packets:210227 errors:0
[00:13:38] port 3: pod1, UPCALL packets:55 errors:0
[00:13:38] port 4: pod2, UPCALL packets:47 errors:0
[00:13:38] port 5: pod3, UPCALL packets:33 errors:0
[00:13:38] port 6: pod4, UPCALL packets:64 errors:0
[00:13:38] port 7: pod5, UPCALL packets:97 errors:0
[00:13:38] port 8: pod6, UPCALL packets:94 errors:0
[00:13:38] port 9: pod7, UPCALL packets:53 errors:0
[00:13:38] port 10: pod8, UPCALL packets:108 errors:0
[00:13:39] port 0: ovs-system, UPCALL packets:107741 errors:39550
[00:13:39] port 1: br-int, UPCALL packets:0 errors:0
[00:13:39] port 2: ens16f1np1, UPCALL packets:210227 errors:0
[00:13:39] port 3: pod1, UPCALL packets:55 errors:0
[00:13:39] port 4: pod2, UPCALL packets:47 errors:0
[00:13:39] port 5: pod3, UPCALL packets:33 errors:0
[00:13:39] port 6: pod4, UPCALL packets:64 errors:0
[00:13:39] port 7: pod5, UPCALL packets:97 errors:0
[00:13:39] port 8: pod6, UPCALL packets:94 errors:0
[00:13:39] port 9: pod7, UPCALL packets:53 errors:0
[00:13:39] port 10: pod8, UPCALL packets:108 errors:0
[00:13:40] port 0: ovs-system, UPCALL packets:107741 errors:39550
[00:13:40] port 1: br-int, UPCALL packets:0 errors:0
