Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:22:16 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:22:17 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:17 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:18 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:18 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:19 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:19 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:20 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:20 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:21 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:21 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:22 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:22 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:23 AM     0   2516931         -    1.00    0.00    0.00    0.00    1.00     0  python3
12:22:23 AM     0         -   2516931    1.00    0.00    0.00    0.00    1.00     0  |__python3
12:22:24 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:22:24 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:22:25 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:22:25 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:22:26 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:22:26 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:22:27 AM     0   2516931         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:27 AM     0         -   2516931    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:28 AM     0   2516931         -    1.00    1.00    0.00    2.00    2.00     1  python3
12:22:28 AM     0         -   2516931    1.00    1.00    0.00    2.00    2.00     1  |__python3
12:22:29 AM     0   2516931         -   13.00   10.00    0.00   34.00   23.00     5  python3
12:22:29 AM     0         -   2516931   13.00   10.00    0.00   34.00   23.00     5  |__python3
12:22:30 AM     0   2516931         -   14.00   10.00    0.00   29.00   24.00    15  python3
12:22:30 AM     0         -   2516931   14.00   10.00    0.00   29.00   24.00    15  |__python3
12:22:31 AM     0   2516931         -   13.00   10.00    0.00   31.00   23.00     5  python3
12:22:31 AM     0         -   2516931   13.00   10.00    0.00   31.00   23.00     5  |__python3
12:22:32 AM     0   2516931         -   16.00   10.00    0.00   26.00   26.00     0  python3
12:22:32 AM     0         -   2516931   16.00   10.00    0.00   26.00   26.00     0  |__python3
12:22:33 AM     0   2516931         -   14.00    9.00    0.00   28.00   23.00     7  python3
12:22:33 AM     0         -   2516931   14.00    9.00    0.00   28.00   23.00     7  |__python3
12:22:34 AM     0   2516931         -   17.00   12.00    0.00   27.00   29.00    14  python3
