Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:22:16 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:22:17 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:17 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:18 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:18 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:19 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:19 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:20 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:20 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:21 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:21 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:22 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00    14  python3
12:22:22 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00    14  |__python3
12:22:23 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:22:23 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:22:24 AM     0   2516877         -    1.00    0.00    0.00    0.00    1.00     7  python3
12:22:24 AM     0         -   2516877    1.00    0.00    0.00    0.00    1.00     7  |__python3
12:22:25 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00    11  python3
12:22:25 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00    11  |__python3
12:22:26 AM     0   2516877         -    0.00    1.00    0.00    0.00    1.00     6  python3
12:22:26 AM     0         -   2516877    0.00    1.00    0.00    0.00    1.00     6  |__python3
12:22:27 AM     0   2516877         -    0.00    0.00    0.00    0.00    0.00     9  python3
12:22:27 AM     0         -   2516877    0.00    0.00    0.00    0.00    0.00     9  |__python3
12:22:28 AM     0   2516877         -    8.00    6.00    0.00   20.00   14.00    14  python3
12:22:28 AM     0         -   2516877    8.00    6.00    0.00   20.00   14.00    14  |__python3
12:22:29 AM     0   2516877         -   15.00    9.00    0.00   32.00   24.00     2  python3
12:22:29 AM     0         -   2516877   15.00    9.00    0.00   32.00   24.00     2  |__python3
12:22:30 AM     0   2516877         -   13.00    9.00    0.00   29.00   22.00     9  python3
12:22:30 AM     0         -   2516877   13.00    9.00    0.00   29.00   22.00     9  |__python3
12:22:31 AM     0   2516877         -   17.00   11.00    0.00   31.00   28.00     6  python3
12:22:31 AM     0         -   2516877   17.00   11.00    0.00   31.00   28.00     9  |__python3
12:22:32 AM     0   2516877         -   12.00   10.00    0.00   32.00   22.00     2  python3
