Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:22:16 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:22:17 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:17 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:18 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:18 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:19 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:19 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:20 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:20 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:21 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:21 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:22 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:22 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:23 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:23 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:24 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:24 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:25 AM     0   2516604         -    1.00    0.00    0.00    0.00    1.00    12  python3
12:22:25 AM     0         -   2516604    1.00    0.00    0.00    0.00    1.00    12  |__python3
12:22:26 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00     3  python3
12:22:26 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00     3  |__python3
12:22:27 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:22:27 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:22:28 AM     0   2516604         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:22:28 AM     0         -   2516604    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:22:29 AM     0   2516604         -    0.00    1.00    0.00    3.00    1.00    15  python3
