Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:22:16 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:22:17 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:22:17 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:22:18 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:22:18 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:22:19 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:22:19 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:22:20 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:22:20 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:22:21 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:22:21 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:22:22 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:22:22 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:22:23 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:22:23 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:22:24 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:24 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:25 AM     0   2516662         -    1.00    0.00    0.00    0.00    1.00     3  python3
12:22:25 AM     0         -   2516662    1.00    0.00    0.00    0.00    1.00     3  |__python3
12:22:26 AM     0   2516662         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:22:26 AM     0         -   2516662    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:22:27 AM     0   2516662         -    0.00    1.00    0.00    0.00    1.00     3  python3
12:22:27 AM     0         -   2516662    0.00    1.00    0.00    0.00    1.00     3  |__python3
12:22:28 AM     0   2516662         -   11.00    7.00    0.00   18.00   18.00     7  python3
12:22:28 AM     0         -   2516662   11.00    7.00    0.00   18.00   18.00     7  |__python3
12:22:29 AM     0   2516662         -   18.00   13.00    0.00   28.00   31.00     9  python3
12:22:29 AM     0         -   2516662   18.00   13.00    0.00   28.00   31.00     9  |__python3
12:22:30 AM     0   2516662         -   17.82   10.89    0.00   25.74   28.71     4  python3
12:22:30 AM     0         -   2516662   17.82   10.89    0.00   25.74   28.71     4  |__python3
12:22:31 AM     0   2516662         -   19.00   14.00    0.00   23.00   33.00     9  python3
12:22:31 AM     0         -   2516662   19.00   14.00    0.00   23.00   33.00     9  |__python3
12:22:32 AM     0   2516662         -   21.00   15.00    0.00   23.00   36.00     2  python3
12:22:32 AM     0         -   2516662   21.00   15.00    0.00   23.00   36.00     2  |__python3
12:22:33 AM     0   2516662         -   18.00   12.00    0.00   27.00   30.00    13  python3
12:22:33 AM     0         -   2516662   18.00   12.00    0.00   27.00   30.00    13  |__python3
12:22:34 AM     0   2516662         -   21.00   16.00    0.00   22.00   37.00     1  python3
12:22:34 AM     0         -   2516662   21.00   16.00    0.00   22.00   37.00     1  |__python3
12:22:35 AM     0   2516662         -   22.00   17.00    0.00   20.00   39.00     0  python3
12:22:35 AM     0         -   2516662   22.00   17.00    0.00   20.00   39.00     0  |__python3
12:22:36 AM     0   2516662         -   18.00   12.00    0.00   27.00   30.00     0  python3
12:22:36 AM     0         -   2516662   18.00   12.00    0.00   27.00   30.00     0  |__python3
12:22:37 AM     0   2516662         -   23.00   18.00    0.00   16.00   41.00    14  python3
12:22:37 AM     0         -   2516662   23.00   18.00    0.00   16.00   41.00    14  |__python3
12:22:38 AM     0   2516662         -   18.00   12.00    0.00   25.00   30.00     0  python3
12:22:38 AM     0         -   2516662   18.00   12.00    0.00   25.00   30.00     0  |__python3
12:22:39 AM     0   2516662         -   23.00   16.00    0.00   19.00   39.00    12  python3
12:22:39 AM     0         -   2516662   23.00   16.00    0.00   19.00   39.00    12  |__python3
12:22:40 AM     0   2516662         -   20.00   17.00    0.00   22.00   37.00    10  python3
12:22:40 AM     0         -   2516662   20.00   17.00    0.00   22.00   37.00    10  |__python3
12:22:41 AM     0   2516662         -   16.00   12.00    0.00   25.00   28.00     3  python3
12:22:41 AM     0         -   2516662   16.00   12.00    0.00   25.00   28.00     3  |__python3
