Time,%usr,%sys,%CPU
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:40,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:41,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:42,0.00,0.00,0.00
01:26:43,34.00,22.00,56.00
01:26:43,35.00,23.00,58.00
01:26:43,36.00,24.00,60.00
01:26:43,38.00,24.00,62.00
01:26:43,39.00,25.00,64.00
01:26:43,10.00,5.00,15.00
01:26:43,37.00,21.00,58.00
01:26:43,36.00,23.00,59.00
