Time,%usr,%sys,%CPU
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:49,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:50,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:51,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:52,0.00,0.00,0.00
12:34:53,10.00,5.00,15.00
12:34:53,13.00,7.00,20.00
12:34:53,8.00,6.00,14.00
12:34:53,9.00,5.00,14.00
12:34:53,15.00,6.00,21.00
12:34:53,9.00,5.00,14.00
12:34:53,9.00,5.00,14.00
12:34:53,11.00,6.00,17.00
12:34:53,10.00,7.00,17.00
12:34:53,8.00,6.00,14.00
12:34:53,11.00,6.00,17.00
12:34:53,8.00,5.00,13.00
12:34:53,13.00,7.00,20.00
12:34:53,10.00,6.00,16.00
12:34:53,12.00,8.00,20.00
12:34:53,7.00,4.00,11.00
12:34:53,0.00,0.00,0.00
12:34:54,8.00,4.00,12.00
12:34:54,12.00,8.00,20.00
12:34:54,13.00,5.00,18.00
12:34:54,14.00,5.00,19.00
12:34:54,15.00,7.00,22.00
12:34:54,12.00,5.00,17.00
12:34:54,8.00,5.00,13.00
12:34:54,21.00,10.00,31.00
12:34:54,13.00,5.00,18.00
12:34:54,11.00,6.00,17.00
12:34:54,17.00,10.00,27.00
12:34:54,12.00,5.00,17.00
12:34:54,18.00,9.00,27.00
12:34:54,18.00,8.00,26.00
12:34:54,13.00,6.00,19.00
12:34:54,16.00,7.00,23.00
12:34:55,7.00,3.00,10.00
12:34:55,12.00,4.00,16.00
12:34:55,8.00,4.00,12.00
12:34:55,10.00,4.00,14.00
12:34:55,11.00,6.00,17.00
12:34:55,12.00,6.00,18.00
12:34:55,13.00,7.00,20.00
12:34:55,9.00,5.00,14.00
12:34:55,12.00,4.00,16.00
12:34:55,18.00,7.00,25.00
12:34:55,11.00,4.00,15.00
12:34:55,14.00,7.00,21.00
12:34:55,21.00,10.00,31.00
12:34:55,8.00,4.00,12.00
12:34:55,9.00,4.00,13.00
12:34:55,18.00,10.00,28.00
12:34:56,14.00,7.00,21.00
12:34:56,9.00,4.00,13.00
12:34:56,8.00,3.00,11.00
12:34:56,9.00,5.00,14.00
12:34:56,12.00,5.00,17.00
12:34:56,11.00,5.00,16.00
12:34:56,13.00,5.00,18.00
12:34:56,13.00,5.00,18.00
12:34:56,8.00,4.00,12.00
