Time,%usr,%sys,%CPU
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:49,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:50,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:51,0.00,0.00,0.00
12:06:52,3.00,2.00,5.00
12:06:52,3.00,1.00,4.00
12:06:52,4.00,3.00,7.00
12:06:52,3.00,2.00,5.00
12:06:52,3.00,2.00,5.00
12:06:52,1.00,1.00,2.00
12:06:52,2.00,2.00,4.00
12:06:52,3.00,2.00,5.00
12:06:52,3.00,2.00,5.00
12:06:52,2.00,3.00,5.00
12:06:52,2.00,1.00,3.00
12:06:52,2.00,0.00,2.00
12:06:52,6.00,4.00,10.00
12:06:52,2.00,2.00,4.00
12:06:52,2.00,1.00,3.00
12:06:52,3.00,3.00,6.00
12:06:52,0.00,0.00,0.00
12:06:53,4.00,2.00,6.00
12:06:53,13.00,7.00,20.00
12:06:53,6.00,4.00,10.00
12:06:53,5.00,3.00,8.00
12:06:53,6.00,4.00,10.00
12:06:53,3.00,3.00,6.00
12:06:53,6.00,4.00,10.00
12:06:53,6.00,3.00,9.00
12:06:53,3.00,1.00,4.00
12:06:53,9.00,5.00,14.00
12:06:53,11.00,6.00,17.00
12:06:53,10.00,6.00,16.00
12:06:53,11.00,4.00,15.00
12:06:53,7.00,3.00,10.00
12:06:53,8.00,5.00,13.00
12:06:53,10.00,6.00,16.00
12:06:54,4.00,2.00,6.00
12:06:54,6.00,4.00,10.00
12:06:54,8.00,2.00,10.00
12:06:54,8.00,3.00,11.00
12:06:54,8.00,3.00,11.00
12:06:54,10.00,6.00,16.00
12:06:54,7.00,4.00,11.00
12:06:54,7.00,3.00,10.00
12:06:54,9.00,5.00,14.00
12:06:54,13.00,6.00,19.00
12:06:54,8.00,3.00,11.00
12:06:54,7.00,4.00,11.00
12:06:54,9.00,5.00,14.00
12:06:54,10.00,4.00,14.00
12:06:54,7.00,3.00,10.00
12:06:54,5.00,2.00,7.00
12:06:55,5.00,2.00,7.00
12:06:55,2.00,2.00,4.00
12:06:55,5.00,3.00,8.00
12:06:55,3.00,2.00,5.00
12:06:55,6.00,2.00,8.00
12:06:55,7.00,2.00,9.00
12:06:55,4.00,2.00,6.00
12:06:55,8.00,4.00,12.00
12:06:55,8.00,4.00,12.00
12:06:55,5.00,3.00,8.00
12:06:55,10.00,6.00,16.00
12:06:55,8.00,5.00,13.00
12:06:55,12.00,6.00,18.00
12:06:55,4.00,3.00,7.00
12:06:55,4.00,3.00,7.00
12:06:55,6.00,2.00,8.00
12:06:56,5.00,2.00,7.00
12:06:56,4.00,2.00,6.00
12:06:56,8.00,4.00,12.00
12:06:56,5.00,2.00,7.00
12:06:56,7.00,3.00,10.00
12:06:56,4.00,3.00,7.00
12:06:56,7.00,2.00,9.00
12:06:56,3.00,2.00,5.00
12:06:56,5.00,1.00,6.00
12:06:56,5.00,2.00,7.00
12:06:56,6.00,2.00,8.00
12:06:56,8.00,3.00,11.00
12:06:56,7.00,3.00,10.00
12:06:56,8.00,4.00,12.00
12:06:56,4.00,1.00,5.00
12:06:56,4.00,3.00,7.00
12:06:57,6.00,2.00,8.00
12:06:57,6.00,3.00,9.00
12:06:57,8.00,2.00,10.00
12:06:57,7.00,3.00,10.00
12:06:57,3.00,1.00,4.00
12:06:57,6.00,2.00,8.00
12:06:57,5.00,2.00,7.00
12:06:57,7.00,4.00,11.00
12:06:57,4.00,2.00,6.00
12:06:57,5.00,2.00,7.00
12:06:57,4.00,1.00,5.00
12:06:57,5.00,3.00,8.00
12:06:57,10.00,4.00,14.00
12:06:57,6.00,2.00,8.00
12:06:57,5.00,3.00,8.00
12:06:57,7.00,3.00,10.00
12:06:58,3.00,2.00,5.00
12:06:58,9.00,3.00,12.00
12:06:58,5.00,2.00,7.00
12:06:58,5.00,2.00,7.00
12:06:58,3.00,2.00,5.00
12:06:58,5.00,3.00,8.00
12:06:58,3.00,2.00,5.00
12:06:58,5.00,2.00,7.00
12:06:58,3.00,1.00,4.00
12:06:58,8.00,3.00,11.00
12:06:58,3.00,2.00,5.00
12:06:58,9.00,3.00,12.00
12:06:58,5.00,2.00,7.00
12:06:58,6.00,2.00,8.00
12:06:58,7.00,3.00,10.00
12:06:58,7.00,3.00,10.00
12:06:59,5.00,2.00,7.00
12:06:59,6.00,2.00,8.00
12:06:59,3.00,1.00,4.00
12:06:59,3.00,1.00,4.00
12:06:59,3.00,0.00,3.00
12:06:59,2.00,0.00,2.00
12:06:59,3.00,1.00,4.00
12:06:59,2.00,1.00,3.00
12:06:59,2.00,1.00,3.00
12:06:59,4.00,1.00,5.00
12:06:59,5.00,1.00,6.00
12:06:59,6.00,2.00,8.00
12:06:59,4.00,1.00,5.00
12:06:59,6.00,2.00,8.00
12:06:59,1.00,0.00,1.00
12:06:59,4.00,2.00,6.00
12:07:00,6.00,3.00,9.00
12:07:00,3.00,2.00,5.00
12:07:00,4.00,2.00,6.00
12:07:00,6.00,3.00,9.00
12:07:00,2.00,2.00,4.00
12:07:00,4.00,2.00,6.00
12:07:00,5.00,2.00,7.00
12:07:00,5.00,2.00,7.00
12:07:00,2.00,2.00,4.00
12:07:00,4.00,1.00,5.00
12:07:00,3.00,1.00,4.00
12:07:00,8.00,3.00,11.00
