Time,%usr,%sys,%CPU
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:18,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:19,0.00,0.00,0.00
12:25:20,5.00,3.00,8.00
12:25:20,5.00,4.00,9.00
12:25:20,5.00,3.00,8.00
12:25:20,6.00,3.00,9.00
12:25:20,6.00,4.00,10.00
12:25:20,6.00,3.00,9.00
12:25:20,5.00,3.00,8.00
12:25:20,5.00,3.00,8.00
12:25:20,5.00,4.00,9.00
12:25:20,4.00,4.00,8.00
12:25:20,7.00,3.00,10.00
12:25:20,5.00,2.00,7.00
12:25:20,7.00,4.00,11.00
12:25:20,5.00,4.00,9.00
12:25:20,3.00,4.00,7.00
12:25:20,7.00,2.00,9.00
12:25:20,0.00,0.00,0.00
12:25:21,30.00,14.00,44.00
12:25:21,32.00,16.00,48.00
12:25:21,28.00,15.00,43.00
12:25:21,31.00,16.00,47.00
12:25:21,36.00,18.00,54.00
12:25:21,24.00,14.00,38.00
12:25:21,34.00,17.00,51.00
12:25:21,31.00,17.00,48.00
12:25:21,27.00,14.00,41.00
