[22:47:24] UPCALL packets diff: 5944861, errors diff: 41340
[22:47:25] UPCALL packets diff: 0, errors diff: 0
[22:47:26] UPCALL packets diff: 0, errors diff: 0
[22:47:27] UPCALL packets diff: 0, errors diff: 0
[22:47:28] UPCALL packets diff: 18166, errors diff: 0
[22:47:29] UPCALL packets diff: 84, errors diff: 0
[22:47:30] UPCALL packets diff: 3605, errors diff: 0
[22:47:31] UPCALL packets diff: 13091, errors diff: 0
[22:47:32] UPCALL packets diff: 1460, errors diff: 0
[22:47:33] UPCALL packets diff: 5778, errors diff: 0
[22:47:34] UPCALL packets diff: 13046, errors diff: 0
[22:47:35] UPCALL packets diff: 65, errors diff: 0
[22:47:37] UPCALL packets diff: 3844, errors diff: 0
[22:47:38] UPCALL packets diff: 6432, errors diff: 0
[22:47:39] UPCALL packets diff: 5709, errors diff: 0
[22:47:40] UPCALL packets diff: 2911, errors diff: 0
[22:47:41] UPCALL packets diff: 7620, errors diff: 0
[22:47:42] UPCALL packets diff: 47, errors diff: 0
[22:47:43] UPCALL packets diff: 10598, errors diff: 0
[22:47:44] UPCALL packets diff: 39, errors diff: 0
[22:47:45] UPCALL packets diff: 14325, errors diff: 0
[22:47:46] UPCALL packets diff: 58, errors diff: 0
[22:47:47] UPCALL packets diff: 7597, errors diff: 0
[22:47:48] UPCALL packets diff: 38, errors diff: 0
[22:47:49] UPCALL packets diff: 11844, errors diff: 0
[22:47:50] UPCALL packets diff: 64, errors diff: 0
[22:47:51] UPCALL packets diff: 36, errors diff: 0
[22:47:52] UPCALL packets diff: 10003, errors diff: 0
[22:47:53] UPCALL packets diff: 2209, errors diff: 0
[22:47:54] UPCALL packets diff: 487, errors diff: 0
[22:47:55] UPCALL packets diff: 4881, errors diff: 0
[22:47:56] UPCALL packets diff: 10072, errors diff: 0
[22:47:57] UPCALL packets diff: 663, errors diff: 0
[22:47:58] UPCALL packets diff: 786, errors diff: 0
[22:47:59] UPCALL packets diff: 8408, errors diff: 0
[22:48:00] UPCALL packets diff: 53, errors diff: 0
[22:48:01] UPCALL packets diff: 1722, errors diff: 0
[22:48:02] UPCALL packets diff: 5063, errors diff: 0
[22:48:03] UPCALL packets diff: 4275, errors diff: 0
[22:48:04] UPCALL packets diff: 976, errors diff: 0
[22:48:05] UPCALL packets diff: 6034, errors diff: 0
[22:48:06] UPCALL packets diff: 2982, errors diff: 0
[22:48:07] UPCALL packets diff: 4457, errors diff: 0
[22:48:08] UPCALL packets diff: 3104, errors diff: 0
[22:48:09] UPCALL packets diff: 1904, errors diff: 0
[22:48:10] UPCALL packets diff: 3268, errors diff: 0
[22:48:11] UPCALL packets diff: 8999, errors diff: 0
[22:48:12] UPCALL packets diff: 2047, errors diff: 0
[22:48:13] UPCALL packets diff: 34, errors diff: 0
[22:48:14] UPCALL packets diff: 5014, errors diff: 0
[22:48:15] UPCALL packets diff: 2329, errors diff: 0
[22:48:16] UPCALL packets diff: 4194, errors diff: 0
[22:48:17] UPCALL packets diff: 23, errors diff: 0
[22:48:18] UPCALL packets diff: 2611, errors diff: 0
[22:48:19] UPCALL packets diff: 2403, errors diff: 0
[22:48:20] UPCALL packets diff: 2854, errors diff: 0
[22:48:21] UPCALL packets diff: 1304, errors diff: 0
[22:48:22] UPCALL packets diff: 2459, errors diff: 0
[22:48:23] UPCALL packets diff: 4550, errors diff: 0
[22:48:24] UPCALL packets diff: 2409, errors diff: 0
[22:48:25] UPCALL packets diff: 7980, errors diff: 0
[22:48:26] UPCALL packets diff: 300, errors diff: 0
[22:48:27] UPCALL packets diff: 9031, errors diff: 0
[22:48:28] UPCALL packets diff: 24, errors diff: 0
[22:48:29] UPCALL packets diff: 32, errors diff: 0
[22:48:30] UPCALL packets diff: 1490, errors diff: 0
[22:48:31] UPCALL packets diff: 670, errors diff: 0
[22:48:32] UPCALL packets diff: 3394, errors diff: 0
[22:48:33] UPCALL packets diff: 16, errors diff: 0
[22:48:34] UPCALL packets diff: 4556, errors diff: 0
[22:48:35] UPCALL packets diff: 26, errors diff: 0
[22:48:36] UPCALL packets diff: 292, errors diff: 0
[22:48:37] UPCALL packets diff: 2848, errors diff: 0
[22:48:38] UPCALL packets diff: 909, errors diff: 0
[22:48:39] UPCALL packets diff: 2415, errors diff: 0
[22:48:40] UPCALL packets diff: 2755, errors diff: 0
[22:48:41] UPCALL packets diff: 1377, errors diff: 0
[22:48:42] UPCALL packets diff: 2406, errors diff: 0
[22:48:43] UPCALL packets diff: 1526, errors diff: 0
[22:48:44] UPCALL packets diff: 5679, errors diff: 0
[22:48:45] UPCALL packets diff: 12, errors diff: 0
[22:48:46] UPCALL packets diff: 1426, errors diff: 0
[22:48:47] UPCALL packets diff: 3452, errors diff: 0
[22:48:48] UPCALL packets diff: 21, errors diff: 0
[22:48:49] UPCALL packets diff: 1801, errors diff: 0
[22:48:50] UPCALL packets diff: 3741, errors diff: 0
[22:48:51] UPCALL packets diff: 138, errors diff: 0
[22:48:52] UPCALL packets diff: 2651, errors diff: 0
[22:48:53] UPCALL packets diff: 4970, errors diff: 0
[22:48:55] UPCALL packets diff: 30, errors diff: 0
[22:48:56] UPCALL packets diff: 2378, errors diff: 0
[22:48:57] UPCALL packets diff: 6474, errors diff: 0
[22:48:58] UPCALL packets diff: 37, errors diff: 0
[22:48:59] UPCALL packets diff: 32, errors diff: 0
[22:49:00] UPCALL packets diff: 2714, errors diff: 0
[22:49:01] UPCALL packets diff: 1576, errors diff: 0
[22:49:02] UPCALL packets diff: 1422, errors diff: 0
[22:49:03] UPCALL packets diff: 3566, errors diff: 0
[22:49:04] UPCALL packets diff: 3198, errors diff: 0
[22:49:05] UPCALL packets diff: 1383, errors diff: 0
[22:49:06] UPCALL packets diff: 3783, errors diff: 0
[22:49:07] UPCALL packets diff: 26, errors diff: 0
[22:49:08] UPCALL packets diff: 1499, errors diff: 0
[22:49:09] UPCALL packets diff: 3828, errors diff: 0
[22:49:10] UPCALL packets diff: 12, errors diff: 0
[22:49:11] UPCALL packets diff: 3086, errors diff: 0
[22:49:12] UPCALL packets diff: 1235, errors diff: 0
[22:49:13] UPCALL packets diff: 3973, errors diff: 0
[22:49:14] UPCALL packets diff: 1327, errors diff: 0
[22:49:15] UPCALL packets diff: 1380, errors diff: 0
[22:49:16] UPCALL packets diff: 3765, errors diff: 0
[22:49:17] UPCALL packets diff: 784, errors diff: 0
[22:49:18] UPCALL packets diff: 1631, errors diff: 0
[22:49:19] UPCALL packets diff: 2621, errors diff: 0
[22:49:20] UPCALL packets diff: 963, errors diff: 0
[22:49:21] UPCALL packets diff: 2500, errors diff: 0
[22:49:22] UPCALL packets diff: 1639, errors diff: 0
[22:49:23] UPCALL packets diff: 11629, errors diff: 0
[22:49:24] UPCALL packets diff: 29, errors diff: 0
[22:49:25] UPCALL packets diff: 25, errors diff: 0
[22:49:26] UPCALL packets diff: 41, errors diff: 0
[22:49:27] UPCALL packets diff: 33, errors diff: 0
[22:49:28] UPCALL packets diff: 2000, errors diff: 0
[22:49:29] UPCALL packets diff: 1365, errors diff: 0
[22:49:30] UPCALL packets diff: 1941, errors diff: 0
[22:49:31] UPCALL packets diff: 3746, errors diff: 0
[22:49:32] UPCALL packets diff: 1389, errors diff: 0
[22:49:33] UPCALL packets diff: 4987, errors diff: 0
[22:49:34] UPCALL packets diff: 22, errors diff: 0
[22:49:35] UPCALL packets diff: 24, errors diff: 0
[22:49:36] UPCALL packets diff: 1838, errors diff: 0
[22:49:37] UPCALL packets diff: 1576, errors diff: 0
[22:49:38] UPCALL packets diff: 3557, errors diff: 0
[22:49:39] UPCALL packets diff: 419, errors diff: 0
[22:49:40] UPCALL packets diff: 5652, errors diff: 0
[22:49:41] UPCALL packets diff: 45, errors diff: 0
[22:49:42] UPCALL packets diff: 3881, errors diff: 0
[22:49:43] UPCALL packets diff: 1329, errors diff: 0
[22:49:44] UPCALL packets diff: 5286, errors diff: 0
[22:49:45] UPCALL packets diff: 36, errors diff: 0
[22:49:46] UPCALL packets diff: 1752, errors diff: 0
[22:49:47] UPCALL packets diff: 3424, errors diff: 0
[22:49:48] UPCALL packets diff: 407, errors diff: 0
[22:49:49] UPCALL packets diff: 2323, errors diff: 0
[22:49:50] UPCALL packets diff: 2085, errors diff: 0
[22:49:51] UPCALL packets diff: 1687, errors diff: 0
[22:49:52] UPCALL packets diff: 1227, errors diff: 0
[22:49:53] UPCALL packets diff: 2217, errors diff: 0
[22:49:54] UPCALL packets diff: 4006, errors diff: 0
[22:49:55] UPCALL packets diff: 33, errors diff: 0
[22:49:56] UPCALL packets diff: 3800, errors diff: 0
[22:49:57] UPCALL packets diff: 20, errors diff: 0
[22:49:58] UPCALL packets diff: 711, errors diff: 0
