[22:47:24] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:24] port 1: br-int, UPCALL packets:0 errors:0
[22:47:24] port 2: ens16f1np1, UPCALL packets:5836206 errors:1790
[22:47:24] port 3: pod1, UPCALL packets:291 errors:0
[22:47:24] port 4: pod2, UPCALL packets:209 errors:0
[22:47:24] port 5: pod3, UPCALL packets:133 errors:0
[22:47:24] port 6: pod4, UPCALL packets:235 errors:0
[22:47:24] port 7: pod5, UPCALL packets:134 errors:0
[22:47:24] port 8: pod6, UPCALL packets:204 errors:0
[22:47:24] port 9: pod7, UPCALL packets:825 errors:0
[22:47:24] port 10: pod8, UPCALL packets:584 errors:0
[22:47:25] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:25] port 1: br-int, UPCALL packets:0 errors:0
[22:47:25] port 2: ens16f1np1, UPCALL packets:5836206 errors:1790
[22:47:25] port 3: pod1, UPCALL packets:291 errors:0
[22:47:25] port 4: pod2, UPCALL packets:209 errors:0
[22:47:25] port 5: pod3, UPCALL packets:133 errors:0
[22:47:25] port 6: pod4, UPCALL packets:235 errors:0
[22:47:25] port 7: pod5, UPCALL packets:134 errors:0
[22:47:25] port 8: pod6, UPCALL packets:204 errors:0
[22:47:25] port 9: pod7, UPCALL packets:825 errors:0
[22:47:25] port 10: pod8, UPCALL packets:584 errors:0
[22:47:26] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:26] port 1: br-int, UPCALL packets:0 errors:0
[22:47:26] port 2: ens16f1np1, UPCALL packets:5836206 errors:1790
[22:47:26] port 3: pod1, UPCALL packets:291 errors:0
[22:47:26] port 4: pod2, UPCALL packets:209 errors:0
[22:47:26] port 5: pod3, UPCALL packets:133 errors:0
[22:47:26] port 6: pod4, UPCALL packets:235 errors:0
[22:47:26] port 7: pod5, UPCALL packets:134 errors:0
[22:47:26] port 8: pod6, UPCALL packets:204 errors:0
[22:47:26] port 9: pod7, UPCALL packets:825 errors:0
[22:47:26] port 10: pod8, UPCALL packets:584 errors:0
[22:47:27] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:27] port 1: br-int, UPCALL packets:0 errors:0
[22:47:27] port 2: ens16f1np1, UPCALL packets:5836206 errors:1790
[22:47:27] port 3: pod1, UPCALL packets:291 errors:0
[22:47:27] port 4: pod2, UPCALL packets:209 errors:0
[22:47:27] port 5: pod3, UPCALL packets:133 errors:0
[22:47:27] port 6: pod4, UPCALL packets:235 errors:0
[22:47:27] port 7: pod5, UPCALL packets:134 errors:0
[22:47:27] port 8: pod6, UPCALL packets:204 errors:0
[22:47:27] port 9: pod7, UPCALL packets:825 errors:0
[22:47:27] port 10: pod8, UPCALL packets:584 errors:0
[22:47:28] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:28] port 1: br-int, UPCALL packets:0 errors:0
[22:47:28] port 2: ens16f1np1, UPCALL packets:5854312 errors:1790
[22:47:28] port 3: pod1, UPCALL packets:291 errors:0
[22:47:28] port 4: pod2, UPCALL packets:209 errors:0
[22:47:28] port 5: pod3, UPCALL packets:133 errors:0
[22:47:28] port 6: pod4, UPCALL packets:247 errors:0
[22:47:28] port 7: pod5, UPCALL packets:146 errors:0
[22:47:28] port 8: pod6, UPCALL packets:216 errors:0
[22:47:28] port 9: pod7, UPCALL packets:837 errors:0
[22:47:28] port 10: pod8, UPCALL packets:596 errors:0
[22:47:29] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:29] port 1: br-int, UPCALL packets:0 errors:0
[22:47:29] port 2: ens16f1np1, UPCALL packets:5854396 errors:1790
[22:47:29] port 3: pod1, UPCALL packets:291 errors:0
[22:47:29] port 4: pod2, UPCALL packets:209 errors:0
[22:47:29] port 5: pod3, UPCALL packets:133 errors:0
[22:47:29] port 6: pod4, UPCALL packets:247 errors:0
[22:47:29] port 7: pod5, UPCALL packets:146 errors:0
[22:47:29] port 8: pod6, UPCALL packets:216 errors:0
[22:47:29] port 9: pod7, UPCALL packets:837 errors:0
[22:47:29] port 10: pod8, UPCALL packets:596 errors:0
[22:47:30] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:30] port 1: br-int, UPCALL packets:0 errors:0
[22:47:30] port 2: ens16f1np1, UPCALL packets:5858001 errors:1790
[22:47:30] port 3: pod1, UPCALL packets:291 errors:0
[22:47:30] port 4: pod2, UPCALL packets:209 errors:0
[22:47:30] port 5: pod3, UPCALL packets:133 errors:0
[22:47:30] port 6: pod4, UPCALL packets:247 errors:0
[22:47:30] port 7: pod5, UPCALL packets:146 errors:0
[22:47:30] port 8: pod6, UPCALL packets:216 errors:0
[22:47:30] port 9: pod7, UPCALL packets:837 errors:0
[22:47:30] port 10: pod8, UPCALL packets:596 errors:0
[22:47:31] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:31] port 1: br-int, UPCALL packets:0 errors:0
[22:47:31] port 2: ens16f1np1, UPCALL packets:5871044 errors:1790
[22:47:31] port 3: pod1, UPCALL packets:303 errors:0
[22:47:31] port 4: pod2, UPCALL packets:233 errors:0
[22:47:31] port 5: pod3, UPCALL packets:145 errors:0
[22:47:31] port 6: pod4, UPCALL packets:247 errors:0
[22:47:31] port 7: pod5, UPCALL packets:146 errors:0
[22:47:31] port 8: pod6, UPCALL packets:216 errors:0
[22:47:31] port 9: pod7, UPCALL packets:837 errors:0
[22:47:31] port 10: pod8, UPCALL packets:596 errors:0
[22:47:32] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:32] port 1: br-int, UPCALL packets:0 errors:0
[22:47:32] port 2: ens16f1np1, UPCALL packets:5872504 errors:1790
[22:47:32] port 3: pod1, UPCALL packets:303 errors:0
[22:47:32] port 4: pod2, UPCALL packets:233 errors:0
[22:47:32] port 5: pod3, UPCALL packets:145 errors:0
[22:47:32] port 6: pod4, UPCALL packets:247 errors:0
[22:47:32] port 7: pod5, UPCALL packets:146 errors:0
[22:47:32] port 8: pod6, UPCALL packets:216 errors:0
[22:47:32] port 9: pod7, UPCALL packets:837 errors:0
[22:47:32] port 10: pod8, UPCALL packets:596 errors:0
[22:47:33] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:33] port 1: br-int, UPCALL packets:0 errors:0
[22:47:33] port 2: ens16f1np1, UPCALL packets:5878266 errors:1790
[22:47:33] port 3: pod1, UPCALL packets:303 errors:0
[22:47:33] port 4: pod2, UPCALL packets:233 errors:0
[22:47:33] port 5: pod3, UPCALL packets:145 errors:0
[22:47:33] port 6: pod4, UPCALL packets:260 errors:0
[22:47:33] port 7: pod5, UPCALL packets:146 errors:0
[22:47:33] port 8: pod6, UPCALL packets:217 errors:0
[22:47:33] port 9: pod7, UPCALL packets:838 errors:0
[22:47:33] port 10: pod8, UPCALL packets:597 errors:0
[22:47:34] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:34] port 1: br-int, UPCALL packets:0 errors:0
[22:47:34] port 2: ens16f1np1, UPCALL packets:5891310 errors:1790
[22:47:34] port 3: pod1, UPCALL packets:303 errors:0
[22:47:34] port 4: pod2, UPCALL packets:234 errors:0
[22:47:34] port 5: pod3, UPCALL packets:146 errors:0
[22:47:34] port 6: pod4, UPCALL packets:260 errors:0
[22:47:34] port 7: pod5, UPCALL packets:146 errors:0
[22:47:34] port 8: pod6, UPCALL packets:217 errors:0
[22:47:34] port 9: pod7, UPCALL packets:838 errors:0
[22:47:34] port 10: pod8, UPCALL packets:597 errors:0
[22:47:35] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:35] port 1: br-int, UPCALL packets:0 errors:0
[22:47:35] port 2: ens16f1np1, UPCALL packets:5891375 errors:1790
[22:47:35] port 3: pod1, UPCALL packets:303 errors:0
[22:47:35] port 4: pod2, UPCALL packets:234 errors:0
[22:47:35] port 5: pod3, UPCALL packets:146 errors:0
[22:47:35] port 6: pod4, UPCALL packets:260 errors:0
[22:47:35] port 7: pod5, UPCALL packets:146 errors:0
[22:47:35] port 8: pod6, UPCALL packets:217 errors:0
[22:47:35] port 9: pod7, UPCALL packets:838 errors:0
[22:47:35] port 10: pod8, UPCALL packets:597 errors:0
[22:47:37] port 0: ovs-system, UPCALL packets:106040 errors:39550
[22:47:37] port 1: br-int, UPCALL packets:0 errors:0
[22:47:37] port 2: ens16f1np1, UPCALL packets:5895218 errors:1790
[22:47:37] port 3: pod1, UPCALL packets:304 errors:0
[22:47:37] port 4: pod2, UPCALL packets:234 errors:0
[22:47:37] port 5: pod3, UPCALL packets:146 errors:0
[22:47:37] port 6: pod4, UPCALL packets:260 errors:0
[22:47:37] port 7: pod5, UPCALL packets:146 errors:0
[22:47:37] port 8: pod6, UPCALL packets:217 errors:0
[22:47:37] port 9: pod7, UPCALL packets:838 errors:0
[22:47:37] port 10: pod8, UPCALL packets:597 errors:0
