Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:05:20 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:05:21 AM     0   2489669         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:05:21 AM     0         -   2489669    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:05:22 AM     0   2489669         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:05:22 AM     0         -   2489669    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:05:23 AM     0   2489669         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:05:23 AM     0         -   2489669    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:05:24 AM     0   2489669         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:05:24 AM     0         -   2489669    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:05:25 AM     0   2489669         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:05:25 AM     0         -   2489669    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:05:26 AM     0   2489669         -    2.00    1.00    0.00    0.00    3.00    10  python3
12:05:26 AM     0         -   2489669    2.00    1.00    0.00    0.00    3.00    10  |__python3
12:05:27 AM     0   2489669         -   10.89    2.97    0.00    4.95   13.86    13  python3
12:05:27 AM     0         -   2489669   10.89    2.97    0.00    4.95   13.86    13  |__python3
12:05:28 AM     0   2489669         -    7.00    3.00    0.00    3.00   10.00     5  python3
12:05:28 AM     0         -   2489669    7.00    3.00    0.00    3.00   10.00     5  |__python3
12:05:29 AM     0   2489669         -    9.00    4.00    0.00    5.00   13.00    13  python3
12:05:29 AM     0         -   2489669    9.00    4.00    0.00    5.00   13.00    13  |__python3
12:05:30 AM     0   2489669         -    7.00    2.00    0.00    9.00    9.00    13  python3
12:05:30 AM     0         -   2489669    7.00    2.00    0.00    9.00    9.00    13  |__python3
12:05:31 AM     0   2489669         -   10.00    4.00    0.00    7.00   14.00    12  python3
12:05:31 AM     0         -   2489669   10.00    4.00    0.00    7.00   14.00    12  |__python3
12:05:32 AM     0   2489669         -    5.00    2.00    0.00    6.00    7.00    15  python3
12:05:32 AM     0         -   2489669    5.00    2.00    0.00    6.00    7.00    15  |__python3
12:05:33 AM     0   2489669         -    9.00    4.00    0.00    9.00   13.00    11  python3
12:05:33 AM     0         -   2489669    9.00    4.00    0.00    9.00   13.00    11  |__python3
12:05:34 AM     0   2489669         -    6.00    2.00    0.00    8.00    8.00    15  python3
12:05:34 AM     0         -   2489669    6.00    2.00    0.00    8.00    8.00    15  |__python3
12:05:35 AM     0   2489669         -   16.00    5.00    0.00   17.00   21.00     1  python3
12:05:35 AM     0         -   2489669   16.00    5.00    0.00   17.00   21.00     1  |__python3
12:05:36 AM     0   2489669         -    7.92    2.97    0.00   13.86   10.89     3  python3
12:05:36 AM     0         -   2489669    7.92    2.97    0.00   13.86   10.89     3  |__python3
12:05:37 AM     0   2489669         -    5.05    2.02    0.00   11.11    7.07     8  python3
12:05:37 AM     0         -   2489669    5.05    2.02    0.00   11.11    7.07     8  |__python3
12:05:38 AM     0   2489669         -   12.00    4.00    0.00    7.00   16.00     3  python3
12:05:38 AM     0         -   2489669   12.00    4.00    0.00    7.00   16.00     3  |__python3
12:05:39 AM     0   2489669         -   20.00    4.00    0.00   12.00   24.00    11  python3
12:05:39 AM     0         -   2489669   20.00    4.00    0.00   12.00   24.00    11  |__python3
12:05:40 AM     0   2489669         -   12.00    3.00    0.00   18.00   15.00    13  python3
12:05:40 AM     0         -   2489669   12.00    3.00    0.00   18.00   15.00    13  |__python3
12:05:41 AM     0   2489669         -    9.00    3.00    0.00   12.00   12.00     3  python3
12:05:41 AM     0         -   2489669    9.00    3.00    0.00   12.00   12.00     3  |__python3
12:05:42 AM     0   2489669         -   13.86    1.98    0.00   12.87   15.84     5  python3
12:05:42 AM     0         -   2489669   13.86    1.98    0.00   12.87   15.84     5  |__python3
12:05:43 AM     0   2489669         -    7.00    3.00    0.00   16.00   10.00    14  python3
12:05:43 AM     0         -   2489669    7.00    3.00    0.00   16.00   10.00    14  |__python3
12:05:44 AM     0   2489669         -   14.00    3.00    0.00   21.00   17.00     5  python3
12:05:44 AM     0         -   2489669   14.00    3.00    0.00   21.00   17.00     5  |__python3
12:05:45 AM     0   2489669         -   26.00    6.00    0.00   15.00   32.00    10  python3
12:05:45 AM     0         -   2489669   26.00    6.00    0.00   15.00   32.00    10  |__python3
12:05:46 AM     0   2489669         -   14.00    4.00    0.00   20.00   18.00     4  python3
12:05:46 AM     0         -   2489669   14.00    4.00    0.00   20.00   18.00     4  |__python3
12:05:47 AM     0   2489669         -   12.00    5.00    0.00    8.00   17.00     7  python3
12:05:47 AM     0         -   2489669   12.00    5.00    0.00    8.00   17.00     7  |__python3
12:05:48 AM     0   2489669         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:05:48 AM     0         -   2489669    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:05:49 AM     0   2489669         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:05:49 AM     0         -   2489669    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:05:50 AM     0   2489669         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:05:50 AM     0         -   2489669    0.00    0.00    0.00    0.00    0.00     7  |__python3

Average:        0   2489669         -    7.83    2.40    0.00    7.86   10.23     -  python3
Average:        0         -   2489669    7.83    2.40    0.00    7.86   10.23     -  |__python3
