Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:16:35 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:16:36 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:16:36 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:16:37 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:16:37 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:16:38 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:16:38 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:16:39 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00     4  python3
12:16:39 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00     4  |__python3
12:16:40 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00    13  python3
12:16:40 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00    13  |__python3
12:16:41 AM     0   2505856         -    1.00    0.00    0.00    0.00    1.00     5  python3
12:16:41 AM     0         -   2505856    1.00    0.00    0.00    0.00    1.00     5  |__python3
12:16:42 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:16:42 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:16:43 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:16:43 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:16:44 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00     8  python3
12:16:44 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00     8  |__python3
12:16:45 AM     0   2505856         -    0.00    1.00    0.00    0.00    1.00     8  python3
12:16:45 AM     0         -   2505856    0.00    1.00    0.00    0.00    1.00     8  |__python3
12:16:46 AM     0   2505856         -    1.00    0.00    0.00    0.00    1.00     9  python3
12:16:46 AM     0         -   2505856    1.00    0.00    0.00    0.00    1.00     9  |__python3
12:16:47 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:16:47 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:16:48 AM     0   2505856         -   17.00   14.00    0.00   27.00   31.00     9  python3
12:16:48 AM     0         -   2505856   17.00   14.00    0.00   27.00   31.00     9  |__python3
12:16:49 AM     0   2505856         -   18.00   18.00    0.00   26.00   36.00     3  python3
12:16:49 AM     0         -   2505856   18.00   18.00    0.00   26.00   36.00     3  |__python3
12:16:50 AM     0   2505856         -   22.00   17.00    0.00   23.00   39.00     5  python3
12:16:50 AM     0         -   2505856   22.00   17.00    0.00   23.00   39.00     5  |__python3
12:16:51 AM     0   2505856         -   21.00   18.00    0.00   23.00   39.00    11  python3
12:16:51 AM     0         -   2505856   21.00   18.00    0.00   23.00   39.00    11  |__python3
12:16:52 AM     0   2505856         -   19.00   16.00    0.00   27.00   35.00     4  python3
12:16:52 AM     0         -   2505856   19.00   16.00    0.00   27.00   35.00     4  |__python3
12:16:53 AM     0   2505856         -   24.00   19.00    0.00   22.00   43.00     1  python3
12:16:53 AM     0         -   2505856   24.00   19.00    0.00   22.00   43.00     1  |__python3
12:16:54 AM     0   2505856         -   24.00   21.00    0.00   21.00   45.00    14  python3
12:16:54 AM     0         -   2505856   24.00   21.00    0.00   21.00   45.00    14  |__python3
12:16:55 AM     0   2505856         -   20.00   16.00    0.00   30.00   36.00     8  python3
12:16:55 AM     0         -   2505856   20.00   16.00    0.00   30.00   36.00     8  |__python3
12:16:56 AM     0   2505856         -   26.00   23.00    0.00   15.00   49.00    13  python3
12:16:56 AM     0         -   2505856   26.00   23.00    0.00   15.00   49.00    13  |__python3
12:16:57 AM     0   2505856         -   20.00   14.00    0.00   27.00   34.00     0  python3
12:16:57 AM     0         -   2505856   20.00   14.00    0.00   27.00   34.00     0  |__python3
12:16:58 AM     0   2505856         -   27.72   22.77    0.00   13.86   50.50     3  python3
12:16:58 AM     0         -   2505856   27.72   22.77    0.00   13.86   50.50     3  |__python3
12:16:59 AM     0   2505856         -   20.00   15.00    0.00   28.00   35.00     2  python3
12:16:59 AM     0         -   2505856   20.00   15.00    0.00   28.00   35.00     2  |__python3
12:17:00 AM     0   2505856         -   23.00   15.00    0.00   25.00   38.00    15  python3
12:17:00 AM     0         -   2505856   23.00   15.00    0.00   25.00   38.00    15  |__python3
12:17:01 AM     0   2505856         -   26.00   25.00    0.00   13.00   51.00     0  python3
12:17:01 AM     0         -   2505856   26.00   25.00    0.00   13.00   51.00     0  |__python3
12:17:02 AM     0   2505856         -    3.00    2.00    0.00    3.00    5.00    12  python3
12:17:02 AM     0         -   2505856    3.00    2.00    0.00    3.00    5.00    12  |__python3
12:17:03 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:17:03 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:17:04 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:17:04 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:17:05 AM     0   2505856         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:17:05 AM     0         -   2505856    0.00    0.00    0.00    0.00    0.00    12  |__python3

Average:        0   2505856         -   10.43    8.56    0.00   10.80   18.99     -  python3
Average:        0         -   2505856   10.43    8.56    0.00   10.80   18.99     -  |__python3
