0.0
6.44
17.06
15.81
16.56
15.5
18.56
18.19
17.29
16.62
17.41
18.24
19.65
19.24
21.59
21.76
21.35
24.47
27.0
25.47
27.71
28.76
27.76
28.53
27.44
0.0
0.0
