0.0
0.0
0.0
15.76
14.0
16.19
16.62
16.56
17.06
16.06
16.24
15.59
15.82
15.76
15.94
17.29
18.53
18.06
17.88
16.94
18.06
19.0
19.41
20.47
24.18
25.76
11.24
