[00:40:27] port 0: ovs-system, UPCALL packets:108813 errors:39550
[00:40:27] port 1: br-int, UPCALL packets:0 errors:0
[00:40:27] port 2: ens16f1np1, UPCALL packets:124833 errors:0
[00:40:27] port 3: pod1, UPCALL packets:9 errors:0
[00:40:27] port 4: pod2, UPCALL packets:8 errors:0
[00:40:27] port 5: pod3, UPCALL packets:7 errors:0
[00:40:27] port 6: pod4, UPCALL packets:9 errors:0
[00:40:27] port 7: pod5, UPCALL packets:8 errors:0
[00:40:27] port 8: pod6, UPCALL packets:8 errors:0
[00:40:27] port 9: pod7, UPCALL packets:10 errors:0
[00:40:27] port 10: pod8, UPCALL packets:9 errors:0
[00:40:28] port 0: ovs-system, UPCALL packets:108813 errors:39550
[00:40:28] port 1: br-int, UPCALL packets:0 errors:0
[00:40:28] port 2: ens16f1np1, UPCALL packets:124833 errors:0
[00:40:28] port 3: pod1, UPCALL packets:9 errors:0
[00:40:28] port 4: pod2, UPCALL packets:8 errors:0
[00:40:28] port 5: pod3, UPCALL packets:7 errors:0
[00:40:28] port 6: pod4, UPCALL packets:9 errors:0
[00:40:28] port 7: pod5, UPCALL packets:8 errors:0
[00:40:28] port 8: pod6, UPCALL packets:8 errors:0
[00:40:28] port 9: pod7, UPCALL packets:10 errors:0
[00:40:28] port 10: pod8, UPCALL packets:9 errors:0
[00:40:29] port 0: ovs-system, UPCALL packets:108813 errors:39550
[00:40:29] port 1: br-int, UPCALL packets:0 errors:0
[00:40:29] port 2: ens16f1np1, UPCALL packets:124833 errors:0
[00:40:29] port 3: pod1, UPCALL packets:9 errors:0
[00:40:29] port 4: pod2, UPCALL packets:8 errors:0
[00:40:29] port 5: pod3, UPCALL packets:7 errors:0
[00:40:29] port 6: pod4, UPCALL packets:9 errors:0
[00:40:29] port 7: pod5, UPCALL packets:8 errors:0
[00:40:29] port 8: pod6, UPCALL packets:8 errors:0
[00:40:29] port 9: pod7, UPCALL packets:10 errors:0
[00:40:29] port 10: pod8, UPCALL packets:9 errors:0
[00:40:30] port 0: ovs-system, UPCALL packets:108813 errors:39550
[00:40:30] port 1: br-int, UPCALL packets:0 errors:0
[00:40:30] port 2: ens16f1np1, UPCALL packets:124833 errors:0
[00:40:30] port 3: pod1, UPCALL packets:9 errors:0
[00:40:30] port 4: pod2, UPCALL packets:8 errors:0
[00:40:30] port 5: pod3, UPCALL packets:7 errors:0
[00:40:30] port 6: pod4, UPCALL packets:9 errors:0
[00:40:30] port 7: pod5, UPCALL packets:8 errors:0
[00:40:30] port 8: pod6, UPCALL packets:8 errors:0
[00:40:30] port 9: pod7, UPCALL packets:10 errors:0
[00:40:30] port 10: pod8, UPCALL packets:9 errors:0
[00:40:31] port 0: ovs-system, UPCALL packets:108813 errors:39550
[00:40:31] port 1: br-int, UPCALL packets:0 errors:0
[00:40:31] port 2: ens16f1np1, UPCALL packets:124833 errors:0
[00:40:31] port 3: pod1, UPCALL packets:9 errors:0
[00:40:31] port 4: pod2, UPCALL packets:8 errors:0
[00:40:31] port 5: pod3, UPCALL packets:7 errors:0
[00:40:31] port 6: pod4, UPCALL packets:9 errors:0
[00:40:31] port 7: pod5, UPCALL packets:8 errors:0
[00:40:31] port 8: pod6, UPCALL packets:8 errors:0
[00:40:31] port 9: pod7, UPCALL packets:10 errors:0
[00:40:31] port 10: pod8, UPCALL packets:9 errors:0
[00:40:32] port 0: ovs-system, UPCALL packets:109254 errors:39550
[00:40:32] port 1: br-int, UPCALL packets:0 errors:0
[00:40:32] port 2: ens16f1np1, UPCALL packets:186554 errors:0
[00:40:32] port 3: pod1, UPCALL packets:40 errors:0
[00:40:32] port 4: pod2, UPCALL packets:104 errors:0
[00:40:32] port 5: pod3, UPCALL packets:52 errors:0
[00:40:32] port 6: pod4, UPCALL packets:29 errors:0
[00:40:32] port 7: pod5, UPCALL packets:52 errors:0
[00:40:32] port 8: pod6, UPCALL packets:62 errors:0
[00:40:32] port 9: pod7, UPCALL packets:40 errors:0
[00:40:32] port 10: pod8, UPCALL packets:42 errors:0
[00:40:33] port 0: ovs-system, UPCALL packets:109254 errors:39550
[00:40:33] port 1: br-int, UPCALL packets:0 errors:0
[00:40:33] port 2: ens16f1np1, UPCALL packets:302229 errors:0
[00:40:33] port 3: pod1, UPCALL packets:40 errors:0
[00:40:33] port 4: pod2, UPCALL packets:104 errors:0
[00:40:33] port 5: pod3, UPCALL packets:62 errors:0
[00:40:33] port 6: pod4, UPCALL packets:33 errors:0
[00:40:33] port 7: pod5, UPCALL packets:56 errors:0
[00:40:33] port 8: pod6, UPCALL packets:62 errors:0
[00:40:33] port 9: pod7, UPCALL packets:40 errors:0
[00:40:33] port 10: pod8, UPCALL packets:42 errors:0
[00:40:34] port 0: ovs-system, UPCALL packets:109254 errors:39550
[00:40:34] port 1: br-int, UPCALL packets:0 errors:0
[00:40:34] port 2: ens16f1np1, UPCALL packets:353871 errors:0
[00:40:34] port 3: pod1, UPCALL packets:40 errors:0
[00:40:34] port 4: pod2, UPCALL packets:104 errors:0
[00:40:34] port 5: pod3, UPCALL packets:62 errors:0
