Linux 5.14.0-427.el9.x86_64 (centos) 	06/26/2024 	_x86_64_	(16 CPU)

11:51:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:52 PM    4   49.50    0.00   20.79    0.00    0.00   10.89    0.00    0.00    0.00   18.81
11:51:52 PM    5   48.00    0.00   21.00    0.00    1.00   12.00    0.00    0.00    0.00   18.00
11:51:52 PM    6   52.53    0.00   22.22    0.00    1.01    9.09    0.00    0.00    0.00   15.15
11:51:52 PM    7   46.53    0.00   17.82    0.00    0.99   13.86    0.00    0.00    0.00   20.79
11:51:52 PM    8   53.54    0.00   24.24    0.00    0.00   10.10    0.00    0.00    0.00   12.12
11:51:52 PM    9   41.18    0.00   19.61    0.00    0.98   12.75    0.00    0.00    0.00   25.49
11:51:52 PM   10   53.00    0.00   23.00    0.00    1.00   12.00    0.00    0.00    0.00   11.00
11:51:52 PM   11   55.56    0.00   23.23    0.00    0.00   12.12    0.00    0.00    0.00    9.09
11:51:52 PM   12   47.00    0.00   20.00    0.00    0.00   14.00    0.00    0.00    0.00   19.00
11:51:52 PM   13   48.48    0.00   23.23    0.00    0.00   14.14    0.00    0.00    0.00   14.14
11:51:52 PM   14   46.94    0.00   19.39    0.00    0.00   12.24    0.00    0.00    0.00   21.43
11:51:52 PM   15   49.49    0.00   23.23    0.00    0.00   10.10    0.00    0.00    0.00   17.17

11:51:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:53 PM  all   48.53    0.00   20.35    0.00    0.50   11.96    0.00    0.00    0.00   18.66
11:51:53 PM    0   43.00    0.00   19.00    0.00    0.00   11.00    0.00    0.00    0.00   27.00
11:51:53 PM    1   51.49    0.00   23.76    0.00    0.99   12.87    0.00    0.00    0.00   10.89
11:51:53 PM    2   51.52    0.00   20.20    0.00    1.01   12.12    0.00    0.00    0.00   15.15
11:51:53 PM    3   54.55    0.00   20.20    0.00    1.01   12.12    0.00    0.00    0.00   12.12
11:51:53 PM    4   52.53    0.00   20.20    0.00    0.00   10.10    0.00    0.00    0.00   17.17
11:51:53 PM    5   45.92    0.00   18.37    0.00    0.00   11.22    0.00    0.00    0.00   24.49
11:51:53 PM    6   47.47    0.00   20.20    0.00    0.00   11.11    0.00    0.00    0.00   21.21
11:51:53 PM    7   49.49    0.00   19.19    0.00    0.00   12.12    0.00    0.00    0.00   19.19
11:51:53 PM    8   53.47    0.00   21.78    0.00    0.99   10.89    0.00    0.00    0.00   12.87
11:51:53 PM    9   41.41    0.00   17.17    0.00    0.00   11.11    0.00    0.00    0.00   30.30
11:51:53 PM   10   51.00    0.00   23.00    0.00    0.00   13.00    0.00    0.00    0.00   13.00
11:51:53 PM   11   46.08    0.00   22.55    0.00    0.98   13.73    0.00    0.00    0.00   16.67
11:51:53 PM   12   48.00    0.00   19.00    0.00    1.00   12.00    0.00    0.00    0.00   20.00
11:51:53 PM   13   47.00    0.00   18.00    0.00    1.00   12.00    0.00    0.00    0.00   22.00
11:51:53 PM   14   43.56    0.00   18.81    0.00    0.00   12.87    0.00    0.00    0.00   24.75
11:51:53 PM   15   50.00    0.00   24.00    0.00    1.00   13.00    0.00    0.00    0.00   12.00

11:51:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:51:54 PM  all   47.15    0.00   18.62    0.00    0.31   12.16    0.00    0.00    0.00   21.76
11:51:54 PM    0   43.88    0.00   17.35    0.00    0.00   10.20    0.00    0.00    0.00   28.57
11:51:54 PM    1   46.94    0.00   17.35    0.00    0.00   12.24    0.00    0.00    0.00   23.47
