Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

12:16:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:42 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:42 AM    8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:42 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:42 AM   10    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:16:42 AM   11    0.98    0.00    0.98    0.00    0.00    0.98    0.00    0.00    0.00   97.06
12:16:42 AM   12    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:16:42 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:42 AM   14    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:42 AM   15    0.99    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00   98.02

12:16:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:43 AM  all    0.50    0.00    0.56    0.00    0.06    0.00    0.00    0.00    0.00   98.88
12:16:43 AM    0    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:16:43 AM    1    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:43 AM    2    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
12:16:43 AM    3    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:16:43 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:43 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:43 AM    6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:43 AM    7    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:43 AM    8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:16:43 AM    9    0.99    0.00    0.99    0.00    0.99    0.00    0.00    0.00    0.00   97.03
12:16:43 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:43 AM   11    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:16:43 AM   12    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:16:43 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:16:43 AM   14    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:16:43 AM   15    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

12:16:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:44 AM  all   31.06    0.00   18.81    0.00    0.32    8.46    0.00    0.00    0.00   41.35
12:16:44 AM    0   31.63    0.00   19.39    0.00    0.00    8.16    0.00    0.00    0.00   40.82
12:16:44 AM    1   33.00    0.00   19.00    0.00    1.00    9.00    0.00    0.00    0.00   38.00
12:16:44 AM    2   31.31    0.00   20.20    0.00    0.00   11.11    0.00    0.00    0.00   37.37
12:16:44 AM    3   30.00    0.00   19.00    0.00    1.00   11.00    0.00    0.00    0.00   39.00
12:16:44 AM    4   30.30    0.00   18.18    0.00    0.00    7.07    0.00    0.00    0.00   44.44
12:16:44 AM    5   32.00    0.00   19.00    0.00    1.00    6.00    0.00    0.00    0.00   42.00
12:16:44 AM    6   29.70    0.00   16.83    0.00    0.99    8.91    0.00    0.00    0.00   43.56
12:16:44 AM    7   30.30    0.00   18.18    0.00    0.00    8.08    0.00    0.00    0.00   43.43
12:16:44 AM    8   29.29    0.00   17.17    0.00    1.01    9.09    0.00    0.00    0.00   43.43
12:16:44 AM    9   30.61    0.00   17.35    0.00    0.00    9.18    0.00    0.00    0.00   42.86
12:16:44 AM   10   33.67    0.00   21.43    0.00    0.00    5.10    0.00    0.00    0.00   39.80
12:16:44 AM   11   31.63    0.00   20.41    0.00    0.00    9.18    0.00    0.00    0.00   38.78
12:16:44 AM   12   28.28    0.00   17.17    0.00    0.00    8.08    0.00    0.00    0.00   46.46
12:16:44 AM   13   31.63    0.00   18.37    0.00    0.00    6.12    0.00    0.00    0.00   43.88
12:16:44 AM   14   31.31    0.00   21.21    0.00    0.00    9.09    0.00    0.00    0.00   38.38
12:16:44 AM   15   32.32    0.00   18.18    0.00    0.00   10.10    0.00    0.00    0.00   39.39

12:16:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:45 AM  all   47.12    0.00   23.75    0.00    0.31   12.38    0.00    0.00    0.00   16.44
12:16:45 AM    0   41.00    0.00   21.00    0.00    1.00   11.00    0.00    0.00    0.00   26.00
12:16:45 AM    1   45.45    0.00   25.25    0.00    0.00   15.15    0.00    0.00    0.00   14.14
12:16:45 AM    2   50.50    0.00   24.75    0.00    0.99   10.89    0.00    0.00    0.00   12.87
12:16:45 AM    3   47.47    0.00   24.24    0.00    0.00   10.10    0.00    0.00    0.00   18.18
12:16:45 AM    4   44.55    0.00   24.75    0.00    0.00   16.83    0.00    0.00    0.00   13.86
12:16:45 AM    5   50.51    0.00   24.24    0.00    0.00   11.11    0.00    0.00    0.00   14.14
12:16:45 AM    6   49.00    0.00   23.00    0.00    0.00   14.00    0.00    0.00    0.00   14.00
12:16:45 AM    7   43.56    0.00   22.77    0.00    0.99   12.87    0.00    0.00    0.00   19.80
12:16:45 AM    8   50.00    0.00   23.00    0.00    0.00   12.00    0.00    0.00    0.00   15.00
12:16:45 AM    9   47.47    0.00   23.23    0.00    0.00   14.14    0.00    0.00    0.00   15.15
12:16:45 AM   10   50.51    0.00   23.23    0.00    0.00   11.11    0.00    0.00    0.00   15.15
12:16:45 AM   11   47.00    0.00   27.00    0.00    0.00   11.00    0.00    0.00    0.00   15.00
12:16:45 AM   12   47.47    0.00   23.23    0.00    0.00   13.13    0.00    0.00    0.00   16.16
12:16:45 AM   13   41.18    0.00   19.61    0.00    0.98   11.76    0.00    0.00    0.00   26.47
12:16:45 AM   14   50.50    0.00   25.74    0.00    0.99    9.90    0.00    0.00    0.00   12.87
12:16:45 AM   15   48.00    0.00   25.00    0.00    0.00   13.00    0.00    0.00    0.00   14.00

12:16:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:46 AM  all   45.32    0.00   22.57    0.00    0.69   12.22    0.00    0.00    0.00   19.20
12:16:46 AM    0   43.00    0.00   19.00    0.00    0.00   14.00    0.00    0.00    0.00   24.00
12:16:46 AM    1   43.56    0.00   23.76    0.00    0.99   13.86    0.00    0.00    0.00   17.82
12:16:46 AM    2   52.53    0.00   23.23    0.00    0.00   12.12    0.00    0.00    0.00   12.12
12:16:46 AM    3   44.44    0.00   19.19    0.00    1.01   12.12    0.00    0.00    0.00   23.23
12:16:46 AM    4   52.94    0.00   27.45    0.00    0.98    8.82    0.00    0.00    0.00    9.80
12:16:46 AM    5   43.00    0.00   23.00    0.00    1.00   14.00    0.00    0.00    0.00   19.00
12:16:46 AM    6   50.50    0.00   26.73    0.00    0.99   10.89    0.00    0.00    0.00   10.89
12:16:46 AM    7   38.38    0.00   21.21    0.00    0.00   14.14    0.00    0.00    0.00   26.26
12:16:46 AM    8   50.50    0.00   21.78    0.00    0.99    9.90    0.00    0.00    0.00   16.83
12:16:46 AM    9   41.58    0.00   19.80    0.00    0.99   11.88    0.00    0.00    0.00   25.74
12:16:46 AM   10   47.00    0.00   24.00    0.00    1.00   13.00    0.00    0.00    0.00   15.00
12:16:46 AM   11   40.59    0.00   19.80    0.00    0.99   13.86    0.00    0.00    0.00   24.75
12:16:46 AM   12   34.65    0.00   21.78    0.00    0.99   12.87    0.00    0.00    0.00   29.70
12:16:46 AM   13   42.42    0.00   20.20    0.00    0.00   10.10    0.00    0.00    0.00   27.27
12:16:46 AM   14   50.00    0.00   26.00    0.00    0.00   11.00    0.00    0.00    0.00   13.00
12:16:46 AM   15   50.00    0.00   24.00    0.00    1.00   13.00    0.00    0.00    0.00   12.00

12:16:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:47 AM  all   46.26    0.00   21.28    0.00    0.13   12.37    0.00    0.00    0.00   19.96
12:16:47 AM    0   38.38    0.00   18.18    0.00    0.00   12.12    0.00    0.00    0.00   31.31
12:16:47 AM    1   47.00    0.00   24.00    0.00    0.00   13.00    0.00    0.00    0.00   16.00
12:16:47 AM    2   47.47    0.00   21.21    0.00    0.00   11.11    0.00    0.00    0.00   20.20
12:16:47 AM    3   46.00    0.00   22.00    0.00    0.00   10.00    0.00    0.00    0.00   22.00
12:16:47 AM    4   51.02    0.00   23.47    0.00    0.00   12.24    0.00    0.00    0.00   13.27
12:16:47 AM    5   51.52    0.00   24.24    0.00    0.00   11.11    0.00    0.00    0.00   13.13
12:16:47 AM    6   47.47    0.00   24.24    0.00    0.00   12.12    0.00    0.00    0.00   16.16
12:16:47 AM    7   46.53    0.00   16.83    0.00    0.99   12.87    0.00    0.00    0.00   22.77
12:16:47 AM    8   50.51    0.00   21.21    0.00    0.00   12.12    0.00    0.00    0.00   16.16
12:16:47 AM    9   43.00    0.00   23.00    0.00    0.00   13.00    0.00    0.00    0.00   21.00
12:16:47 AM   10   46.00    0.00   21.00    0.00    0.00   14.00    0.00    0.00    0.00   19.00
12:16:47 AM   11   46.94    0.00   19.39    0.00    0.00   12.24    0.00    0.00    0.00   21.43
12:16:47 AM   12   40.00    0.00   18.00    0.00    0.00   12.00    0.00    0.00    0.00   30.00
12:16:47 AM   13   45.00    0.00   21.00    0.00    0.00   12.00    0.00    0.00    0.00   22.00
12:16:47 AM   14   46.53    0.00   20.79    0.00    0.99   13.86    0.00    0.00    0.00   17.82
12:16:47 AM   15   47.00    0.00   22.00    0.00    0.00   14.00    0.00    0.00    0.00   17.00

12:16:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:48 AM  all   43.49    0.00   20.34    0.00    0.38   12.89    0.00    0.00    0.00   22.90
12:16:48 AM    0   42.42    0.00   21.21    0.00    1.01    9.09    0.00    0.00    0.00   26.26
12:16:48 AM    1   41.41    0.00   20.20    0.00    0.00   16.16    0.00    0.00    0.00   22.22
12:16:48 AM    2   45.10    0.00   19.61    0.00    0.98   14.71    0.00    0.00    0.00   19.61
12:16:48 AM    3   44.12    0.00   19.61    0.00    0.00   13.73    0.00    0.00    0.00   22.55
12:16:48 AM    4   44.55    0.00   24.75    0.00    0.99   17.82    0.00    0.00    0.00   11.88
12:16:48 AM    5   50.51    0.00   20.20    0.00    0.00   11.11    0.00    0.00    0.00   18.18
12:16:48 AM    6   41.84    0.00   20.41    0.00    0.00   13.27    0.00    0.00    0.00   24.49
12:16:48 AM    7   43.43    0.00   21.21    0.00    0.00   13.13    0.00    0.00    0.00   22.22
12:16:48 AM    8   46.53    0.00   20.79    0.00    0.00   12.87    0.00    0.00    0.00   19.80
12:16:48 AM    9   44.44    0.00   20.20    0.00    0.00   11.11    0.00    0.00    0.00   24.24
12:16:48 AM   10   46.46    0.00   20.20    0.00    1.01   11.11    0.00    0.00    0.00   21.21
12:16:48 AM   11   39.60    0.00   17.82    0.00    0.99   14.85    0.00    0.00    0.00   26.73
12:16:48 AM   12   35.00    0.00   18.00    0.00    0.00   12.00    0.00    0.00    0.00   35.00
12:16:48 AM   13   45.54    0.00   18.81    0.00    0.99    9.90    0.00    0.00    0.00   24.75
12:16:48 AM   14   41.84    0.00   19.39    0.00    0.00   14.29    0.00    0.00    0.00   24.49
12:16:48 AM   15   43.00    0.00   23.00    0.00    0.00   11.00    0.00    0.00    0.00   23.00

12:16:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:49 AM  all   44.56    0.00   19.42    0.00    0.57   12.82    0.00    0.00    0.00   22.63
12:16:49 AM    0   38.00    0.00   18.00    0.00    0.00   14.00    0.00    0.00    0.00   30.00
12:16:49 AM    1   48.04    0.00   20.59    0.00    0.98   12.75    0.00    0.00    0.00   17.65
12:16:49 AM    2   52.58    0.00   20.62    0.00    0.00   12.37    0.00    0.00    0.00   14.43
12:16:49 AM    3   42.42    0.00   21.21    0.00    1.01   11.11    0.00    0.00    0.00   24.24
12:16:49 AM    4   48.48    0.00   20.20    0.00    0.00   13.13    0.00    0.00    0.00   18.18
12:16:49 AM    5   52.48    0.00   20.79    0.00    0.99   12.87    0.00    0.00    0.00   12.87
12:16:49 AM    6   49.00    0.00   22.00    0.00    1.00   10.00    0.00    0.00    0.00   18.00
12:16:49 AM    7   38.00    0.00   19.00    0.00    1.00   15.00    0.00    0.00    0.00   27.00
12:16:49 AM    8   51.00    0.00   20.00    0.00    1.00   10.00    0.00    0.00    0.00   18.00
12:16:49 AM    9   36.63    0.00   15.84    0.00    0.99   12.87    0.00    0.00    0.00   33.66
12:16:49 AM   10   51.52    0.00   22.22    0.00    0.00   13.13    0.00    0.00    0.00   13.13
12:16:49 AM   11   46.88    0.00   19.79    0.00    0.00   13.54    0.00    0.00    0.00   19.79
12:16:49 AM   12   34.69    0.00   16.33    0.00    1.02   14.29    0.00    0.00    0.00   33.67
12:16:49 AM   13   38.38    0.00   15.15    0.00    0.00   14.14    0.00    0.00    0.00   32.32
12:16:49 AM   14   37.62    0.00   19.80    0.00    0.00   13.86    0.00    0.00    0.00   28.71
12:16:49 AM   15   47.47    0.00   19.19    0.00    1.01   12.12    0.00    0.00    0.00   20.20

12:16:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:50 AM  all   40.56    0.00   17.32    0.00    0.12   12.71    0.00    0.00    0.00   29.28
12:16:50 AM    0   39.39    0.00   16.16    0.00    0.00   12.12    0.00    0.00    0.00   32.32
12:16:50 AM    1   43.43    0.00   19.19    0.00    0.00   13.13    0.00    0.00    0.00   24.24
12:16:50 AM    2   47.06    0.00   17.65    0.00    0.98   11.76    0.00    0.00    0.00   22.55
12:16:50 AM    3   42.00    0.00   15.00    0.00    0.00   12.00    0.00    0.00    0.00   31.00
12:16:50 AM    4   42.57    0.00   16.83    0.00    0.00   10.89    0.00    0.00    0.00   29.70
12:16:50 AM    5   41.41    0.00   19.19    0.00    0.00   12.12    0.00    0.00    0.00   27.27
12:16:50 AM    6   44.55    0.00   19.80    0.00    0.00   12.87    0.00    0.00    0.00   22.77
12:16:50 AM    7   39.00    0.00   18.00    0.00    0.00   12.00    0.00    0.00    0.00   31.00
12:16:50 AM    8   42.00    0.00   18.00    0.00    0.00   13.00    0.00    0.00    0.00   27.00
12:16:50 AM    9   33.33    0.00   16.67    0.00    0.00   11.76    0.00    0.00    0.00   38.24
12:16:50 AM   10   40.00    0.00   17.00    0.00    0.00   14.00    0.00    0.00    0.00   29.00
12:16:50 AM   11   30.69    0.00   12.87    0.00    0.00   13.86    0.00    0.00    0.00   42.57
12:16:50 AM   12   40.00    0.00   17.00    0.00    0.00   14.00    0.00    0.00    0.00   29.00
12:16:50 AM   13   40.40    0.00   15.15    0.00    0.00   14.14    0.00    0.00    0.00   30.30
12:16:50 AM   14   40.59    0.00   17.82    0.00    0.99   12.87    0.00    0.00    0.00   27.72
12:16:50 AM   15   42.57    0.00   20.79    0.00    0.00   12.87    0.00    0.00    0.00   23.76

12:16:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:51 AM  all   40.47    0.00   16.25    0.00    0.56   12.52    0.00    0.00    0.00   30.20
12:16:51 AM    0   35.64    0.00   14.85    0.00    0.99   10.89    0.00    0.00    0.00   37.62
12:16:51 AM    1   41.18    0.00   16.67    0.00    0.00   12.75    0.00    0.00    0.00   29.41
12:16:51 AM    2   40.00    0.00   16.00    0.00    0.00   12.00    0.00    0.00    0.00   32.00
12:16:51 AM    3   32.67    0.00   14.85    0.00    0.00   13.86    0.00    0.00    0.00   38.61
12:16:51 AM    4   50.50    0.00   18.81    0.00    0.99   11.88    0.00    0.00    0.00   17.82
12:16:51 AM    5   40.40    0.00   15.15    0.00    0.00   13.13    0.00    0.00    0.00   31.31
12:16:51 AM    6   44.00    0.00   15.00    0.00    1.00   13.00    0.00    0.00    0.00   27.00
12:16:51 AM    7   39.60    0.00   16.83    0.00    0.99   12.87    0.00    0.00    0.00   29.70
12:16:51 AM    8   47.00    0.00   18.00    0.00    0.00   11.00    0.00    0.00    0.00   24.00
12:16:51 AM    9   47.42    0.00   18.56    0.00    0.00    9.28    0.00    0.00    0.00   24.74
12:16:51 AM   10   42.00    0.00   16.00    0.00    1.00   15.00    0.00    0.00    0.00   26.00
12:16:51 AM   11   31.68    0.00   13.86    0.00    0.99   13.86    0.00    0.00    0.00   39.60
12:16:51 AM   12   38.61    0.00   15.84    0.00    0.99    9.90    0.00    0.00    0.00   34.65
12:16:51 AM   13   40.59    0.00   16.83    0.00    0.99   11.88    0.00    0.00    0.00   29.70
12:16:51 AM   14   43.00    0.00   18.00    0.00    0.00   12.00    0.00    0.00    0.00   27.00
12:16:51 AM   15   33.66    0.00   14.85    0.00    0.99   16.83    0.00    0.00    0.00   33.66

12:16:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:52 AM  all   43.52    0.00   16.31    0.00    0.31   12.95    0.06    0.00    0.00   26.84
12:16:52 AM    0   38.00    0.00   12.00    0.00    0.00   12.00    0.00    0.00    0.00   38.00
12:16:52 AM    1   47.00    0.00   18.00    0.00    1.00   12.00    1.00    0.00    0.00   21.00
12:16:52 AM    2   46.00    0.00   15.00    0.00    0.00   14.00    0.00    0.00    0.00   25.00
12:16:52 AM    3   37.62    0.00   14.85    0.00    0.99   10.89    0.00    0.00    0.00   35.64
12:16:52 AM    4   51.52    0.00   15.15    0.00    0.00   13.13    0.00    0.00    0.00   20.20
12:16:52 AM    5   39.22    0.00   16.67    0.00    0.98   17.65    0.00    0.00    0.00   25.49
12:16:52 AM    6   48.00    0.00   17.00    0.00    0.00   12.00    0.00    0.00    0.00   23.00
12:16:52 AM    7   40.82    0.00   14.29    0.00    0.00   13.27    0.00    0.00    0.00   31.63
12:16:52 AM    8   51.49    0.00   19.80    0.00    0.99   11.88    0.00    0.00    0.00   15.84
12:16:52 AM    9   37.86    0.00   15.53    0.00    0.97   12.62    0.00    0.00    0.00   33.01
12:16:52 AM   10   46.00    0.00   18.00    0.00    0.00   12.00    0.00    0.00    0.00   24.00
12:16:52 AM   11   41.00    0.00   18.00    0.00    0.00   13.00    0.00    0.00    0.00   28.00
12:16:52 AM   12   45.00    0.00   15.00    0.00    0.00   14.00    0.00    0.00    0.00   26.00
12:16:52 AM   13   36.63    0.00   13.86    0.00    0.00   11.88    0.00    0.00    0.00   37.62
12:16:52 AM   14   43.00    0.00   16.00    0.00    0.00   13.00    0.00    0.00    0.00   28.00
12:16:52 AM   15   47.52    0.00   21.78    0.00    0.00   13.86    0.00    0.00    0.00   16.83

12:16:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:53 AM  all   38.89    0.00   16.28    0.00    0.25   12.77    0.00    0.00    0.00   31.81
12:16:53 AM    0   37.37    0.00   16.16    0.00    0.00   14.14    0.00    0.00    0.00   32.32
12:16:53 AM    1   46.46    0.00   18.18    0.00    0.00   13.13    0.00    0.00    0.00   22.22
12:16:53 AM    2   45.00    0.00   19.00    0.00    1.00   13.00    0.00    0.00    0.00   22.00
12:16:53 AM    3   35.00    0.00   16.00    0.00    0.00   12.00    0.00    0.00    0.00   37.00
12:16:53 AM    4   40.59    0.00   16.83    0.00    0.99   14.85    0.00    0.00    0.00   26.73
12:16:53 AM    5   39.00    0.00   17.00    0.00    0.00   10.00    0.00    0.00    0.00   34.00
12:16:53 AM    6   36.00    0.00   16.00    0.00    0.00   12.00    0.00    0.00    0.00   36.00
12:16:53 AM    7   37.62    0.00   17.82    0.00    0.00   10.89    0.00    0.00    0.00   33.66
12:16:53 AM    8   42.42    0.00   14.14    0.00    0.00   16.16    0.00    0.00    0.00   27.27
12:16:53 AM    9   36.36    0.00   16.16    0.00    0.00   14.14    0.00    0.00    0.00   33.33
12:16:53 AM   10   46.53    0.00   17.82    0.00    0.99    9.90    0.00    0.00    0.00   24.75
12:16:53 AM   11   28.28    0.00   12.12    0.00    0.00   13.13    0.00    0.00    0.00   46.46
12:16:53 AM   12   35.00    0.00   16.00    0.00    0.00   15.00    0.00    0.00    0.00   34.00
12:16:53 AM   13   38.00    0.00   16.00    0.00    0.00   11.00    0.00    0.00    0.00   35.00
12:16:53 AM   14   35.00    0.00   16.00    0.00    1.00   14.00    0.00    0.00    0.00   34.00
12:16:53 AM   15   43.43    0.00   15.15    0.00    0.00   11.11    0.00    0.00    0.00   30.30

12:16:53 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:54 AM  all   41.56    0.00   16.06    0.00    0.69   13.12    0.00    0.00    0.00   28.56
12:16:54 AM    0   41.00    0.00   17.00    0.00    1.00   13.00    0.00    0.00    0.00   28.00
12:16:54 AM    1   50.50    0.00   18.81    0.00    0.99   10.89    0.00    0.00    0.00   18.81
12:16:54 AM    2   49.49    0.00   18.18    0.00    0.00   12.12    0.00    0.00    0.00   20.20
12:16:54 AM    3   35.71    0.00   14.29    0.00    0.00   13.27    0.00    0.00    0.00   36.73
12:16:54 AM    4   44.55    0.00   16.83    0.00    0.00   15.84    0.00    0.00    0.00   22.77
12:16:54 AM    5   43.00    0.00   16.00    0.00    1.00   11.00    0.00    0.00    0.00   29.00
12:16:54 AM    6   48.48    0.00   17.17    0.00    1.01   10.10    0.00    0.00    0.00   23.23
12:16:54 AM    7   32.32    0.00   15.15    0.00    1.01   15.15    0.00    0.00    0.00   36.36
12:16:54 AM    8   46.53    0.00   17.82    0.00    0.99   11.88    0.00    0.00    0.00   22.77
12:16:54 AM    9   42.57    0.00   15.84    0.00    0.99   11.88    0.00    0.00    0.00   28.71
12:16:54 AM   10   35.71    0.00   13.27    0.00    0.00   16.33    0.00    0.00    0.00   34.69
12:16:54 AM   11   37.86    0.00   15.53    0.00    0.97   10.68    0.00    0.00    0.00   34.95
12:16:54 AM   12   45.00    0.00   18.00    0.00    1.00   15.00    0.00    0.00    0.00   21.00
12:16:54 AM   13   27.72    0.00    9.90    0.00    0.99   15.84    0.00    0.00    0.00   45.54
12:16:54 AM   14   33.67    0.00   15.31    0.00    0.00   15.31    0.00    0.00    0.00   35.71
12:16:54 AM   15   50.50    0.00   17.82    0.00    0.99   11.88    0.00    0.00    0.00   18.81

12:16:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:16:55 AM  all   43.73    0.00   18.17    0.00    0.06   15.16    0.06    0.00    0.00   22.81
12:16:55 AM    0   39.39    0.00   17.17    0.00    0.00   17.17    0.00    0.00    0.00   26.26
12:16:55 AM    1   48.48    0.00   23.23    0.00    0.00   15.15    0.00    0.00    0.00   13.13
12:16:55 AM    2   51.00    0.00   22.00    0.00    0.00   14.00    0.00    0.00    0.00   13.00
12:16:55 AM    3   39.00    0.00   17.00    0.00    1.00   17.00    0.00    0.00    0.00   26.00
12:16:55 AM    4   46.46    0.00   18.18    0.00    0.00   16.16    0.00    0.00    0.00   19.19
12:16:55 AM    5   46.46    0.00   20.20    0.00    0.00   15.15    0.00    0.00    0.00   18.18
12:16:55 AM    6   50.00    0.00   18.00    0.00    0.00   14.00    0.00    0.00    0.00   18.00
12:16:55 AM    7   45.00    0.00   20.00    0.00    0.00   15.00    0.00    0.00    0.00   20.00
12:16:55 AM    8   49.00    0.00   18.00    0.00    0.00   15.00    0.00    0.00    0.00   18.00
12:16:55 AM    9   38.38    0.00   16.16    0.00    0.00   15.15    0.00    0.00    0.00   30.30
12:16:55 AM   10   49.00    0.00   21.00    0.00    0.00   13.00    0.00    0.00    0.00   17.00
12:16:55 AM   11   39.00    0.00   16.00    0.00    0.00   16.00    1.00    0.00    0.00   28.00
12:16:55 AM   12   32.00    0.00   13.00    0.00    0.00   17.00    0.00    0.00    0.00   38.00
12:16:55 AM   13   41.00    0.00   15.00    0.00    0.00   16.00    0.00    0.00    0.00   28.00
12:16:55 AM   14   38.61    0.00   14.85    0.00    0.00   13.86    0.00    0.00    0.00   32.67
12:16:55 AM   15   47.00    0.00   21.00    0.00    0.00   13.00    0.00    0.00    0.00   19.00

