Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

12:25:17 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:19 AM   14    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:25:19 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:25:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:20 AM  all    6.27    0.00    4.20    0.00    0.06    1.69    0.00    0.00    0.00   87.78
12:25:20 AM    0    6.00    0.00    4.00    0.00    0.00    2.00    0.00    0.00    0.00   88.00
12:25:20 AM    1    6.00    0.00    4.00    0.00    0.00    3.00    0.00    0.00    0.00   87.00
12:25:20 AM    2    4.04    0.00    4.04    0.00    0.00    2.02    0.00    0.00    0.00   89.90
12:25:20 AM    3    5.05    0.00    4.04    0.00    0.00    3.03    0.00    0.00    0.00   87.88
12:25:20 AM    4    5.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   89.00
12:25:20 AM    5    5.94    0.00    5.94    0.00    0.99    0.99    0.00    0.00    0.00   86.14
12:25:20 AM    6    6.00    0.00    3.00    0.00    0.00    2.00    0.00    0.00    0.00   89.00
12:25:20 AM    7    5.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   89.00
12:25:20 AM    8    8.08    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   86.87
12:25:20 AM    9    7.14    0.00    3.06    0.00    0.00    2.04    0.00    0.00    0.00   87.76
12:25:20 AM   10    6.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   89.00
12:25:20 AM   11    8.08    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   86.87
12:25:20 AM   12    7.92    0.00    3.96    0.00    0.00    0.99    0.00    0.00    0.00   87.13
12:25:20 AM   13    7.92    0.00    4.95    0.00    0.00    0.99    0.00    0.00    0.00   86.14
12:25:20 AM   14    6.00    0.00    5.00    0.00    0.00    2.00    0.00    0.00    0.00   87.00
12:25:20 AM   15    6.06    0.00    3.03    0.00    0.00    3.03    0.00    0.00    0.00   87.88

12:25:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:21 AM  all   31.27    0.00   16.67    0.00    0.50   12.42    0.00    0.00    0.00   39.14
12:25:21 AM    0   28.57    0.00   15.31    0.00    0.00    9.18    0.00    0.00    0.00   46.94
12:25:21 AM    1   26.21    0.00   16.50    0.00    0.97   13.59    0.00    0.00    0.00   42.72
12:25:21 AM    2   32.67    0.00   18.81    0.00    0.99   13.86    0.00    0.00    0.00   33.66
12:25:21 AM    3   34.00    0.00   18.00    0.00    1.00   13.00    0.00    0.00    0.00   34.00
12:25:21 AM    4   35.00    0.00   17.00    0.00    1.00   10.00    0.00    0.00    0.00   37.00
12:25:21 AM    5   30.00    0.00   17.00    0.00    0.00   11.00    0.00    0.00    0.00   42.00
12:25:21 AM    6   29.29    0.00   17.17    0.00    0.00   12.12    0.00    0.00    0.00   41.41
12:25:21 AM    7   30.69    0.00   16.83    0.00    0.99   14.85    0.00    0.00    0.00   36.63
12:25:21 AM    8   38.38    0.00   17.17    0.00    0.00   11.11    0.00    0.00    0.00   33.33
12:25:21 AM    9   32.67    0.00   17.82    0.00    0.99   11.88    0.00    0.00    0.00   36.63
12:25:21 AM   10   30.69    0.00   14.85    0.00    0.00   14.85    0.00    0.00    0.00   39.60
12:25:21 AM   11   32.00    0.00   16.00    0.00    0.00   10.00    0.00    0.00    0.00   42.00
12:25:21 AM   12   35.64    0.00   17.82    0.00    0.99   12.87    0.00    0.00    0.00   32.67
12:25:21 AM   13   26.26    0.00   17.17    0.00    0.00   12.12    0.00    0.00    0.00   44.44
12:25:21 AM   14   28.28    0.00   14.14    0.00    0.00   13.13    0.00    0.00    0.00   44.44
12:25:21 AM   15   30.00    0.00   15.00    0.00    1.00   15.00    0.00    0.00    0.00   39.00

12:25:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:22 AM  all   31.86    0.00   16.96    0.00    0.25   12.53    0.00    0.00    0.00   38.40
12:25:22 AM    0   31.00    0.00   16.00    0.00    0.00   13.00    0.00    0.00    0.00   40.00
12:25:22 AM    1   34.34    0.00   18.18    0.00    0.00   13.13    0.00    0.00    0.00   34.34
12:25:22 AM    2   36.36    0.00   18.18    0.00    0.00   13.13    0.00    0.00    0.00   32.32
12:25:22 AM    3   38.61    0.00   17.82    0.00    0.00    9.90    0.00    0.00    0.00   33.66
12:25:22 AM    4   30.69    0.00   20.79    0.00    0.00   13.86    0.00    0.00    0.00   34.65
12:25:22 AM    5   32.32    0.00   16.16    0.00    0.00   13.13    0.00    0.00    0.00   38.38
12:25:22 AM    6   23.00    0.00   15.00    0.00    0.00   13.00    0.00    0.00    0.00   49.00
12:25:22 AM    7   33.66    0.00   19.80    0.00    0.00   11.88    0.00    0.00    0.00   34.65
12:25:22 AM    8   28.43    0.00   16.67    0.00    0.98   12.75    0.00    0.00    0.00   41.18
12:25:22 AM    9   24.24    0.00   16.16    0.00    0.00   13.13    0.00    0.00    0.00   46.46
12:25:22 AM   10   33.66    0.00   14.85    0.00    0.99   11.88    0.00    0.00    0.00   38.61
12:25:22 AM   11   33.00    0.00   16.00    0.00    1.00   12.00    0.00    0.00    0.00   38.00
12:25:22 AM   12   33.66    0.00   17.82    0.00    0.00   13.86    0.00    0.00    0.00   34.65
12:25:22 AM   13   32.00    0.00   17.00    0.00    0.00   12.00    0.00    0.00    0.00   39.00
12:25:22 AM   14   35.00    0.00   16.00    0.00    1.00   11.00    0.00    0.00    0.00   37.00
12:25:22 AM   15   29.70    0.00   14.85    0.00    0.00   12.87    0.00    0.00    0.00   42.57

12:25:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:23 AM  all   29.78    0.00   14.27    0.00    0.25   12.27    0.00    0.00    0.00   43.43
12:25:23 AM    0   29.41    0.00   14.71    0.00    0.98   13.73    0.00    0.00    0.00   41.18
12:25:23 AM    1   35.00    0.00   16.00    0.00    0.00   13.00    0.00    0.00    0.00   36.00
12:25:23 AM    2   32.00    0.00   13.00    0.00    0.00   12.00    0.00    0.00    0.00   43.00
12:25:23 AM    3   29.29    0.00   15.15    0.00    0.00   15.15    0.00    0.00    0.00   40.40
12:25:23 AM    4   32.67    0.00   16.83    0.00    0.00   10.89    0.00    0.00    0.00   39.60
12:25:23 AM    5   28.71    0.00   13.86    0.00    0.00   10.89    0.00    0.00    0.00   46.53
12:25:23 AM    6   32.00    0.00   15.00    0.00    1.00   12.00    0.00    0.00    0.00   40.00
12:25:23 AM    7   31.00    0.00   15.00    0.00    1.00   15.00    0.00    0.00    0.00   38.00
12:25:23 AM    8   26.53    0.00   12.24    0.00    0.00    9.18    0.00    0.00    0.00   52.04
12:25:23 AM    9   27.72    0.00    9.90    0.00    0.00   11.88    0.00    0.00    0.00   50.50
12:25:23 AM   10   26.00    0.00   14.00    0.00    0.00   15.00    0.00    0.00    0.00   45.00
12:25:23 AM   11   32.00    0.00   16.00    0.00    0.00   13.00    0.00    0.00    0.00   39.00
12:25:23 AM   12   29.70    0.00   14.85    0.00    0.00    9.90    0.00    0.00    0.00   45.54
12:25:23 AM   13   24.75    0.00   12.87    0.00    0.99   10.89    0.00    0.00    0.00   50.50
12:25:23 AM   14   31.00    0.00   16.00    0.00    0.00   11.00    0.00    0.00    0.00   42.00
12:25:23 AM   15   28.71    0.00   12.87    0.00    0.00   12.87    0.00    0.00    0.00   45.54

12:25:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:24 AM  all   27.73    0.00   12.97    0.00    0.43   12.28    0.00    0.00    0.00   46.59
12:25:24 AM    0   24.00    0.00   14.00    0.00    0.00   12.00    0.00    0.00    0.00   50.00
12:25:24 AM    1   23.76    0.00    9.90    0.00    0.99   12.87    0.00    0.00    0.00   52.48
12:25:24 AM    2   30.69    0.00   14.85    0.00    0.99   14.85    0.00    0.00    0.00   38.61
12:25:24 AM    3   34.65    0.00   15.84    0.00    0.00   10.89    0.00    0.00    0.00   38.61
12:25:24 AM    4   28.00    0.00   14.00    0.00    1.00   12.00    0.00    0.00    0.00   45.00
12:25:24 AM    5   24.27    0.00   12.62    0.00    0.97   12.62    0.00    0.00    0.00   49.51
12:25:24 AM    6   29.00    0.00   12.00    0.00    0.00   14.00    0.00    0.00    0.00   45.00
12:25:24 AM    7   34.00    0.00   12.00    0.00    0.00   12.00    0.00    0.00    0.00   42.00
12:25:24 AM    8   22.77    0.00   12.87    0.00    0.00   11.88    0.00    0.00    0.00   52.48
12:25:24 AM    9   24.51    0.00   12.75    0.00    0.98   10.78    0.00    0.00    0.00   50.98
12:25:24 AM   10   27.00    0.00   13.00    0.00    1.00   13.00    0.00    0.00    0.00   46.00
12:25:24 AM   11   25.00    0.00   12.00    0.00    0.00   12.00    0.00    0.00    0.00   51.00
12:25:24 AM   12   33.33    0.00   13.13    0.00    1.01   10.10    0.00    0.00    0.00   42.42
12:25:24 AM   13   23.76    0.00   10.89    0.00    0.00   10.89    0.00    0.00    0.00   54.46
12:25:24 AM   14   32.35    0.00   14.71    0.00    0.00   13.73    0.00    0.00    0.00   39.22
12:25:24 AM   15   26.73    0.00   12.87    0.00    0.00   12.87    0.00    0.00    0.00   47.52

12:25:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:25 AM  all   28.56    0.00   12.50    0.00    0.19   12.75    0.00    0.00    0.00   46.00
12:25:25 AM    0   32.32    0.00   14.14    0.00    0.00   13.13    0.00    0.00    0.00   40.40
12:25:25 AM    1   21.78    0.00    9.90    0.00    0.00   10.89    0.00    0.00    0.00   57.43
12:25:25 AM    2   28.00    0.00   13.00    0.00    0.00   12.00    0.00    0.00    0.00   47.00
12:25:25 AM    3   33.66    0.00   13.86    0.00    0.99    9.90    0.00    0.00    0.00   41.58
12:25:25 AM    4   27.72    0.00   11.88    0.00    0.00   13.86    0.00    0.00    0.00   46.53
12:25:25 AM    5   27.27    0.00   13.13    0.00    0.00   10.10    0.00    0.00    0.00   49.49
12:25:25 AM    6   30.00    0.00   12.00    0.00    0.00   11.00    0.00    0.00    0.00   47.00
12:25:25 AM    7   30.00    0.00   14.00    0.00    0.00   14.00    0.00    0.00    0.00   42.00
12:25:25 AM    8   31.31    0.00   14.14    0.00    0.00   11.11    0.00    0.00    0.00   43.43
12:25:25 AM    9   30.30    0.00   13.13    0.00    0.00   12.12    0.00    0.00    0.00   44.44
12:25:25 AM   10   26.26    0.00   12.12    0.00    0.00   12.12    0.00    0.00    0.00   49.49
12:25:25 AM   11   28.71    0.00   11.88    0.00    0.99    9.90    0.00    0.00    0.00   48.51
12:25:25 AM   12   24.75    0.00   11.88    0.00    0.00   15.84    0.00    0.00    0.00   47.52
12:25:25 AM   13   34.00    0.00   12.00    0.00    0.00   15.00    0.00    0.00    0.00   39.00
12:25:25 AM   14   23.00    0.00   10.00    0.00    0.00   16.00    0.00    0.00    0.00   51.00
12:25:25 AM   15   28.00    0.00   13.00    0.00    1.00   17.00    0.00    0.00    0.00   41.00

12:25:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:26 AM  all   30.81    0.00   12.55    0.00    0.31   12.67    0.00    0.00    0.00   43.66
12:25:26 AM    0   31.68    0.00   11.88    0.00    0.99   11.88    0.00    0.00    0.00   43.56
12:25:26 AM    1   29.29    0.00   11.11    0.00    0.00   14.14    0.00    0.00    0.00   45.45
12:25:26 AM    2   26.00    0.00   12.00    0.00    0.00   12.00    0.00    0.00    0.00   50.00
12:25:26 AM    3   32.32    0.00   12.12    0.00    0.00   12.12    0.00    0.00    0.00   43.43
12:25:26 AM    4   27.72    0.00   10.89    0.00    0.00    9.90    0.00    0.00    0.00   51.49
12:25:26 AM    5   31.31    0.00   14.14    0.00    0.00   12.12    0.00    0.00    0.00   42.42
12:25:26 AM    6   32.67    0.00    9.90    0.00    0.99   10.89    0.00    0.00    0.00   45.54
12:25:26 AM    7   35.64    0.00   14.85    0.00    0.00   10.89    0.00    0.00    0.00   38.61
12:25:26 AM    8   29.41    0.00   11.76    0.00    0.98   12.75    0.00    0.00    0.00   45.10
12:25:26 AM    9   36.63    0.00   16.83    0.00    0.00   11.88    0.00    0.00    0.00   34.65
12:25:26 AM   10   29.13    0.00   12.62    0.00    0.00   16.50    0.00    0.00    0.00   41.75
12:25:26 AM   11   29.41    0.00   10.78    0.00    0.00   14.71    0.00    0.00    0.00   45.10
12:25:26 AM   12   32.00    0.00   15.00    0.00    0.00   13.00    0.00    0.00    0.00   40.00
12:25:26 AM   13   29.00    0.00   12.00    0.00    1.00   14.00    0.00    0.00    0.00   44.00
12:25:26 AM   14   31.68    0.00   12.87    0.00    0.99   10.89    0.00    0.00    0.00   43.56
12:25:26 AM   15   29.00    0.00   12.00    0.00    0.00   15.00    0.00    0.00    0.00   44.00

12:25:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:27 AM  all   20.99    0.00    8.07    0.00    0.31   11.55    0.00    0.00    0.00   59.07
12:25:27 AM    0   19.80    0.00    7.92    0.00    0.00   10.89    0.00    0.00    0.00   61.39
12:25:27 AM    1   17.82    0.00    7.92    0.00    0.99   12.87    0.00    0.00    0.00   60.40
12:25:27 AM    2   19.80    0.00    7.92    0.00    0.00   10.89    0.00    0.00    0.00   61.39
12:25:27 AM    3   26.00    0.00    9.00    0.00    0.00   13.00    0.00    0.00    0.00   52.00
12:25:27 AM    4   20.79    0.00    7.92    0.00    0.00   13.86    0.00    0.00    0.00   57.43
12:25:27 AM    5   27.45    0.00    9.80    0.00    0.98    9.80    0.00    0.00    0.00   51.96
12:25:27 AM    6   20.00    0.00    8.00    0.00    0.00    9.00    0.00    0.00    0.00   63.00
12:25:27 AM    7   16.83    0.00    5.94    0.00    0.99    9.90    0.00    0.00    0.00   66.34
12:25:27 AM    8   15.15    0.00    6.06    0.00    0.00   10.10    0.00    0.00    0.00   68.69
12:25:27 AM    9   18.81    0.00    7.92    0.00    0.99   11.88    0.00    0.00    0.00   60.40
12:25:27 AM   10   26.00    0.00    9.00    0.00    1.00   13.00    0.00    0.00    0.00   51.00
12:25:27 AM   11   17.17    0.00    7.07    0.00    0.00   13.13    0.00    0.00    0.00   62.63
12:25:27 AM   12   18.63    0.00    7.84    0.00    0.00    9.80    0.00    0.00    0.00   63.73
12:25:27 AM   13   19.80    0.00    8.91    0.00    0.00   12.87    0.00    0.00    0.00   58.42
12:25:27 AM   14   25.49    0.00    8.82    0.00    0.00   11.76    0.00    0.00    0.00   53.92
12:25:27 AM   15   26.26    0.00    9.09    0.00    0.00   12.12    0.00    0.00    0.00   52.53

12:25:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:28 AM  all   26.31    0.00    9.92    0.00    0.31   12.57    0.00    0.00    0.00   50.89
12:25:28 AM    0   33.00    0.00   12.00    0.00    0.00   12.00    0.00    0.00    0.00   43.00
12:25:28 AM    1   22.55    0.00    9.80    0.00    0.00   10.78    0.00    0.00    0.00   56.86
12:25:28 AM    2   25.74    0.00    6.93    0.00    0.99   11.88    0.00    0.00    0.00   54.46
12:25:28 AM    3   29.13    0.00   10.68    0.00    0.97   13.59    0.00    0.00    0.00   45.63
12:25:28 AM    4   29.70    0.00   10.89    0.00    0.99   10.89    0.00    0.00    0.00   47.52
12:25:28 AM    5   18.00    0.00    8.00    0.00    0.00   13.00    0.00    0.00    0.00   61.00
12:25:28 AM    6   38.24    0.00   14.71    0.00    0.00   12.75    0.00    0.00    0.00   34.31
12:25:28 AM    7   27.72    0.00   10.89    0.00    0.00   13.86    0.00    0.00    0.00   47.52
12:25:28 AM    8   26.21    0.00   10.68    0.00    0.00   13.59    0.00    0.00    0.00   49.51
12:25:28 AM    9   27.72    0.00   10.89    0.00    0.00    9.90    0.00    0.00    0.00   51.49
12:25:28 AM   10   23.00    0.00    8.00    0.00    0.00   16.00    0.00    0.00    0.00   53.00
12:25:28 AM   11   20.59    0.00    7.84    0.00    0.00   14.71    0.00    0.00    0.00   56.86
12:25:28 AM   12   21.78    0.00    7.92    0.00    0.99   12.87    0.00    0.00    0.00   56.44
12:25:28 AM   13   27.72    0.00    9.90    0.00    0.00   10.89    0.00    0.00    0.00   51.49
12:25:28 AM   14   25.49    0.00    9.80    0.00    0.00   12.75    0.00    0.00    0.00   51.96
12:25:28 AM   15   24.27    0.00    9.71    0.00    0.97   11.65    0.00    0.00    0.00   53.40

12:25:28 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:29 AM  all   26.43    0.00   10.04    0.00    0.06   12.28    0.00    0.00    0.00   51.18
12:25:29 AM    0   22.22    0.00    9.09    0.00    0.00   15.15    0.00    0.00    0.00   53.54
12:25:29 AM    1   33.33    0.00   12.12    0.00    0.00   11.11    0.00    0.00    0.00   43.43
12:25:29 AM    2   31.68    0.00   11.88    0.00    0.00   12.87    0.00    0.00    0.00   43.56
12:25:29 AM    3   31.31    0.00   11.11    0.00    0.00   13.13    0.00    0.00    0.00   44.44
12:25:29 AM    4   22.77    0.00    9.90    0.00    0.00   13.86    0.00    0.00    0.00   53.47
12:25:29 AM    5   17.82    0.00    4.95    0.00    0.00   13.86    0.00    0.00    0.00   63.37
12:25:29 AM    6   28.00    0.00    9.00    0.00    0.00   12.00    0.00    0.00    0.00   51.00
12:25:29 AM    7   25.74    0.00    8.91    0.00    0.00   12.87    0.00    0.00    0.00   52.48
12:25:29 AM    8   25.25    0.00   10.10    0.00    0.00   14.14    0.00    0.00    0.00   50.51
12:25:29 AM    9   26.00    0.00   10.00    0.00    0.00   13.00    0.00    0.00    0.00   51.00
12:25:29 AM   10   32.00    0.00   13.00    0.00    0.00    8.00    0.00    0.00    0.00   47.00
12:25:29 AM   11   26.47    0.00    9.80    0.00    0.98   10.78    0.00    0.00    0.00   51.96
12:25:29 AM   12   23.76    0.00   10.89    0.00    0.00   13.86    0.00    0.00    0.00   51.49
12:25:29 AM   13   32.67    0.00   11.88    0.00    0.00    9.90    0.00    0.00    0.00   45.54
12:25:29 AM   14   20.00    0.00    8.00    0.00    0.00   10.00    0.00    0.00    0.00   62.00
12:25:29 AM   15   24.00    0.00   10.00    0.00    0.00   12.00    0.00    0.00    0.00   54.00

12:25:29 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:30 AM  all   26.88    0.00   10.49    0.00    0.37   12.54    0.00    0.00    0.00   49.72
12:25:30 AM    0   25.74    0.00    9.90    0.00    0.99   13.86    0.00    0.00    0.00   49.50
12:25:30 AM    1   26.00    0.00    9.00    0.00    0.00   17.00    0.00    0.00    0.00   48.00
12:25:30 AM    2   26.00    0.00    9.00    0.00    0.00   13.00    0.00    0.00    0.00   52.00
12:25:30 AM    3   27.72    0.00   12.87    0.00    0.00   11.88    0.00    0.00    0.00   47.52
12:25:30 AM    4   30.00    0.00   11.00    0.00    0.00   13.00    0.00    0.00    0.00   46.00
12:25:30 AM    5   24.24    0.00   10.10    0.00    0.00   10.10    0.00    0.00    0.00   55.56
12:25:30 AM    6   28.16    0.00   12.62    0.00    0.97   11.65    0.00    0.00    0.00   46.60
12:25:30 AM    7   23.76    0.00   10.89    0.00    0.00   12.87    0.00    0.00    0.00   52.48
12:25:30 AM    8   30.69    0.00   12.87    0.00    0.99   11.88    0.00    0.00    0.00   43.56
12:25:30 AM    9   27.72    0.00    9.90    0.00    0.00    9.90    0.00    0.00    0.00   52.48
12:25:30 AM   10   23.76    0.00    8.91    0.00    0.99   11.88    0.00    0.00    0.00   54.46
12:25:30 AM   11   24.00    0.00    9.00    0.00    0.00   13.00    0.00    0.00    0.00   54.00
12:25:30 AM   12   33.66    0.00   11.88    0.00    0.00   12.87    0.00    0.00    0.00   41.58
12:25:30 AM   13   26.00    0.00   11.00    0.00    1.00   11.00    0.00    0.00    0.00   51.00
12:25:30 AM   14   25.49    0.00    9.80    0.00    0.98   14.71    0.00    0.00    0.00   49.02
12:25:30 AM   15   27.00    0.00    9.00    0.00    0.00   12.00    0.00    0.00    0.00   52.00

12:25:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:31 AM  all   22.56    0.00    9.01    0.00    0.25   12.68    0.00    0.00    0.00   55.50
12:25:31 AM    0   29.29    0.00   12.12    0.00    0.00   12.12    0.00    0.00    0.00   46.46
12:25:31 AM    1   26.73    0.00   11.88    0.00    0.99   10.89    0.00    0.00    0.00   49.50
12:25:31 AM    2   20.00    0.00    8.00    0.00    0.00   11.00    0.00    0.00    0.00   61.00
12:25:31 AM    3   20.20    0.00    7.07    0.00    0.00   13.13    0.00    0.00    0.00   59.60
12:25:31 AM    4   21.57    0.00    9.80    0.00    0.98   12.75    0.00    0.00    0.00   54.90
12:25:31 AM    5   20.59    0.00    6.86    0.00    0.00   11.76    0.00    0.00    0.00   60.78
12:25:31 AM    6   24.24    0.00    9.09    0.00    0.00   11.11    0.00    0.00    0.00   55.56
12:25:31 AM    7   22.77    0.00    7.92    0.00    0.99   13.86    0.00    0.00    0.00   54.46
12:25:31 AM    8   20.20    0.00    8.08    0.00    0.00   14.14    0.00    0.00    0.00   57.58
12:25:31 AM    9   18.45    0.00    8.74    0.00    0.97   12.62    0.00    0.00    0.00   59.22
12:25:31 AM   10   23.76    0.00    8.91    0.00    0.00   11.88    0.00    0.00    0.00   55.45
12:25:31 AM   11   25.74    0.00    9.90    0.00    0.00   12.87    0.00    0.00    0.00   51.49
12:25:31 AM   12   28.28    0.00   11.11    0.00    0.00   15.15    0.00    0.00    0.00   45.45
12:25:31 AM   13   19.80    0.00    7.92    0.00    0.00   11.88    0.00    0.00    0.00   60.40
12:25:31 AM   14   21.00    0.00    9.00    0.00    0.00   14.00    0.00    0.00    0.00   56.00
12:25:31 AM   15   18.63    0.00    7.84    0.00    0.00   13.73    0.00    0.00    0.00   59.80

12:25:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:32 AM  all   24.83    0.00    8.98    0.00    0.25   13.54    0.00    0.00    0.00   52.40
12:25:32 AM    0   26.73    0.00   11.88    0.00    0.00   13.86    0.00    0.00    0.00   47.52
12:25:32 AM    1   30.61    0.00   10.20    0.00    0.00   11.22    0.00    0.00    0.00   47.96
12:25:32 AM    2   26.73    0.00   10.89    0.00    0.99   13.86    0.00    0.00    0.00   47.52
12:25:32 AM    3   18.63    0.00    8.82    0.00    0.98   14.71    0.00    0.00    0.00   56.86
12:25:32 AM    4   21.78    0.00    6.93    0.00    0.00   13.86    0.00    0.00    0.00   57.43
12:25:32 AM    5   27.27    0.00    9.09    0.00    1.01   12.12    0.00    0.00    0.00   50.51
12:25:32 AM    6   23.76    0.00    6.93    0.00    0.00   12.87    0.00    0.00    0.00   56.44
12:25:32 AM    7   26.26    0.00    9.09    0.00    0.00   15.15    0.00    0.00    0.00   49.49
12:25:32 AM    8   26.73    0.00   10.89    0.00    0.00   11.88    0.00    0.00    0.00   50.50
12:25:32 AM    9   21.00    0.00    9.00    0.00    0.00   14.00    0.00    0.00    0.00   56.00
12:25:32 AM   10   18.00    0.00    8.00    0.00    0.00   12.00    0.00    0.00    0.00   62.00
12:25:32 AM   11   24.24    0.00    7.07    0.00    0.00   13.13    0.00    0.00    0.00   55.56
12:25:32 AM   12   22.77    0.00    6.93    0.00    0.99   12.87    0.00    0.00    0.00   56.44
12:25:32 AM   13   25.00    0.00    8.00    0.00    0.00   17.00    0.00    0.00    0.00   50.00
12:25:32 AM   14   32.00    0.00   10.00    0.00    0.00   14.00    0.00    0.00    0.00   44.00
12:25:32 AM   15   26.00    0.00   10.00    0.00    0.00   14.00    0.00    0.00    0.00   50.00

