Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

12:06:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:51 AM    5    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:06:51 AM    6    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
12:06:51 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:06:51 AM    8    1.98    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   96.04
12:06:51 AM    9    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
12:06:51 AM   10    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:06:51 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:06:51 AM   12    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
12:06:51 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:06:51 AM   14    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:06:51 AM   15    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98

12:06:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:52 AM  all    3.62    0.00    2.68    0.00    0.06    2.37    0.00    0.00    0.00   91.27
12:06:52 AM    0    5.94    0.00    2.97    0.00    0.00    2.97    0.00    0.00    0.00   88.12
12:06:52 AM    1    4.04    0.00    2.02    0.00    0.00    4.04    0.00    0.00    0.00   89.90
12:06:52 AM    2    4.04    0.00    3.03    0.00    0.00    2.02    0.00    0.00    0.00   90.91
12:06:52 AM    3    3.96    0.00    2.97    0.00    0.00    3.96    0.00    0.00    0.00   89.11
12:06:52 AM    4    3.96    0.00    2.97    0.00    0.00    2.97    0.00    0.00    0.00   90.10
12:06:52 AM    5    2.00    0.00    1.00    0.00    1.00    1.00    0.00    0.00    0.00   95.00
12:06:52 AM    6    2.97    0.00    3.96    0.00    0.00    1.98    0.00    0.00    0.00   91.09
12:06:52 AM    7    1.98    0.00    1.98    0.00    0.00    1.98    0.00    0.00    0.00   94.06
12:06:52 AM    8    5.05    0.00    4.04    0.00    0.00    2.02    0.00    0.00    0.00   88.89
12:06:52 AM    9    3.03    0.00    2.02    0.00    0.00    2.02    0.00    0.00    0.00   92.93
12:06:52 AM   10    3.96    0.00    2.97    0.00    0.00    1.98    0.00    0.00    0.00   91.09
12:06:52 AM   11    2.02    0.00    1.01    0.00    0.00    2.02    0.00    0.00    0.00   94.95
12:06:52 AM   12    4.90    0.00    4.90    0.00    0.00    2.94    0.00    0.00    0.00   87.25
12:06:52 AM   13    2.97    0.00    0.99    0.00    0.00    1.98    0.00    0.00    0.00   94.06
12:06:52 AM   14    3.03    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   92.93
12:06:52 AM   15    3.96    0.00    2.97    0.00    0.00    2.97    0.00    0.00    0.00   90.10

12:06:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:53 AM  all    9.30    0.00    5.21    0.00    0.06   11.84    0.00    0.00    0.00   73.59
12:06:53 AM    0    8.00    0.00    6.00    0.00    0.00    9.00    0.00    0.00    0.00   77.00
12:06:53 AM    1   10.78    0.00    4.90    0.00    0.00   11.76    0.00    0.00    0.00   72.55
12:06:53 AM    2    7.92    0.00    5.94    0.00    0.00   14.85    0.00    0.00    0.00   71.29
12:06:53 AM    3    8.00    0.00    5.00    0.00    1.00   12.00    0.00    0.00    0.00   74.00
12:06:53 AM    4    6.93    0.00    2.97    0.00    0.00    9.90    0.00    0.00    0.00   80.20
12:06:53 AM    5   13.00    0.00    6.00    0.00    0.00   11.00    0.00    0.00    0.00   70.00
12:06:53 AM    6    6.93    0.00    3.96    0.00    0.00   11.88    0.00    0.00    0.00   77.23
12:06:53 AM    7    7.00    0.00    5.00    0.00    0.00   11.00    0.00    0.00    0.00   77.00
12:06:53 AM    8    6.93    0.00    3.96    0.00    0.00    8.91    0.00    0.00    0.00   80.20
12:06:53 AM    9   11.00    0.00    6.00    0.00    0.00   10.00    0.00    0.00    0.00   73.00
12:06:53 AM   10   14.85    0.00    6.93    0.00    0.00   12.87    0.00    0.00    0.00   65.35
12:06:53 AM   11    8.82    0.00    3.92    0.00    0.00   16.67    0.00    0.00    0.00   70.59
12:06:53 AM   12    9.09    0.00    5.05    0.00    0.00   13.13    0.00    0.00    0.00   72.73
12:06:53 AM   13   12.87    0.00    6.93    0.00    0.00    8.91    0.00    0.00    0.00   71.29
12:06:53 AM   14    9.80    0.00    5.88    0.00    0.00   13.73    0.00    0.00    0.00   70.59
12:06:53 AM   15    6.86    0.00    4.90    0.00    0.00   13.73    0.00    0.00    0.00   74.51

12:06:53 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:54 AM  all    9.72    0.00    5.11    0.00    0.25   12.00    0.00    0.00    0.00   72.92
12:06:54 AM    0    8.82    0.00    2.94    0.00    0.00   10.78    0.00    0.00    0.00   77.45
12:06:54 AM    1    9.80    0.00    4.90    0.00    0.00   12.75    0.00    0.00    0.00   72.55
12:06:54 AM    2   13.86    0.00    6.93    0.00    0.99   11.88    0.00    0.00    0.00   66.34
12:06:54 AM    3    7.84    0.00    2.94    0.00    0.00   10.78    0.00    0.00    0.00   78.43
12:06:54 AM    4   10.89    0.00    4.95    0.00    0.00   11.88    0.00    0.00    0.00   72.28
12:06:54 AM    5    7.84    0.00    4.90    0.00    0.00   13.73    0.00    0.00    0.00   73.53
12:06:54 AM    6   10.00    0.00    5.00    0.00    0.00   12.00    0.00    0.00    0.00   73.00
12:06:54 AM    7   12.00    0.00    6.00    0.00    0.00   11.00    0.00    0.00    0.00   71.00
12:06:54 AM    8    9.80    0.00    5.88    0.00    0.00   13.73    0.00    0.00    0.00   70.59
12:06:54 AM    9    7.84    0.00    4.90    0.00    0.00    9.80    0.00    0.00    0.00   77.45
12:06:54 AM   10    7.92    0.00    5.94    0.00    0.00   11.88    0.00    0.00    0.00   74.26
12:06:54 AM   11    8.82    0.00    4.90    0.00    0.98   12.75    0.00    0.00    0.00   72.55
12:06:54 AM   12    9.80    0.00    6.86    0.00    0.00   11.76    0.00    0.00    0.00   71.57
12:06:54 AM   13    9.80    0.00    4.90    0.00    0.98   12.75    0.00    0.00    0.00   71.57
12:06:54 AM   14   11.76    0.00    6.86    0.00    0.98   12.75    0.00    0.00    0.00   67.65
12:06:54 AM   15    8.82    0.00    2.94    0.00    0.00   11.76    0.00    0.00    0.00   76.47

12:06:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:55 AM  all    7.92    0.00    4.33    0.00    0.19   11.69    0.00    0.00    0.00   75.88
12:06:55 AM    0    4.04    0.00    2.02    0.00    0.00   13.13    0.00    0.00    0.00   80.81
12:06:55 AM    1    8.00    0.00    4.00    0.00    0.00   12.00    0.00    0.00    0.00   76.00
12:06:55 AM    2    8.82    0.00    3.92    0.00    0.00   11.76    0.00    0.00    0.00   75.49
12:06:55 AM    3    5.94    0.00    2.97    0.00    0.00   11.88    0.00    0.00    0.00   79.21
12:06:55 AM    4    6.86    0.00    3.92    0.00    0.00   11.76    0.00    0.00    0.00   77.45
12:06:55 AM    5    6.93    0.00    3.96    0.00    0.00   13.86    0.00    0.00    0.00   75.25
12:06:55 AM    6    9.80    0.00    2.94    0.00    0.00   11.76    0.00    0.00    0.00   75.49
12:06:55 AM    7    5.00    0.00    3.00    0.00    0.00   10.00    0.00    0.00    0.00   82.00
12:06:55 AM    8    6.86    0.00    2.94    0.00    0.98   11.76    0.00    0.00    0.00   77.45
12:06:55 AM    9    8.91    0.00    5.94    0.00    0.99    9.90    0.00    0.00    0.00   74.26
12:06:55 AM   10    5.94    0.00    4.95    0.00    0.00   11.88    0.00    0.00    0.00   77.23
12:06:55 AM   11   10.89    0.00    6.93    0.00    0.00   12.87    0.00    0.00    0.00   69.31
12:06:55 AM   12    8.91    0.00    5.94    0.00    0.00    9.90    0.00    0.00    0.00   75.25
12:06:55 AM   13    8.00    0.00    4.00    0.00    0.00   11.00    0.00    0.00    0.00   77.00
12:06:55 AM   14    8.82    0.00    4.90    0.00    0.00   11.76    0.00    0.00    0.00   74.51
12:06:55 AM   15   12.75    0.00    6.86    0.00    0.98   11.76    0.00    0.00    0.00   67.65

12:06:55 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:56 AM  all    7.07    0.00    3.69    0.00    0.25   11.93    0.00    0.00    0.00   77.06
12:06:56 AM    0    4.85    0.00    2.91    0.00    0.97   12.62    0.00    0.00    0.00   78.64
12:06:56 AM    1    3.96    0.00    2.97    0.00    0.00    7.92    0.00    0.00    0.00   85.15
12:06:56 AM    2    5.00    0.00    3.00    0.00    0.00   15.00    0.00    0.00    0.00   77.00
12:06:56 AM    3    7.84    0.00    2.94    0.00    0.00   10.78    0.00    0.00    0.00   78.43
12:06:56 AM    4    8.91    0.00    3.96    0.00    0.00   11.88    0.00    0.00    0.00   75.25
12:06:56 AM    5    9.80    0.00    3.92    0.00    0.00   10.78    0.00    0.00    0.00   75.49
12:06:56 AM    6    6.80    0.00    4.85    0.00    0.97   14.56    0.00    0.00    0.00   72.82
12:06:56 AM    7    7.84    0.00    3.92    0.00    0.00   11.76    0.00    0.00    0.00   76.47
12:06:56 AM    8    8.91    0.00    4.95    0.00    0.00   10.89    0.00    0.00    0.00   75.25
12:06:56 AM    9    6.86    0.00    2.94    0.00    0.00    9.80    0.00    0.00    0.00   80.39
12:06:56 AM   10    6.80    0.00    4.85    0.00    0.97   11.65    0.00    0.00    0.00   75.73
12:06:56 AM   11    6.93    0.00    2.97    0.00    0.00   12.87    0.00    0.00    0.00   77.23
12:06:56 AM   12    4.90    0.00    1.96    0.00    0.98   11.76    0.00    0.00    0.00   80.39
12:06:56 AM   13    9.00    0.00    4.00    0.00    0.00   12.00    0.00    0.00    0.00   75.00
12:06:56 AM   14    7.84    0.00    5.88    0.00    0.00   13.73    0.00    0.00    0.00   72.55
12:06:56 AM   15    6.93    0.00    2.97    0.00    0.00   12.87    0.00    0.00    0.00   77.23

12:06:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:57 AM  all    7.70    0.00    3.51    0.00    0.12   11.71    0.00    0.00    0.00   76.96
12:06:57 AM    0    7.92    0.00    2.97    0.00    0.00   11.88    0.00    0.00    0.00   77.23
12:06:57 AM    1    8.82    0.00    3.92    0.00    0.00   10.78    0.00    0.00    0.00   76.47
12:06:57 AM    2    5.88    0.00    3.92    0.00    0.00   10.78    0.00    0.00    0.00   79.41
12:06:57 AM    3    7.00    0.00    3.00    0.00    0.00   10.00    0.00    0.00    0.00   80.00
12:06:57 AM    4    5.88    0.00    2.94    0.00    0.98    9.80    0.00    0.00    0.00   80.39
12:06:57 AM    5    7.84    0.00    3.92    0.00    0.00    9.80    0.00    0.00    0.00   78.43
12:06:57 AM    6    9.00    0.00    3.00    0.00    0.00    9.00    0.00    0.00    0.00   79.00
12:06:57 AM    7    6.86    0.00    2.94    0.00    0.98   12.75    0.00    0.00    0.00   76.47
12:06:57 AM    8    8.91    0.00    3.96    0.00    0.00   11.88    0.00    0.00    0.00   75.25
12:06:57 AM    9    7.92    0.00    1.98    0.00    0.00   12.87    0.00    0.00    0.00   77.23
12:06:57 AM   10    7.00    0.00    2.00    0.00    0.00   11.00    0.00    0.00    0.00   80.00
12:06:57 AM   11    4.85    0.00    1.94    0.00    0.00   16.50    0.00    0.00    0.00   76.70
12:06:57 AM   12    6.86    0.00    3.92    0.00    0.00   12.75    0.00    0.00    0.00   76.47
12:06:57 AM   13    6.80    0.00    3.88    0.00    0.00   11.65    0.00    0.00    0.00   77.67
12:06:57 AM   14   10.89    0.00    5.94    0.00    0.00   13.86    0.00    0.00    0.00   69.31
12:06:57 AM   15   10.89    0.00    5.94    0.00    0.00   11.88    0.00    0.00    0.00   71.29

12:06:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:58 AM  all    6.96    0.00    3.51    0.00    0.12   11.71    0.00    0.00    0.00   77.70
12:06:58 AM    0    9.00    0.00    2.00    0.00    0.00    9.00    0.00    0.00    0.00   80.00
12:06:58 AM    1    5.94    0.00    3.96    0.00    0.99   12.87    0.00    0.00    0.00   76.24
12:06:58 AM    2    8.82    0.00    3.92    0.00    0.00   10.78    0.00    0.00    0.00   76.47
12:06:58 AM    3    8.82    0.00    4.90    0.00    0.00   10.78    0.00    0.00    0.00   75.49
12:06:58 AM    4    5.94    0.00    2.97    0.00    0.00   10.89    0.00    0.00    0.00   80.20
12:06:58 AM    5    6.86    0.00    2.94    0.00    0.98   11.76    0.00    0.00    0.00   77.45
12:06:58 AM    6    8.91    0.00    4.95    0.00    0.00    8.91    0.00    0.00    0.00   77.23
12:06:58 AM    7    5.88    0.00    3.92    0.00    0.00   14.71    0.00    0.00    0.00   75.49
12:06:58 AM    8    6.93    0.00    2.97    0.00    0.00    9.90    0.00    0.00    0.00   80.20
12:06:58 AM    9    6.86    0.00    2.94    0.00    0.00    8.82    0.00    0.00    0.00   81.37
12:06:58 AM   10    3.96    0.00    1.98    0.00    0.00   14.85    0.00    0.00    0.00   79.21
12:06:58 AM   11    1.96    0.00    2.94    0.00    0.00   13.73    0.00    0.00    0.00   81.37
12:06:58 AM   12    8.82    0.00    3.92    0.00    0.00   13.73    0.00    0.00    0.00   73.53
12:06:58 AM   13    7.92    0.00    3.96    0.00    0.00   10.89    0.00    0.00    0.00   77.23
12:06:58 AM   14    8.82    0.00    4.90    0.00    0.00   11.76    0.00    0.00    0.00   74.51
12:06:58 AM   15    5.94    0.00    2.97    0.00    0.00   13.86    0.00    0.00    0.00   77.23

12:06:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:06:59 AM  all    5.44    0.00    2.53    0.00    0.00   11.24    0.00    0.00    0.00   80.79
12:06:59 AM    0    3.96    0.00    2.97    0.00    0.00   11.88    0.00    0.00    0.00   81.19
12:06:59 AM    1    2.94    0.00    1.96    0.00    0.00    9.80    0.00    0.00    0.00   85.29
12:06:59 AM    2    4.90    0.00    1.96    0.00    0.00    9.80    0.00    0.00    0.00   83.33
12:06:59 AM    3    6.86    0.00    2.94    0.00    0.00   12.75    0.00    0.00    0.00   77.45
12:06:59 AM    4    5.94    0.00    3.96    0.00    0.00   13.86    0.00    0.00    0.00   76.24
12:06:59 AM    5    5.00    0.00    3.00    0.00    0.00   12.00    0.00    0.00    0.00   80.00
12:06:59 AM    6    5.94    0.00    0.99    0.00    0.00   11.88    0.00    0.00    0.00   81.19
12:06:59 AM    7    3.92    0.00    2.94    0.00    0.00   10.78    0.00    0.00    0.00   82.35
12:06:59 AM    8    4.90    0.00    1.96    0.00    0.00    9.80    0.00    0.00    0.00   83.33
12:06:59 AM    9    4.95    0.00    2.97    0.00    0.00   10.89    0.00    0.00    0.00   81.19
12:06:59 AM   10    5.88    0.00    2.94    0.00    0.00   13.73    0.00    0.00    0.00   77.45
12:06:59 AM   11    7.92    0.00    2.97    0.00    0.00   10.89    0.00    0.00    0.00   78.22
12:06:59 AM   12    5.05    0.00    2.02    0.00    0.00    8.08    0.00    0.00    0.00   84.85
12:06:59 AM   13    5.94    0.00    2.97    0.00    0.00   12.87    0.00    0.00    0.00   78.22
12:06:59 AM   14    6.93    0.00    1.98    0.00    0.00   10.89    0.00    0.00    0.00   80.20
12:06:59 AM   15    5.94    0.00    1.98    0.00    0.00    9.90    0.00    0.00    0.00   82.18

12:06:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:00 AM  all    5.67    0.00    2.90    0.00    0.06   11.47    0.00    0.00    0.00   79.90
12:07:00 AM    0    7.92    0.00    3.96    0.00    0.00    8.91    0.00    0.00    0.00   79.21
12:07:00 AM    1    6.86    0.00    3.92    0.00    0.00    9.80    0.00    0.00    0.00   79.41
12:07:00 AM    2    8.91    0.00    3.96    0.00    0.00    9.90    0.00    0.00    0.00   77.23
12:07:00 AM    3    3.92    0.00    2.94    0.00    0.00   12.75    0.00    0.00    0.00   80.39
12:07:00 AM    4    3.96    0.00    1.98    0.00    0.00   11.88    0.00    0.00    0.00   82.18
12:07:00 AM    5    5.83    0.00    2.91    0.00    0.00   10.68    0.00    0.00    0.00   80.58
12:07:00 AM    6    5.88    0.00    3.92    0.00    0.00   13.73    0.00    0.00    0.00   76.47
12:07:00 AM    7    5.94    0.00    2.97    0.00    0.00   12.87    0.00    0.00    0.00   78.22
12:07:00 AM    8    2.91    0.00    1.94    0.00    0.00   13.59    0.00    0.00    0.00   81.55
12:07:00 AM    9    6.00    0.00    2.00    0.00    0.00    9.00    0.00    0.00    0.00   83.00
12:07:00 AM   10    3.96    0.00    1.98    0.00    0.00    9.90    0.00    0.00    0.00   84.16
12:07:00 AM   11    4.95    0.00    1.98    0.00    0.99   12.87    0.00    0.00    0.00   79.21
12:07:00 AM   12    6.93    0.00    2.97    0.00    0.00   11.88    0.00    0.00    0.00   78.22
12:07:00 AM   13    5.94    0.00    3.96    0.00    0.00   11.88    0.00    0.00    0.00   78.22
12:07:00 AM   14    6.93    0.00    2.97    0.00    0.00   11.88    0.00    0.00    0.00   78.22
12:07:00 AM   15    3.96    0.00    1.98    0.00    0.00   11.88    0.00    0.00    0.00   82.18

12:07:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:01 AM  all    6.21    0.00    3.13    0.00    0.31   11.56    0.00    0.00    0.00   78.80
12:07:01 AM    0    5.88    0.00    2.94    0.00    0.00   16.67    0.00    0.00    0.00   74.51
12:07:01 AM    1    6.00    0.00    3.00    0.00    0.00   10.00    0.00    0.00    0.00   81.00
12:07:01 AM    2    9.71    0.00    5.83    0.00    0.97   10.68    0.00    0.00    0.00   72.82
12:07:01 AM    3    4.90    0.00    1.96    0.00    0.98   11.76    0.00    0.00    0.00   80.39
12:07:01 AM    4    6.93    0.00    2.97    0.00    0.00   12.87    0.00    0.00    0.00   77.23
12:07:01 AM    5    5.94    0.00    2.97    0.00    0.00   12.87    0.00    0.00    0.00   78.22
12:07:01 AM    6    7.77    0.00    3.88    0.00    0.00   11.65    0.00    0.00    0.00   76.70
12:07:01 AM    7    3.96    0.00    1.98    0.00    0.00   12.87    0.00    0.00    0.00   81.19
12:07:01 AM    8    3.03    0.00    2.02    0.00    0.00    9.09    0.00    0.00    0.00   85.86
12:07:01 AM    9    5.88    0.00    1.96    0.00    0.98    9.80    0.00    0.00    0.00   81.37
12:07:01 AM   10    8.82    0.00    3.92    0.00    0.00   11.76    0.00    0.00    0.00   75.49
12:07:01 AM   11    5.88    0.00    3.92    0.00    0.00    9.80    0.00    0.00    0.00   80.39
12:07:01 AM   12    7.84    0.00    3.92    0.00    0.00   13.73    0.00    0.00    0.00   74.51
12:07:01 AM   13    5.88    0.00    2.94    0.00    0.98   10.78    0.00    0.00    0.00   79.41
12:07:01 AM   14    6.86    0.00    2.94    0.00    0.98    9.80    0.00    0.00    0.00   79.41
12:07:01 AM   15    3.88    0.00    2.91    0.00    0.00   10.68    0.00    0.00    0.00   82.52

12:07:01 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:02 AM  all    5.92    0.00    2.84    0.00    0.00   11.54    0.00    0.00    0.00   79.70
12:07:02 AM    0    9.00    0.00    4.00    0.00    0.00   11.00    0.00    0.00    0.00   76.00
12:07:02 AM    1    5.88    0.00    3.92    0.00    0.00   14.71    0.00    0.00    0.00   75.49
12:07:02 AM    2    4.90    0.00    2.94    0.00    0.00    9.80    0.00    0.00    0.00   82.35
12:07:02 AM    3    8.91    0.00    3.96    0.00    0.00    9.90    0.00    0.00    0.00   77.23
12:07:02 AM    4    8.00    0.00    3.00    0.00    0.00   11.00    0.00    0.00    0.00   78.00
12:07:02 AM    5    2.97    0.00    0.99    0.00    0.00   11.88    0.00    0.00    0.00   84.16
12:07:02 AM    6    2.00    0.00    1.00    0.00    0.00   10.00    0.00    0.00    0.00   87.00
12:07:02 AM    7    3.96    0.00    1.98    0.00    0.00   11.88    0.00    0.00    0.00   82.18
12:07:02 AM    8    7.77    0.00    2.91    0.00    0.00   11.65    0.00    0.00    0.00   77.67
12:07:02 AM    9    5.94    0.00    2.97    0.00    0.00   12.87    0.00    0.00    0.00   78.22
12:07:02 AM   10    5.88    0.00    2.94    0.00    0.00   11.76    0.00    0.00    0.00   79.41
12:07:02 AM   11    4.95    0.00    2.97    0.00    0.00   13.86    0.00    0.00    0.00   78.22
12:07:02 AM   12    5.88    0.00    3.92    0.00    0.00   10.78    0.00    0.00    0.00   79.41
12:07:02 AM   13    7.84    0.00    2.94    0.00    0.00   10.78    0.00    0.00    0.00   78.43
12:07:02 AM   14    3.92    0.00    1.96    0.00    0.00   12.75    0.00    0.00    0.00   81.37
12:07:02 AM   15    6.93    0.00    2.97    0.00    0.00    9.90    0.00    0.00    0.00   80.20

12:07:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:07:03 AM  all    4.98    0.00    2.65    0.00    0.18   11.38    0.00    0.00    0.00   80.80
12:07:03 AM    0    6.67    0.00    3.81    0.00    0.95   10.48    0.00    0.00    0.00   78.10
12:07:03 AM    1    5.94    0.00    1.98    0.00    0.00   10.89    0.00    0.00    0.00   81.19
12:07:03 AM    2    5.94    0.00    2.97    0.00    0.00   10.89    0.00    0.00    0.00   80.20
12:07:03 AM    3    2.00    0.00    2.00    0.00    0.00   11.00    0.00    0.00    0.00   85.00
12:07:03 AM    4    5.00    0.00    2.00    0.00    0.00   10.00    0.00    0.00    0.00   83.00
12:07:03 AM    5    3.88    0.00    2.91    0.00    0.00   14.56    0.00    0.00    0.00   78.64
12:07:03 AM    6    6.80    0.00    4.85    0.00    0.00   11.65    0.00    0.00    0.00   76.70
12:07:03 AM    7    3.96    0.00    1.98    0.00    0.00   11.88    0.00    0.00    0.00   82.18
12:07:03 AM    8    5.10    0.00    2.04    0.00    1.02    9.18    0.00    0.00    0.00   82.65
12:07:03 AM    9    5.88    0.00    2.94    0.00    0.00    7.84    0.00    0.00    0.00   83.33
12:07:03 AM   10    3.92    0.00    2.94    0.00    0.00   10.78    0.00    0.00    0.00   82.35
12:07:03 AM   11    3.92    0.00    1.96    0.00    0.00   14.71    0.00    0.00    0.00   79.41
12:07:03 AM   12    7.77    0.00    2.91    0.00    0.00   12.62    0.00    0.00    0.00   76.70
12:07:03 AM   13    2.97    0.00    1.98    0.00    0.00   11.88    0.00    0.00    0.00   83.17
12:07:03 AM   14    3.96    0.00    1.98    0.00    0.00   11.88    0.00    0.00    0.00   82.18
12:07:03 AM   15    5.88    0.00    2.94    0.00    0.98   11.76    0.00    0.00    0.00   78.43

