Run_Number	0.0	0.1	0.25	0.5	0.75	0.9	1.0
1	53	12	13	12	12	15	14
2	50	13	15	12	12	14	13
3	70	12	13	13	13	11	13
4	39	15	15	12	12	12	13
5	115	12	15	13	12	13	14
6	46	13	12	14	12	13	14
7	66	14	13	11	13	14	14
8	48	14	13	13	12	13	14
9	49	13	14	14	13	13	14
10	33	14	17	12	12	15	15
