Run_Number	0.0	0.1	0.25	0.5	0.75	0.9	1.0
1	158876	39	31	33	37	46	35
2	121217	36	38	31	39	27	33
3	19279	31	38	26	31	26	27
4	218421	37	31	30	29	32	42
5	81620	27	38	27	27	31	35
6	25560	31	32	27	37	27	35
7	13826	35	33	25	39	28	34
8	16100	38	39	33	28	29	27
9	15828	26	36	24	29	28	32
10	36599	27	37	38	35	28	27
