[00:06:33] port 0: ovs-system, UPCALL packets:107294 errors:39550
[00:06:48] port 10: pod8, UPCALL packets:71 errors:0
[00:06:49] port 0: ovs-system, UPCALL packets:107294 errors:39550
[00:06:49] port 1: br-int, UPCALL packets:0 errors:0
[00:06:49] port 2: ens16f1np1, UPCALL packets:403256 errors:0
[00:06:49] port 3: pod1, UPCALL packets:73 errors:0
[00:06:49] port 4: pod2, UPCALL packets:57 errors:0
[00:06:49] port 5: pod3, UPCALL packets:48 errors:0
[00:06:49] port 6: pod4, UPCALL packets:75 errors:0
[00:06:49] port 7: pod5, UPCALL packets:55 errors:0
[00:06:49] port 8: pod6, UPCALL packets:34 errors:0
[00:06:49] port 9: pod7, UPCALL packets:126 errors:0
[00:06:49] port 10: pod8, UPCALL packets:71 errors:0
[00:06:50] port 0: ovs-system, UPCALL packets:107294 errors:39550
[00:06:50] port 1: br-int, UPCALL packets:0 errors:0
[00:06:50] port 2: ens16f1np1, UPCALL packets:403256 errors:0
[00:06:50] port 3: pod1, UPCALL packets:73 errors:0
[00:06:50] port 4: pod2, UPCALL packets:57 errors:0
[00:06:50] port 5: pod3, UPCALL packets:48 errors:0
[00:06:50] port 6: pod4, UPCALL packets:75 errors:0
[00:06:50] port 7: pod5, UPCALL packets:55 errors:0
[00:06:50] port 8: pod6, UPCALL packets:34 errors:0
[00:06:50] port 9: pod7, UPCALL packets:126 errors:0
[00:06:50] port 10: pod8, UPCALL packets:71 errors:0
