Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:17:51 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:17:52 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:17:52 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:17:53 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:17:53 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:17:54 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:17:54 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:17:55 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:17:55 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:17:56 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:17:56 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:17:57 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:17:57 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:17:58 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:17:58 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:17:59 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:17:59 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:00 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:18:00 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:01 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:18:01 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:02 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:18:02 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:03 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:18:03 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:04 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:18:04 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:05 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:18:05 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:06 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:18:06 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:07 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:18:07 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:18:08 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     8  python3
12:18:08 AM     0         -   2509059    0.00    0.00    0.00    0.00    0.00     8  |__python3
12:18:09 AM     0   2509059         -    0.00    0.00    0.00    0.00    0.00     5  python3
