Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:25:03 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:25:04 AM     0   2523148         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:25:04 AM     0         -   2523148    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:25:05 AM     0   2523148         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:25:05 AM     0         -   2523148    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:25:06 AM     0   2523148         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:25:06 AM     0         -   2523148    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:25:07 AM     0   2523148         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:25:07 AM     0         -   2523148    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:25:08 AM     0   2523148         -    0.00    0.00    0.00    0.00    0.00    12  python3
12:25:08 AM     0         -   2523148    0.00    0.00    0.00    0.00    0.00    12  |__python3
12:25:09 AM     0   2523148         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:25:09 AM     0         -   2523148    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:25:10 AM     0   2523148         -    0.00    1.00    0.00    0.00    1.00     8  python3
12:25:10 AM     0         -   2523148    0.00    1.00    0.00    0.00    1.00     8  |__python3
12:25:11 AM     0   2523148         -    1.00    0.00    0.00    0.00    1.00     4  python3
12:25:11 AM     0         -   2523148    1.00    0.00    0.00    0.00    1.00     4  |__python3
12:25:12 AM     0   2523148         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:25:12 AM     0         -   2523148    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:25:13 AM     0   2523148         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:25:13 AM     0         -   2523148    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:25:14 AM     0   2523148         -   21.00   14.00    0.00   25.00   35.00    11  python3
12:25:14 AM     0         -   2523148   21.00   14.00    0.00   25.00   35.00    11  |__python3
12:25:15 AM     0   2523148         -   22.00   18.00    0.00   24.00   40.00    11  python3
12:25:15 AM     0         -   2523148   22.00   18.00    0.00   24.00   40.00    11  |__python3
12:25:16 AM     0   2523148         -   24.00   22.00    0.00   19.00   46.00     8  python3
12:25:16 AM     0         -   2523148   24.00   22.00    0.00   19.00   46.00     8  |__python3
12:25:17 AM     0   2523148         -   24.00   21.00    0.00   19.00   45.00     6  python3
12:25:17 AM     0         -   2523148   24.00   21.00    0.00   19.00   45.00     6  |__python3
12:25:18 AM     0   2523148         -   25.00   21.00    0.00   19.00   46.00     3  python3
12:25:18 AM     0         -   2523148   25.00   21.00    0.00   19.00   46.00     3  |__python3
12:25:19 AM     0   2523148         -   25.00   21.00    0.00   19.00   46.00    12  python3
12:25:19 AM     0         -   2523148   25.00   21.00    0.00   19.00   46.00    12  |__python3
12:25:20 AM     0   2523148         -   22.00   24.00    0.00   17.00   46.00     0  python3
