0.0
0.0
8.53
23.29
17.06
15.62
14.25
18.88
16.69
17.62
18.29
18.19
18.24
18.25
16.53
16.47
17.71
17.0
17.31
17.65
17.88
16.31
16.94
16.65
15.65
12.29
0.44
