Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:00:48 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:00:49 AM     0   2480544         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:00:49 AM     0         -   2480544    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:00:50 AM     0   2480544         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:00:50 AM     0         -   2480544    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:00:51 AM     0   2480544         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:00:51 AM     0         -   2480544    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:00:52 AM     0   2480544         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:00:52 AM     0         -   2480544    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:00:53 AM     0   2480544         -    5.00    2.00    0.00    1.00    7.00     6  python3
12:00:53 AM     0         -   2480544    5.00    2.00    0.00    1.00    7.00     6  |__python3
12:00:54 AM     0   2480544         -    9.00    4.00    0.00    2.00   13.00     8  python3
12:00:54 AM     0         -   2480544    9.00    4.00    0.00    2.00   13.00     8  |__python3
12:00:55 AM     0   2480544         -   11.00    4.00    0.00    3.00   15.00     1  python3
12:00:55 AM     0         -   2480544   11.00    4.00    0.00    3.00   15.00     1  |__python3
12:00:56 AM     0   2480544         -    4.95    1.98    0.00    6.93    6.93     4  python3
12:00:56 AM     0         -   2480544    4.95    1.98    0.00    6.93    6.93     4  |__python3
12:00:57 AM     0   2480544         -   10.00    2.00    0.00    5.00   12.00     8  python3
12:00:57 AM     0         -   2480544   10.00    2.00    0.00    5.00   12.00     8  |__python3
12:00:58 AM     0   2480544         -    5.00    2.00    0.00    6.00    7.00     1  python3
12:00:58 AM     0         -   2480544    5.00    2.00    0.00    6.00    7.00     1  |__python3
12:00:59 AM     0   2480544         -    7.00    3.00    0.00    4.00   10.00     9  python3
12:00:59 AM     0         -   2480544    7.00    3.00    0.00    4.00   10.00     9  |__python3
12:01:00 AM     0   2480544         -    7.00    3.00    0.00    1.00   10.00     6  python3
12:01:00 AM     0         -   2480544    7.00    3.00    0.00    1.00   10.00     6  |__python3
12:01:01 AM     0   2480544         -    9.00    2.00    0.00    9.00   11.00    15  python3
12:01:01 AM     0         -   2480544    9.00    2.00    0.00    9.00   11.00    15  |__python3
12:01:02 AM     0   2480544         -   15.00    5.00    0.00    7.00   20.00    13  python3
12:01:02 AM     0         -   2480544   15.00    5.00    0.00    7.00   20.00    13  |__python3
12:01:03 AM     0   2480544         -    6.00    1.00    0.00    5.00    7.00    13  python3
12:01:03 AM     0         -   2480544    6.00    1.00    0.00    5.00    7.00    13  |__python3
12:01:04 AM     0   2480544         -    5.94    2.97    0.00    9.90    8.91     6  python3
12:01:04 AM     0         -   2480544    5.94    2.97    0.00    9.90    8.91     6  |__python3
12:01:05 AM     0   2480544         -    9.00    3.00    0.00   13.00   12.00     9  python3
12:01:05 AM     0         -   2480544    9.00    3.00    0.00   13.00   12.00     9  |__python3
12:01:06 AM     0   2480544         -    8.91    2.97    0.00    3.96   11.88    13  python3
12:01:06 AM     0         -   2480544    8.91    2.97    0.00    3.96   11.88    13  |__python3
12:01:07 AM     0   2480544         -   16.00    3.00    0.00   12.00   19.00     8  python3
12:01:07 AM     0         -   2480544   16.00    3.00    0.00   12.00   19.00     8  |__python3
12:01:08 AM     0   2480544         -   12.00    5.00    0.00   14.00   17.00     0  python3
12:01:08 AM     0         -   2480544   12.00    5.00    0.00   14.00   17.00     0  |__python3
12:01:09 AM     0   2480544         -   10.00    3.00    0.00   14.00   13.00     1  python3
12:01:09 AM     0         -   2480544   10.00    3.00    0.00   14.00   13.00     1  |__python3
12:01:10 AM     0   2480544         -   24.00    6.00    0.00   14.00   30.00     7  python3
12:01:10 AM     0         -   2480544   24.00    6.00    0.00   14.00   30.00     7  |__python3
12:01:11 AM     0   2480544         -   26.00   10.00    0.00   13.00   36.00    10  python3
12:01:11 AM     0         -   2480544   26.00   10.00    0.00   13.00   36.00    10  |__python3
12:01:12 AM     0   2480544         -   19.00    8.00    0.00   16.00   27.00     2  python3
12:01:12 AM     0         -   2480544   19.00    8.00    0.00   16.00   27.00     2  |__python3
12:01:13 AM     0   2480544         -   12.00    4.00    0.00   19.00   16.00    10  python3
12:01:13 AM     0         -   2480544   12.00    4.00    0.00   19.00   16.00    10  |__python3
12:01:14 AM     0   2480544         -   27.00    6.00    0.00   17.00   33.00     3  python3
12:01:14 AM     0         -   2480544   27.00    6.00    0.00   17.00   33.00     3  |__python3
12:01:15 AM     0   2480544         -    6.00    2.00    0.00    6.00    8.00     7  python3
12:01:15 AM     0         -   2480544    6.00    2.00    0.00    6.00    8.00     7  |__python3
12:01:16 AM     0   2480544         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:01:16 AM     0         -   2480544    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:01:17 AM     0   2480544         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:01:17 AM     0         -   2480544    0.00    0.00    0.00    0.00    0.00     7  |__python3

Average:        0   2480544         -    9.13    2.96    0.00    6.96   12.09     -  python3
Average:        0         -   2480544    9.13    2.96    0.00    6.96   12.09     -  |__python3
