0.0
13.24
29.69
30.56
39.0
40.0
42.19
41.88
38.71
41.53
40.35
40.65
39.47
41.29
38.82
40.12
39.76
40.94
41.94
39.24
38.24
38.65
36.65
36.71
34.81
0.0
0.0
