0.0
0.0
5.56
31.56
25.12
26.06
27.5
23.31
25.71
29.44
25.71
25.82
26.35
26.35
24.88
24.18
25.0
28.82
27.53
26.26
28.07
28.47
25.71
28.59
32.12
33.53
0.88
