0.0
0.0
13.94
36.71
29.56
27.56
25.19
32.75
28.38
30.44
30.88
31.69
31.53
31.25
28.18
28.0
30.29
29.71
29.75
29.82
30.65
27.56
26.82
25.88
24.53
19.76
0.81
