[17:02:00] port 0: ovs-system, UPCALL packets:104799 errors:39550
[17:02:00] port 1: br-int, UPCALL packets:0 errors:0
[17:02:00] port 2: ens16f1np1, UPCALL packets:1263983 errors:4261
[17:02:00] port 3: pod1, UPCALL packets:116 errors:0
[17:02:00] port 4: pod2, UPCALL packets:507 errors:0
[17:02:00] port 5: pod3, UPCALL packets:180 errors:0
[17:02:00] port 6: pod4, UPCALL packets:254 errors:0
[17:02:00] port 7: pod5, UPCALL packets:118 errors:0
[17:02:00] port 8: pod6, UPCALL packets:31 errors:0
[17:02:00] port 9: pod7, UPCALL packets:124 errors:0
[17:02:00] port 10: pod8, UPCALL packets:30 errors:0
[17:02:01] port 0: ovs-system, UPCALL packets:104799 errors:39550
[17:02:01] port 1: br-int, UPCALL packets:0 errors:0
[17:02:01] port 2: ens16f1np1, UPCALL packets:1263983 errors:4261
[17:02:01] port 3: pod1, UPCALL packets:116 errors:0
[17:02:01] port 4: pod2, UPCALL packets:507 errors:0
[17:02:01] port 5: pod3, UPCALL packets:180 errors:0
[17:02:01] port 6: pod4, UPCALL packets:254 errors:0
[17:02:01] port 7: pod5, UPCALL packets:118 errors:0
[17:02:01] port 8: pod6, UPCALL packets:31 errors:0
[17:02:01] port 9: pod7, UPCALL packets:124 errors:0
[17:02:01] port 10: pod8, UPCALL packets:30 errors:0
[17:02:02] port 0: ovs-system, UPCALL packets:104799 errors:39550
[17:02:02] port 1: br-int, UPCALL packets:0 errors:0
[17:02:02] port 2: ens16f1np1, UPCALL packets:1263983 errors:4261
[17:02:02] port 3: pod1, UPCALL packets:116 errors:0
[17:02:02] port 4: pod2, UPCALL packets:507 errors:0
[17:02:02] port 5: pod3, UPCALL packets:180 errors:0
[17:02:02] port 6: pod4, UPCALL packets:254 errors:0
[17:02:02] port 7: pod5, UPCALL packets:118 errors:0
[17:02:02] port 8: pod6, UPCALL packets:31 errors:0
[17:02:02] port 9: pod7, UPCALL packets:124 errors:0
[17:02:02] port 10: pod8, UPCALL packets:30 errors:0
[17:02:03] port 0: ovs-system, UPCALL packets:104799 errors:39550
[17:02:03] port 1: br-int, UPCALL packets:0 errors:0
[17:02:03] port 2: ens16f1np1, UPCALL packets:1263983 errors:4261
[17:02:03] port 3: pod1, UPCALL packets:116 errors:0
[17:02:03] port 4: pod2, UPCALL packets:507 errors:0
[17:02:03] port 5: pod3, UPCALL packets:180 errors:0
[17:02:03] port 6: pod4, UPCALL packets:254 errors:0
[17:02:03] port 7: pod5, UPCALL packets:118 errors:0
[17:02:03] port 8: pod6, UPCALL packets:31 errors:0
[17:02:03] port 9: pod7, UPCALL packets:124 errors:0
