[17:02:00] UPCALL packets diff: 1370142, errors diff: 43811
[17:02:01] UPCALL packets diff: 0, errors diff: 0
[17:02:02] UPCALL packets diff: 0, errors diff: 0
[17:02:03] UPCALL packets diff: 0, errors diff: 0
[17:02:04] UPCALL packets diff: 0, errors diff: 0
[17:02:05] UPCALL packets diff: 16518, errors diff: 0
[17:02:06] UPCALL packets diff: 69334, errors diff: 0
[17:02:07] UPCALL packets diff: 54700, errors diff: 0
[17:02:08] UPCALL packets diff: 56778, errors diff: 0
[17:02:09] UPCALL packets diff: 64128, errors diff: 1220
[17:02:10] UPCALL packets diff: 55345, errors diff: 0
[17:02:11] UPCALL packets diff: 68670, errors diff: 0
[17:02:12] UPCALL packets diff: 60120, errors diff: 0
[17:02:13] UPCALL packets diff: 51992, errors diff: 0
[17:02:14] UPCALL packets diff: 42718, errors diff: 0
[17:02:16] UPCALL packets diff: 52364, errors diff: 0
[17:02:17] UPCALL packets diff: 60828, errors diff: 0
[17:02:18] UPCALL packets diff: 60328, errors diff: 0
[17:02:19] UPCALL packets diff: 44442, errors diff: 0
[17:02:20] UPCALL packets diff: 48543, errors diff: 0
[17:02:21] UPCALL packets diff: 58728, errors diff: 0
[17:02:22] UPCALL packets diff: 38021, errors diff: 0
[17:02:23] UPCALL packets diff: 60623, errors diff: 0
[17:02:24] UPCALL packets diff: 39304, errors diff: 0
[17:02:25] UPCALL packets diff: 48723, errors diff: 0
[17:02:26] UPCALL packets diff: 38169, errors diff: 0
[17:02:27] UPCALL packets diff: 59607, errors diff: 6276
[17:02:28] UPCALL packets diff: 52792, errors diff: 0
[17:02:29] UPCALL packets diff: 32409, errors diff: 0
[17:02:30] UPCALL packets diff: 41710, errors diff: 0
[17:02:31] UPCALL packets diff: 56409, errors diff: 0
[17:02:32] UPCALL packets diff: 44182, errors diff: 2517
[17:02:33] UPCALL packets diff: 58172, errors diff: 0
[17:02:34] UPCALL packets diff: 39450, errors diff: 0
[17:02:35] UPCALL packets diff: 47225, errors diff: 0
[17:02:36] UPCALL packets diff: 31963, errors diff: 0
[17:02:37] UPCALL packets diff: 35837, errors diff: 0
[17:02:38] UPCALL packets diff: 46526, errors diff: 0
