Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

03:47:43 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:47:45 PM   978         -     53786    0.00    0.00    0.00    0.00    0.00    12  |__revalidator27
03:47:46 PM   978     53758         -   17.00   72.00    0.00    0.00   89.00     8  ovs-vswitchd
03:47:46 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00     8  |__ovs-vswitchd
03:47:46 PM   978         -     53760    0.00    4.00    0.00    0.00    4.00     2  |__handler1
03:47:46 PM   978         -     53761    1.00    4.00    0.00    0.00    5.00     8  |__handler2
03:47:46 PM   978         -     53762    1.00    4.00    0.00    0.00    5.00    12  |__handler3
03:47:46 PM   978         -     53763    0.00    0.00    0.00    0.00    0.00     7  |__urcu4
03:47:46 PM   978         -     53764    1.00    2.00    0.00    5.00    3.00     5  |__handler5
03:47:46 PM   978         -     53765    1.00    4.00    0.00    1.00    5.00     0  |__handler6
03:47:46 PM   978         -     53766    1.00    4.00    0.00    0.00    5.00     6  |__handler7
03:47:46 PM   978         -     53767    1.00    4.00    0.00    1.00    5.00    10  |__handler8
03:47:46 PM   978         -     53768    1.00    5.00    0.00    0.00    6.00    14  |__handler9
03:47:46 PM   978         -     53769    1.00    4.00    0.00    1.00    5.00     3  |__handler10
03:47:46 PM   978         -     53770    1.00    4.00    0.00    0.00    5.00     1  |__handler11
03:47:46 PM   978         -     53771    1.00    4.00    0.00    0.00    5.00     4  |__handler12
03:47:46 PM   978         -     53772    1.00    4.00    0.00    0.00    5.00    11  |__handler13
03:47:46 PM   978         -     53773    0.00    5.00    0.00    0.00    5.00     7  |__handler14
03:47:46 PM   978         -     53774    1.00    5.00    0.00    0.00    6.00    13  |__handler15
03:47:46 PM   978         -     53775    1.00    3.00    0.00    0.00    4.00     9  |__handler16
03:47:46 PM   978         -     53776    0.00    5.00    0.00    0.00    5.00    15  |__handler17
03:47:46 PM   978         -     53777    1.00    1.00    0.00    0.00    2.00     7  |__revalidator18
03:47:46 PM   978         -     53778    1.00    0.00    0.00    0.00    1.00     0  |__revalidator19
03:47:46 PM   978         -     53779    1.00    0.00    0.00    0.00    1.00     9  |__revalidator20
03:47:46 PM   978         -     53780    1.00    0.00    0.00    0.00    1.00    11  |__revalidator21
03:47:46 PM   978         -     53781    1.00    0.00    0.00    0.00    1.00    13  |__revalidator22
03:47:46 PM   978         -     53782    1.00    1.00    0.00    0.00    2.00     6  |__revalidator23
03:47:46 PM   978         -     53783    1.00    1.00    0.00    0.00    2.00    15  |__revalidator24
03:47:46 PM   978         -     53784    1.00    0.00    0.00    0.00    1.00    14  |__revalidator25
03:47:46 PM   978         -     53785    1.00    1.00    0.00    0.00    2.00    10  |__revalidator26
03:47:46 PM   978         -     53786    1.00    1.00    0.00    0.00    2.00    12  |__revalidator27
03:47:47 PM   978     53758         -  211.00  303.00    0.00    0.00  514.00    11  ovs-vswitchd
03:47:47 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00    11  |__ovs-vswitchd
03:47:47 PM   978         -     53760    3.00   10.00    0.00   11.00   13.00    14  |__handler1
03:47:47 PM   978         -     53761    2.00   13.00    0.00   10.00   15.00     2  |__handler2
03:47:47 PM   978         -     53762    3.00   12.00    0.00   11.00   15.00     3  |__handler3
03:47:47 PM   978         -     53763    0.00    1.00    0.00    3.00    1.00     8  |__urcu4
03:47:47 PM   978         -     53764    3.00   12.00    0.00   13.00   15.00     4  |__handler5
03:47:47 PM   978         -     53765    3.00   10.00    0.00   10.00   13.00     5  |__handler6
03:47:47 PM   978         -     53766    3.00   11.00    0.00   10.00   14.00    10  |__handler7
03:47:47 PM   978         -     53767    3.00   10.00    0.00   10.00   13.00     7  |__handler8
03:47:47 PM   978         -     53768    2.00   11.00    0.00    9.00   13.00     8  |__handler9
03:47:47 PM   978         -     53769    2.00   12.00    0.00   11.00   14.00     8  |__handler10
03:47:47 PM   978         -     53770    2.00   11.00    0.00   14.00   13.00     9  |__handler11
03:47:47 PM   978         -     53771    3.00   11.00    0.00   11.00   14.00     8  |__handler12
03:47:47 PM   978         -     53772    4.00   10.00    0.00   12.00   14.00     1  |__handler13
03:47:47 PM   978         -     53773    3.00   11.00    0.00   12.00   14.00    14  |__handler14
03:47:47 PM   978         -     53774    3.00   11.00    0.00    9.00   14.00     0  |__handler15
03:47:47 PM   978         -     53775    4.00   11.00    0.00   11.00   15.00    15  |__handler16
03:47:47 PM   978         -     53776    3.00   10.00    0.00   10.00   13.00     2  |__handler17
03:47:47 PM   978         -     53777   16.00   14.00    0.00    5.00   30.00    12  |__revalidator18
03:47:47 PM   978         -     53778   16.00   13.00    0.00    4.00   29.00     5  |__revalidator19
03:47:47 PM   978         -     53779   16.00   13.00    0.00    5.00   29.00    11  |__revalidator20
03:47:47 PM   978         -     53780   17.00   13.00    0.00    6.00   30.00     3  |__revalidator21
03:47:47 PM   978         -     53781   15.00   13.00    0.00    4.00   28.00    13  |__revalidator22
03:47:47 PM   978         -     53782   16.00   14.00    0.00    3.00   30.00     2  |__revalidator23
03:47:47 PM   978         -     53783   15.00   14.00    0.00    3.00   29.00    14  |__revalidator24
03:47:47 PM   978         -     53784   15.00   14.00    0.00    6.00   29.00    10  |__revalidator25
03:47:47 PM   978         -     53785   16.00   12.00    0.00    6.00   28.00     1  |__revalidator26
03:47:47 PM   978         -     53786   16.00   14.00    0.00    1.00   30.00     7  |__revalidator27
03:47:48 PM   978     53758         -   72.00   49.00    0.00    0.00  121.00    11  ovs-vswitchd
03:47:48 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00    11  |__ovs-vswitchd
03:47:48 PM   978         -     53760    1.00    1.00    0.00    3.00    2.00     4  |__handler1
03:47:48 PM   978         -     53761    1.00    0.00    0.00    3.00    1.00    15  |__handler2
03:47:48 PM   978         -     53762    0.00    0.00    0.00    3.00    0.00     7  |__handler3
03:47:48 PM   978         -     53763    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:47:48 PM   978         -     53764    0.00    0.00    0.00    3.00    0.00     4  |__handler5
03:47:48 PM   978         -     53765    0.00    0.00    0.00    4.00    0.00     4  |__handler6
03:47:48 PM   978         -     53766    0.00    0.00    0.00    4.00    0.00     2  |__handler7
03:47:48 PM   978         -     53767    1.00    1.00    0.00    3.00    2.00     3  |__handler8
03:47:48 PM   978         -     53768    1.00    0.00    0.00    4.00    1.00     0  |__handler9
03:47:48 PM   978         -     53769    1.00    1.00    0.00    3.00    2.00    10  |__handler10
03:47:48 PM   978         -     53770    1.00    0.00    0.00    3.00    1.00    15  |__handler11
03:47:48 PM   978         -     53771    0.00    1.00    0.00    4.00    1.00    15  |__handler12
03:47:48 PM   978         -     53772    0.00    0.00    0.00    4.00    0.00    12  |__handler13
03:47:48 PM   978         -     53773    0.00    0.00    0.00    4.00    0.00     0  |__handler14
03:47:48 PM   978         -     53774    0.00    0.00    0.00    3.00    0.00    13  |__handler15
03:47:48 PM   978         -     53775    0.00    0.00    0.00    3.00    0.00     8  |__handler16
03:47:48 PM   978         -     53776    1.00    0.00    0.00    3.00    1.00     1  |__handler17
03:47:48 PM   978         -     53777    7.00    5.00    0.00    1.00   12.00    12  |__revalidator18
03:47:48 PM   978         -     53778    7.00    4.00    0.00    1.00   11.00     9  |__revalidator19
03:47:48 PM   978         -     53779    8.00    3.00    0.00    1.00   11.00    14  |__revalidator20
03:47:48 PM   978         -     53780    6.00    4.00    0.00    0.00   10.00    15  |__revalidator21
03:47:48 PM   978         -     53781    6.00    5.00    0.00    1.00   11.00    13  |__revalidator22
03:47:48 PM   978         -     53782    7.00    4.00    0.00    1.00   11.00     6  |__revalidator23
03:47:48 PM   978         -     53783    5.00    5.00    0.00    0.00   10.00     3  |__revalidator24
03:47:48 PM   978         -     53784    6.00    4.00    0.00    1.00   10.00    10  |__revalidator25
03:47:48 PM   978         -     53785    6.00    4.00    0.00    1.00   10.00     5  |__revalidator26
03:47:48 PM   978         -     53786    7.00    4.00    0.00    1.00   11.00     2  |__revalidator27
03:47:49 PM   978     53758         -   64.00   39.00    0.00    0.00  103.00    11  ovs-vswitchd
03:47:49 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00    11  |__ovs-vswitchd
03:47:49 PM   978         -     53760    0.00    0.00    0.00    1.00    0.00     2  |__handler1
03:47:49 PM   978         -     53761    0.00    1.00    0.00    1.00    1.00     0  |__handler2
03:47:49 PM   978         -     53762    0.00    0.00    0.00    1.00    0.00     3  |__handler3
03:47:49 PM   978         -     53763    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:47:49 PM   978         -     53764    0.00    0.00    0.00    1.00    0.00     4  |__handler5
03:47:49 PM   978         -     53765    0.00    1.00    0.00    1.00    1.00     4  |__handler6
03:47:49 PM   978         -     53766    0.00    0.00    0.00    1.00    0.00     9  |__handler7
03:47:49 PM   978         -     53767    0.00    0.00    0.00    1.00    0.00     3  |__handler8
03:47:49 PM   978         -     53768    0.00    0.00    0.00    0.00    0.00    14  |__handler9
03:47:49 PM   978         -     53769    0.00    0.00    0.00    1.00    0.00     3  |__handler10
03:47:49 PM   978         -     53770    0.00    0.00    0.00    1.00    0.00    10  |__handler11
03:47:49 PM   978         -     53771    0.00    0.00    0.00    1.00    0.00    11  |__handler12
03:47:49 PM   978         -     53772    0.00    0.00    0.00    1.00    0.00    12  |__handler13
03:47:49 PM   978         -     53773    0.00    0.00    0.00    0.00    0.00     1  |__handler14
03:47:49 PM   978         -     53774    0.00    0.00    0.00    1.00    0.00    11  |__handler15
03:47:49 PM   978         -     53775    0.00    0.00    0.00    1.00    0.00     6  |__handler16
03:47:49 PM   978         -     53776    0.00    1.00    0.00    1.00    1.00    11  |__handler17
03:47:49 PM   978         -     53777    6.00    3.00    0.00    0.00    9.00     7  |__revalidator18
03:47:49 PM   978         -     53778    6.00    3.00    0.00    1.00    9.00     2  |__revalidator19
03:47:49 PM   978         -     53779    6.00    3.00    0.00    0.00    9.00    13  |__revalidator20
03:47:49 PM   978         -     53780    6.00    3.00    0.00    1.00    9.00    15  |__revalidator21
03:47:49 PM   978         -     53781    6.00    4.00    0.00    0.00   10.00    14  |__revalidator22
03:47:49 PM   978         -     53782    5.00    4.00    0.00    1.00    9.00     0  |__revalidator23
03:47:49 PM   978         -     53783    7.00    3.00    0.00    1.00   10.00     4  |__revalidator24
03:47:49 PM   978         -     53784    6.00    3.00    0.00    1.00    9.00    12  |__revalidator25
03:47:49 PM   978         -     53785    7.00    4.00    0.00    1.00   11.00     5  |__revalidator26
03:47:49 PM   978         -     53786    7.00    3.00    0.00    1.00   10.00     8  |__revalidator27
03:47:50 PM   978     53758         -   58.00   36.00    0.00    0.00   94.00    11  ovs-vswitchd
03:47:50 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00    11  |__ovs-vswitchd
03:47:50 PM   978         -     53760    0.00    0.00    0.00    0.00    0.00     4  |__handler1
03:47:50 PM   978         -     53761    0.00    0.00    0.00    0.00    0.00    12  |__handler2
03:47:50 PM   978         -     53762    0.00    1.00    0.00    0.00    1.00     6  |__handler3
03:47:50 PM   978         -     53763    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:47:50 PM   978         -     53764    1.00    0.00    0.00    1.00    1.00     3  |__handler5
03:47:50 PM   978         -     53765    0.00    0.00    0.00    0.00    0.00     9  |__handler6
03:47:50 PM   978         -     53766    0.00    0.00    0.00    0.00    0.00     3  |__handler7
03:47:50 PM   978         -     53767    0.00    0.00    0.00    0.00    0.00    11  |__handler8
03:47:50 PM   978         -     53768    0.00    1.00    0.00    0.00    1.00    14  |__handler9
03:47:50 PM   978         -     53769    0.00    0.00    0.00    0.00    0.00    11  |__handler10
03:47:50 PM   978         -     53770    0.00    1.00    0.00    0.00    1.00    11  |__handler11
03:47:50 PM   978         -     53771    0.00    0.00    0.00    0.00    0.00    12  |__handler12
03:47:50 PM   978         -     53772    0.00    1.00    0.00    0.00    1.00    12  |__handler13
03:47:50 PM   978         -     53773    1.00    0.00    0.00    1.00    1.00    14  |__handler14
03:47:50 PM   978         -     53774    0.00    0.00    0.00    1.00    0.00    12  |__handler15
03:47:50 PM   978         -     53775    0.00    1.00    0.00    1.00    1.00    13  |__handler16
03:47:50 PM   978         -     53776    0.00    0.00    0.00    0.00    0.00     0  |__handler17
03:47:50 PM   978         -     53777    6.00    3.00    0.00    1.00    9.00     8  |__revalidator18
03:47:50 PM   978         -     53778    6.00    4.00    0.00    1.00   10.00     1  |__revalidator19
03:47:50 PM   978         -     53779    6.00    3.00    0.00    1.00    9.00    13  |__revalidator20
03:47:50 PM   978         -     53780    6.00    4.00    0.00    1.00   10.00    15  |__revalidator21
03:47:50 PM   978         -     53781    5.00    3.00    0.00    1.00    8.00     0  |__revalidator22
03:47:50 PM   978         -     53782    6.00    3.00    0.00    0.00    9.00     2  |__revalidator23
03:47:50 PM   978         -     53783    4.00    4.00    0.00    1.00    8.00     4  |__revalidator24
03:47:50 PM   978         -     53784    5.00    4.00    0.00    0.00    9.00    14  |__revalidator25
03:47:50 PM   978         -     53785    6.00    3.00    0.00    0.00    9.00     5  |__revalidator26
03:47:50 PM   978         -     53786    6.00    4.00    0.00    0.00   10.00    10  |__revalidator27
03:47:51 PM   978     53758         -   62.00   30.00    0.00    0.00   92.00    11  ovs-vswitchd
03:47:51 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00    11  |__ovs-vswitchd
03:47:51 PM   978         -     53760    0.00    0.00    0.00    1.00    0.00     8  |__handler1
03:47:51 PM   978         -     53761    0.00    0.00    0.00    0.00    0.00     4  |__handler2
03:47:51 PM   978         -     53762    0.00    0.00    0.00    0.00    0.00     1  |__handler3
03:47:51 PM   978         -     53763    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:47:51 PM   978         -     53764    0.00    1.00    0.00    0.00    1.00     4  |__handler5
03:47:51 PM   978         -     53765    0.00    0.00    0.00    0.00    0.00    15  |__handler6
03:47:51 PM   978         -     53766    0.00    0.00    0.00    0.00    0.00     3  |__handler7
03:47:51 PM   978         -     53767    0.00    0.00    0.00    1.00    0.00     8  |__handler8
03:47:51 PM   978         -     53768    0.00    0.00    0.00    1.00    0.00     9  |__handler9
03:47:51 PM   978         -     53769    0.00    0.00    0.00    0.00    0.00    10  |__handler10
03:47:51 PM   978         -     53770    0.00    0.00    0.00    0.00    0.00    11  |__handler11
03:47:51 PM   978         -     53771    0.00    0.00    0.00    0.00    0.00    11  |__handler12
03:47:51 PM   978         -     53772    0.00    0.00    0.00    1.00    0.00    12  |__handler13
03:47:51 PM   978         -     53773    0.00    0.00    0.00    0.00    0.00     1  |__handler14
03:47:51 PM   978         -     53774    0.00    0.00    0.00    0.00    0.00    12  |__handler15
03:47:51 PM   978         -     53775    0.00    0.00    0.00    0.00    0.00    12  |__handler16
03:47:51 PM   978         -     53776    0.00    0.00    0.00    0.00    0.00     1  |__handler17
03:47:51 PM   978         -     53777    7.00    3.00    0.00    1.00   10.00     7  |__revalidator18
03:47:51 PM   978         -     53778    5.00    3.00    0.00    1.00    8.00     3  |__revalidator19
03:47:51 PM   978         -     53779    6.00    3.00    0.00    1.00    9.00    13  |__revalidator20
03:47:51 PM   978         -     53780    7.00    2.00    0.00    0.00    9.00    15  |__revalidator21
03:47:51 PM   978         -     53781    6.00    3.00    0.00    1.00    9.00    14  |__revalidator22
03:47:51 PM   978         -     53782    6.00    4.00    0.00    1.00   10.00     2  |__revalidator23
03:47:51 PM   978         -     53783    6.00    3.00    0.00    1.00    9.00     4  |__revalidator24
03:47:51 PM   978         -     53784    6.00    4.00    0.00    1.00   10.00     0  |__revalidator25
03:47:51 PM   978         -     53785    5.00    3.00    0.00    1.00    8.00     6  |__revalidator26
03:47:51 PM   978         -     53786    6.00    2.00    0.00    1.00    8.00    10  |__revalidator27
03:47:52 PM   978     53758         -   57.00   35.00    0.00    0.00   92.00    11  ovs-vswitchd
03:47:52 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00    11  |__ovs-vswitchd
03:47:52 PM   978         -     53760    0.00    0.00    0.00    0.00    0.00    12  |__handler1
03:47:52 PM   978         -     53761    0.00    0.00    0.00    0.00    0.00     0  |__handler2
03:47:52 PM   978         -     53762    0.00    0.00    0.00    0.00    0.00     2  |__handler3
03:47:52 PM   978         -     53763    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:47:52 PM   978         -     53764    0.00    0.00    0.00    0.00    0.00     7  |__handler5
03:47:52 PM   978         -     53765    0.00    0.00    0.00    1.00    0.00     5  |__handler6
03:47:52 PM   978         -     53766    0.00    0.00    0.00    0.00    0.00     3  |__handler7
03:47:52 PM   978         -     53767    0.00    0.00    0.00    0.00    0.00     8  |__handler8
03:47:52 PM   978         -     53768    0.00    0.00    0.00    0.00    0.00     9  |__handler9
03:47:52 PM   978         -     53769    0.00    0.00    0.00    0.00    0.00    10  |__handler10
03:47:52 PM   978         -     53770    0.00    0.00    0.00    1.00    0.00     1  |__handler11
03:47:52 PM   978         -     53771    1.00    0.00    0.00    1.00    1.00    12  |__handler12
03:47:52 PM   978         -     53772    0.00    0.00    0.00    0.00    0.00    11  |__handler13
03:47:52 PM   978         -     53773    0.00    0.00    0.00    0.00    0.00     1  |__handler14
03:47:52 PM   978         -     53774    0.00    0.00    0.00    0.00    0.00    12  |__handler15
03:47:52 PM   978         -     53775    0.00    0.00    0.00    0.00    0.00    14  |__handler16
03:47:52 PM   978         -     53776    0.00    0.00    0.00    0.00    0.00     1  |__handler17
03:47:52 PM   978         -     53777    5.00    3.00    0.00    1.00    8.00     8  |__revalidator18
03:47:52 PM   978         -     53778    6.00    4.00    0.00    0.00   10.00     3  |__revalidator19
03:47:52 PM   978         -     53779    5.00    4.00    0.00    0.00    9.00    13  |__revalidator20
03:47:52 PM   978         -     53780    5.00    3.00    0.00    1.00    8.00    15  |__revalidator21
03:47:52 PM   978         -     53781    5.00    4.00    0.00    0.00    9.00     1  |__revalidator22
03:47:52 PM   978         -     53782    6.00    3.00    0.00    1.00    9.00     0  |__revalidator23
03:47:52 PM   978         -     53783    7.00    2.00    0.00    0.00    9.00     4  |__revalidator24
03:47:52 PM   978         -     53784    6.00    4.00    0.00    0.00   10.00     2  |__revalidator25
03:47:52 PM   978         -     53785    5.00    5.00    0.00    0.00   10.00     5  |__revalidator26
03:47:52 PM   978         -     53786    6.00    3.00    0.00    0.00    9.00    10  |__revalidator27
03:47:53 PM   978     53758         -   55.00   33.00    0.00    0.00   88.00     3  ovs-vswitchd
03:47:53 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00     3  |__ovs-vswitchd
03:47:53 PM   978         -     53760    0.00    0.00    0.00    0.00    0.00    12  |__handler1
03:47:53 PM   978         -     53761    0.00    0.00    0.00    1.00    0.00     0  |__handler2
03:47:53 PM   978         -     53762    0.00    0.00    0.00    0.00    0.00     5  |__handler3
03:47:53 PM   978         -     53763    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:47:53 PM   978         -     53764    0.00    0.00    0.00    0.00    0.00     3  |__handler5
03:47:53 PM   978         -     53765    0.00    0.00    0.00    0.00    0.00     4  |__handler6
03:47:53 PM   978         -     53766    0.00    1.00    0.00    1.00    1.00     1  |__handler7
03:47:53 PM   978         -     53767    0.00    0.00    0.00    0.00    0.00     8  |__handler8
03:47:53 PM   978         -     53768    0.00    0.00    0.00    0.00    0.00     9  |__handler9
03:47:53 PM   978         -     53769    0.00    0.00    0.00    0.00    0.00     9  |__handler10
03:47:53 PM   978         -     53770    0.00    0.00    0.00    0.00    0.00     1  |__handler11
03:47:53 PM   978         -     53771    0.00    0.00    0.00    0.00    0.00    12  |__handler12
03:47:53 PM   978         -     53772    0.00    0.00    0.00    0.00    0.00    14  |__handler13
03:47:53 PM   978         -     53773    0.00    0.00    0.00    0.00    0.00     1  |__handler14
03:47:53 PM   978         -     53774    1.00    0.00    0.00    0.00    1.00    12  |__handler15
03:47:53 PM   978         -     53775    0.00    0.00    0.00    0.00    0.00    15  |__handler16
03:47:53 PM   978         -     53776    0.00    0.00    0.00    0.00    0.00     0  |__handler17
03:47:53 PM   978         -     53777    6.00    3.00    0.00    0.00    9.00     8  |__revalidator18
03:47:53 PM   978         -     53778    5.00    2.00    0.00    1.00    7.00     3  |__revalidator19
03:47:53 PM   978         -     53779    6.00    3.00    0.00    0.00    9.00    14  |__revalidator20
03:47:53 PM   978         -     53780    5.00    4.00    0.00    1.00    9.00    11  |__revalidator21
03:47:53 PM   978         -     53781    6.00    3.00    0.00    1.00    9.00     7  |__revalidator22
03:47:53 PM   978         -     53782    5.00    4.00    0.00    0.00    9.00     2  |__revalidator23
03:47:53 PM   978         -     53783    5.00    3.00    0.00    1.00    8.00     4  |__revalidator24
03:47:53 PM   978         -     53784    5.00    3.00    0.00    1.00    8.00     3  |__revalidator25
03:47:53 PM   978         -     53785    5.00    3.00    0.00    1.00    8.00     6  |__revalidator26
03:47:53 PM   978         -     53786    5.00    4.00    0.00    1.00    9.00    10  |__revalidator27
03:47:54 PM   978     53758         -   57.00   33.00    0.00    0.00   90.00    13  ovs-vswitchd
03:47:54 PM   978         -     53758    0.00    0.00    0.00    0.00    0.00    13  |__ovs-vswitchd
03:47:54 PM   978         -     53760    0.00    0.00    0.00    0.00    0.00    14  |__handler1
03:47:54 PM   978         -     53761    0.00    0.00    0.00    0.00    0.00     0  |__handler2
03:47:54 PM   978         -     53762    0.00    0.00    0.00    1.00    0.00     6  |__handler3
03:47:54 PM   978         -     53763    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:47:54 PM   978         -     53764    0.00    0.00    0.00    0.00    0.00     3  |__handler5
03:47:54 PM   978         -     53765    0.00    0.00    0.00    0.00    0.00    15  |__handler6
03:47:54 PM   978         -     53766    0.00    0.00    0.00    0.00    0.00     1  |__handler7
03:47:54 PM   978         -     53767    0.00    1.00    0.00    0.00    1.00     8  |__handler8
03:47:54 PM   978         -     53768    0.00    0.00    0.00    0.00    0.00     9  |__handler9
03:47:54 PM   978         -     53769    0.00    0.00    0.00    0.00    0.00    10  |__handler10
03:47:54 PM   978         -     53770    0.00    0.00    0.00    0.00    0.00    10  |__handler11
03:47:54 PM   978         -     53771    0.00    0.00    0.00    0.00    0.00    11  |__handler12
03:47:54 PM   978         -     53772    0.00    0.00    0.00    0.00    0.00    14  |__handler13
03:47:54 PM   978         -     53773    0.00    0.00    0.00    0.00    0.00     1  |__handler14
