Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

03:25:05 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:25:15 PM   978         -     24115   14.00   10.00    0.00   27.00   24.00    15  |__revalidator19
03:25:15 PM   978         -     24116   11.00   10.00    0.00   23.00   21.00     1  |__revalidator20
03:25:15 PM   978         -     24117   10.00   11.00    0.00   25.00   21.00     1  |__revalidator21
03:25:15 PM   978         -     24118   11.00    8.00    0.00   26.00   19.00     3  |__revalidator22
03:25:15 PM   978         -     24119   11.00   10.00    0.00   18.00   21.00    13  |__revalidator23
03:25:15 PM   978         -     24120   10.00    9.00    0.00   22.00   19.00     8  |__revalidator24
03:25:15 PM   978         -     24121   13.00    9.00    0.00   26.00   22.00    12  |__revalidator25
03:25:15 PM   978         -     24122   12.00    9.00    0.00   24.00   21.00    15  |__revalidator26
03:25:15 PM   978         -     24123   11.00    9.00    0.00   19.00   20.00    15  |__revalidator27
03:25:16 PM   978     24095         -  288.00  419.00    0.00   40.00  707.00    15  ovs-vswitchd
03:25:16 PM   978         -     24095   15.00   16.00    0.00   40.00   31.00    15  |__ovs-vswitchd
03:25:16 PM   978         -     24097    8.00   20.00    0.00   26.00   28.00     2  |__handler1
03:25:16 PM   978         -     24098    9.00   19.00    0.00   29.00   28.00     3  |__handler2
03:25:16 PM   978         -     24099    9.00   18.00    0.00   27.00   27.00     4  |__handler3
03:25:16 PM   978         -     24100    7.00    4.00    0.00    9.00   11.00     5  |__urcu4
03:25:16 PM   978         -     24101    9.00   20.00    0.00   26.00   29.00    10  |__handler5
03:25:16 PM   978         -     24102    7.00   18.00    0.00   29.00   25.00     4  |__handler6
