Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

03:38:17 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:38:18 PM   978     42530         -    0.00    0.00    0.00    0.00    0.00     3  ovs-vswitchd
03:38:18 PM   978         -     42530    1.00    0.00    0.00    0.00    1.00     3  |__ovs-vswitchd
03:38:18 PM   978         -     42532    0.00    0.00    0.00    0.00    0.00    13  |__handler1
03:38:18 PM   978         -     42533    0.00    0.00    0.00    0.00    0.00    15  |__handler2
03:38:18 PM   978         -     42534    0.00    0.00    0.00    0.00    0.00     1  |__handler3
03:38:18 PM   978         -     42535    0.00    0.00    0.00    0.00    0.00    13  |__urcu4
03:38:18 PM   978         -     42536    0.00    0.00    0.00    0.00    0.00     8  |__handler5
03:38:18 PM   978         -     42537    0.00    0.00    0.00    0.00    0.00     9  |__handler6
03:38:18 PM   978         -     42538    0.00    0.00    0.00    0.00    0.00     5  |__handler7
03:38:18 PM   978         -     42539    0.00    0.00    0.00    0.00    0.00     2  |__handler8
03:38:18 PM   978         -     42540    0.00    0.00    0.00    0.00    0.00    11  |__handler9
03:38:18 PM   978         -     42541    0.00    0.00    0.00    0.00    0.00    14  |__handler10
03:38:18 PM   978         -     42542    0.00    0.00    0.00    0.00    0.00     7  |__handler11
03:38:18 PM   978         -     42543    0.00    0.00    0.00    0.00    0.00    12  |__handler12
03:38:18 PM   978         -     42544    0.00    0.00    0.00    0.00    0.00    10  |__handler13
03:38:18 PM   978         -     42545    0.00    0.00    0.00    0.00    0.00     0  |__handler14
03:38:18 PM   978         -     42546    0.00    0.00    0.00    0.00    0.00     1  |__handler15
03:38:18 PM   978         -     42547    0.00    0.00    0.00    0.00    0.00     6  |__handler16
03:38:18 PM   978         -     42548    0.00    0.00    0.00    0.00    0.00    13  |__handler17
03:38:18 PM   978         -     42549    0.00    0.00    0.00    0.00    0.00     1  |__revalidator18
03:38:18 PM   978         -     42550    0.00    0.00    0.00    0.00    0.00     6  |__revalidator19
03:38:18 PM   978         -     42551    0.00    0.00    0.00    0.00    0.00     9  |__revalidator20
03:38:18 PM   978         -     42552    0.00    0.00    0.00    0.00    0.00     3  |__revalidator21
03:38:18 PM   978         -     42553    0.00    0.00    0.00    0.00    0.00    11  |__revalidator22
03:38:18 PM   978         -     42554    0.00    0.00    0.00    0.00    0.00     8  |__revalidator23
03:38:18 PM   978         -     42555    0.00    0.00    0.00    0.00    0.00    14  |__revalidator24
03:38:18 PM   978         -     42556    0.00    0.00    0.00    0.00    0.00     4  |__revalidator25
03:38:18 PM   978         -     42557    0.00    0.00    0.00    0.00    0.00     5  |__revalidator26
03:38:18 PM   978         -     42558    0.00    0.00    0.00    0.00    0.00    12  |__revalidator27
03:38:19 PM   978     42530         -    1.00    1.00    0.00    0.00    2.00     2  ovs-vswitchd
03:38:19 PM   978         -     42530    0.00    0.00    0.00    0.00    0.00     2  |__ovs-vswitchd
03:38:19 PM   978         -     42532    0.00    0.00    0.00    0.00    0.00    13  |__handler1
03:38:19 PM   978         -     42533    0.00    0.00    0.00    0.00    0.00    15  |__handler2
03:38:19 PM   978         -     42534    0.00    0.00    0.00    0.00    0.00     1  |__handler3
03:38:19 PM   978         -     42535    0.00    0.00    0.00    0.00    0.00    13  |__urcu4
03:38:19 PM   978         -     42536    0.00    0.00    0.00    0.00    0.00     8  |__handler5
03:38:19 PM   978         -     42537    0.00    0.00    0.00    0.00    0.00     9  |__handler6
03:38:19 PM   978         -     42538    0.00    0.00    0.00    0.00    0.00     5  |__handler7
03:38:19 PM   978         -     42539    0.00    0.00    0.00    0.00    0.00     2  |__handler8
03:38:19 PM   978         -     42540    0.00    0.00    0.00    0.00    0.00    11  |__handler9
03:38:19 PM   978         -     42541    0.00    0.00    0.00    0.00    0.00    14  |__handler10
03:38:19 PM   978         -     42542    0.00    0.00    0.00    0.00    0.00     7  |__handler11
03:38:19 PM   978         -     42543    0.00    0.00    0.00    0.00    0.00    12  |__handler12
03:38:19 PM   978         -     42544    0.00    0.00    0.00    0.00    0.00    10  |__handler13
03:38:19 PM   978         -     42545    0.00    0.00    0.00    0.00    0.00     0  |__handler14
03:38:19 PM   978         -     42546    0.00    0.00    0.00    0.00    0.00     1  |__handler15
03:38:19 PM   978         -     42547    0.00    0.00    0.00    0.00    0.00     6  |__handler16
03:38:19 PM   978         -     42548    0.00    0.00    0.00    0.00    0.00    13  |__handler17
03:38:19 PM   978         -     42549    0.00    0.00    0.00    0.00    0.00     1  |__revalidator18
03:38:19 PM   978         -     42550    0.00    0.00    0.00    0.00    0.00     6  |__revalidator19
03:38:19 PM   978         -     42551    0.00    0.00    0.00    0.00    0.00     9  |__revalidator20
03:38:19 PM   978         -     42552    0.00    0.00    0.00    0.00    0.00     3  |__revalidator21
03:38:19 PM   978         -     42553    0.00    0.00    0.00    0.00    0.00    11  |__revalidator22
03:38:19 PM   978         -     42554    0.00    0.00    0.00    0.00    0.00     8  |__revalidator23
03:38:19 PM   978         -     42555    0.00    0.00    0.00    0.00    0.00    14  |__revalidator24
03:38:19 PM   978         -     42556    0.00    0.00    0.00    0.00    0.00     4  |__revalidator25
03:38:19 PM   978         -     42557    0.00    0.00    0.00    0.00    0.00     5  |__revalidator26
03:38:19 PM   978         -     42558    0.00    0.00    0.00    0.00    0.00    12  |__revalidator27
03:38:19 PM   978         -     42844    0.00    0.00    0.00    0.00    0.00     4  |__ovs-vswitchd
03:38:20 PM   978     42530         -  153.00  154.00    0.00    9.00  307.00    15  ovs-vswitchd
03:38:20 PM   978         -     42530    3.00    2.00    0.00    9.00    5.00    15  |__ovs-vswitchd
03:38:20 PM   978         -     42532    4.00    6.00    0.00    9.00   10.00     9  |__handler1
03:38:20 PM   978         -     42533    3.00    7.00    0.00    8.00   10.00     2  |__handler2
03:38:20 PM   978         -     42534    5.00    6.00    0.00    8.00   11.00     7  |__handler3
03:38:20 PM   978         -     42535    0.00    0.00    0.00    0.00    0.00     4  |__urcu4
03:38:20 PM   978         -     42536    5.00    8.00    0.00    6.00   13.00     3  |__handler5
03:38:20 PM   978         -     42537    4.00    6.00    0.00   10.00   10.00     0  |__handler6
03:38:20 PM   978         -     42538    4.00    6.00    0.00    9.00   10.00     4  |__handler7
03:38:20 PM   978         -     42539    5.00    7.00    0.00    5.00   12.00    15  |__handler8
03:38:20 PM   978         -     42540    5.00    9.00    0.00    5.00   14.00     8  |__handler9
03:38:20 PM   978         -     42541    6.00    9.00    0.00    4.00   15.00     1  |__handler10
03:38:20 PM   978         -     42542    5.00    7.00    0.00    7.00   12.00    12  |__handler11
03:38:20 PM   978         -     42543    5.00    7.00    0.00    9.00   12.00    11  |__handler12
03:38:20 PM   978         -     42544    5.00    8.00    0.00    7.00   13.00     6  |__handler13
03:38:20 PM   978         -     42545    4.00    8.00    0.00    6.00   12.00     3  |__handler14
03:38:20 PM   978         -     42546    4.00    6.00    0.00    7.00   10.00    13  |__handler15
03:38:20 PM   978         -     42547    5.00    9.00    0.00    5.00   14.00     2  |__handler16
03:38:20 PM   978         -     42548    4.00    6.00    0.00    7.00   10.00     4  |__handler17
03:38:20 PM   978         -     42549    8.00    4.00    0.00    5.00   12.00     5  |__revalidator18
03:38:20 PM   978         -     42550    5.00    3.00    0.00    1.00    8.00    10  |__revalidator19
03:38:20 PM   978         -     42551    6.00    2.00    0.00    4.00    8.00    10  |__revalidator20
03:38:20 PM   978         -     42552    4.00    2.00    0.00    6.00    6.00     1  |__revalidator21
03:38:20 PM   978         -     42553    5.00    2.00    0.00    3.00    7.00    12  |__revalidator22
03:38:20 PM   978         -     42554    6.00    3.00    0.00    2.00    9.00    13  |__revalidator23
03:38:20 PM   978         -     42555    7.00    3.00    0.00    5.00   10.00     5  |__revalidator24
03:38:20 PM   978         -     42556    8.00    3.00    0.00    1.00   11.00     0  |__revalidator25
03:38:20 PM   978         -     42557    7.00    2.00    0.00    4.00    9.00    14  |__revalidator26
03:38:20 PM   978         -     42558    6.00    4.00    0.00    6.00   10.00     8  |__revalidator27
03:38:20 PM   978         -     42910    0.00    0.00    0.00    1.00    0.00     2  |__ovs-vswitchd
03:38:21 PM   978     42530         -  355.00  531.00    0.00   30.00  886.00     8  ovs-vswitchd
03:38:21 PM   978         -     42530   19.00   16.00    0.00   30.00   35.00     8  |__ovs-vswitchd
03:38:21 PM   978         -     42532   15.00   30.00    0.00   18.00   45.00     9  |__handler1
03:38:21 PM   978         -     42533   13.00   25.00    0.00   27.00   38.00     6  |__handler2
03:38:21 PM   978         -     42534   14.00   28.00    0.00   23.00   42.00    12  |__handler3
