Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

03:28:41 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:28:42 PM   978     29063         -    4.00    4.00    0.00    0.00    8.00    10  ovs-vswitchd
03:28:42 PM   978         -     29063    0.00    0.00    0.00    0.00    0.00    10  |__ovs-vswitchd
03:28:42 PM   978         -     29065    0.00    0.00    0.00    0.00    0.00     2  |__handler1
03:28:42 PM   978         -     29066    0.00    0.00    0.00    0.00    0.00     3  |__handler2
03:28:42 PM   978         -     29067    0.00    0.00    0.00    0.00    0.00     9  |__handler3
03:28:42 PM   978         -     29068    0.00    0.00    0.00    0.00    0.00    11  |__urcu4
03:28:42 PM   978         -     29069    0.00    0.00    0.00    0.00    0.00     4  |__handler5
03:28:42 PM   978         -     29070    0.00    0.00    0.00    0.00    0.00     7  |__handler6
03:28:42 PM   978         -     29071    0.00    0.00    0.00    0.00    0.00     6  |__handler7
03:28:42 PM   978         -     29072    0.00    0.00    0.00    0.00    0.00     7  |__handler8
03:28:42 PM   978         -     29073    0.00    0.00    0.00    0.00    0.00     8  |__handler9
03:28:42 PM   978         -     29074    0.00    0.00    0.00    0.00    0.00     8  |__handler10
03:28:42 PM   978         -     29075    0.00    0.00    0.00    0.00    0.00     9  |__handler11
03:28:42 PM   978         -     29076    0.00    0.00    0.00    0.00    0.00    11  |__handler12
03:28:42 PM   978         -     29077    0.00    0.00    0.00    0.00    0.00    12  |__handler13
03:28:42 PM   978         -     29078    0.00    0.00    0.00    0.00    0.00     9  |__handler14
03:28:42 PM   978         -     29079    0.00    0.00    0.00    0.00    0.00     5  |__handler15
03:28:42 PM   978         -     29080    0.00    0.00    0.00    0.00    0.00     0  |__handler16
03:28:42 PM   978         -     29081    0.00    0.00    0.00    0.00    0.00    13  |__handler17
03:28:42 PM   978         -     29082    1.00    1.00    0.00    0.00    2.00     9  |__revalidator18
03:28:42 PM   978         -     29083    0.00    0.00    0.00    0.00    0.00    14  |__revalidator19
03:28:42 PM   978         -     29084    0.00    0.00    0.00    0.00    0.00     1  |__revalidator20
03:28:42 PM   978         -     29085    1.00    0.00    0.00    0.00    1.00    15  |__revalidator21
03:28:42 PM   978         -     29086    1.00    0.00    0.00    0.00    1.00     0  |__revalidator22
03:28:42 PM   978         -     29087    1.00    1.00    0.00    0.00    2.00    12  |__revalidator23
03:28:42 PM   978         -     29088    1.00    0.00    0.00    0.00    1.00     5  |__revalidator24
03:28:42 PM   978         -     29089    1.00    0.00    0.00    0.00    1.00     4  |__revalidator25
03:28:42 PM   978         -     29090    0.00    0.00    0.00    0.00    0.00     7  |__revalidator26
03:28:42 PM   978         -     29091    0.00    1.00    0.00    0.00    1.00    13  |__revalidator27
03:28:43 PM   978     29063         -    4.00    4.00    0.00    0.00    8.00    10  ovs-vswitchd
03:28:43 PM   978         -     29063    0.00    0.00    0.00    0.00    0.00    10  |__ovs-vswitchd
03:28:43 PM   978         -     29065    0.00    0.00    0.00    0.00    0.00     2  |__handler1
03:28:43 PM   978         -     29066    0.00    0.00    0.00    0.00    0.00     3  |__handler2
03:28:43 PM   978         -     29067    0.00    0.00    0.00    0.00    0.00     9  |__handler3
03:28:43 PM   978         -     29068    0.00    0.00    0.00    0.00    0.00    11  |__urcu4
03:28:43 PM   978         -     29069    0.00    0.00    0.00    0.00    0.00     4  |__handler5
03:28:43 PM   978         -     29070    0.00    0.00    0.00    0.00    0.00     7  |__handler6
