Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

03:35:27 PM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:35:28 PM   978     38261         -   14.00   11.00    0.00    0.00   25.00     9  ovs-vswitchd
03:35:28 PM   978         -     38261    0.00    0.00    0.00    0.00    0.00     9  |__ovs-vswitchd
03:35:28 PM   978         -     38263    0.00    0.00    0.00    0.00    0.00     3  |__handler1
03:35:28 PM   978         -     38264    0.00    0.00    0.00    0.00    0.00    13  |__handler2
03:35:28 PM   978         -     38265    0.00    0.00    0.00    0.00    0.00     2  |__handler3
03:35:28 PM   978         -     38266    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:35:28 PM   978         -     38267    0.00    0.00    0.00    0.00    0.00     7  |__handler5
03:35:28 PM   978         -     38268    0.00    0.00    0.00    0.00    0.00     4  |__handler6
03:35:28 PM   978         -     38269    0.00    0.00    0.00    0.00    0.00     7  |__handler7
03:35:28 PM   978         -     38270    0.00    0.00    0.00    0.00    0.00    15  |__handler8
03:35:28 PM   978         -     38271    0.00    0.00    0.00    0.00    0.00     5  |__handler9
03:35:28 PM   978         -     38272    0.00    0.00    0.00    0.00    0.00    10  |__handler10
03:35:28 PM   978         -     38273    0.00    0.00    0.00    0.00    0.00     9  |__handler11
03:35:28 PM   978         -     38274    0.00    0.00    0.00    0.00    0.00    10  |__handler12
03:35:28 PM   978         -     38275    0.00    0.00    0.00    0.00    0.00     4  |__handler13
03:35:28 PM   978         -     38276    0.00    0.00    0.00    0.00    0.00    12  |__handler14
03:35:28 PM   978         -     38277    0.00    0.00    0.00    0.00    0.00     6  |__handler15
03:35:28 PM   978         -     38278    0.00    0.00    0.00    0.00    0.00    14  |__handler16
03:35:28 PM   978         -     38279    0.00    0.00    0.00    0.00    0.00    15  |__handler17
03:35:28 PM   978         -     38280    1.00    1.00    0.00    0.00    2.00    13  |__revalidator18
03:35:28 PM   978         -     38281    2.00    1.00    0.00    0.00    3.00    10  |__revalidator19
03:35:28 PM   978         -     38282    1.00    1.00    0.00    0.00    2.00     1  |__revalidator20
03:35:28 PM   978         -     38283    1.00    0.00    0.00    0.00    1.00     2  |__revalidator21
03:35:28 PM   978         -     38284    1.00    1.00    0.00    0.00    2.00     5  |__revalidator22
03:35:28 PM   978         -     38285    1.00    2.00    0.00    0.00    3.00    15  |__revalidator23
03:35:28 PM   978         -     38286    1.00    1.00    0.00    0.00    2.00     4  |__revalidator24
03:35:28 PM   978         -     38287    1.00    1.00    0.00    0.00    2.00     9  |__revalidator25
03:35:28 PM   978         -     38288    2.00    1.00    0.00    0.00    3.00    14  |__revalidator26
03:35:28 PM   978         -     38289    1.00    1.00    0.00    0.00    2.00     3  |__revalidator27
03:35:29 PM   978     38261         -   14.00   11.00    0.00    0.00   25.00     9  ovs-vswitchd
03:35:29 PM   978         -     38261    0.00    0.00    0.00    0.00    0.00     9  |__ovs-vswitchd
03:35:29 PM   978         -     38263    0.00    0.00    0.00    0.00    0.00     3  |__handler1
03:35:29 PM   978         -     38264    0.00    0.00    0.00    0.00    0.00    13  |__handler2
03:35:29 PM   978         -     38265    0.00    0.00    0.00    0.00    0.00     2  |__handler3
03:35:29 PM   978         -     38266    0.00    0.00    0.00    0.00    0.00     8  |__urcu4
03:35:29 PM   978         -     38267    0.00    0.00    0.00    0.00    0.00     7  |__handler5
03:35:29 PM   978         -     38268    0.00    0.00    0.00    0.00    0.00     4  |__handler6
03:35:29 PM   978         -     38269    0.00    0.00    0.00    0.00    0.00     7  |__handler7
03:35:29 PM   978         -     38270    0.00    0.00    0.00    0.00    0.00    15  |__handler8
03:35:29 PM   978         -     38271    0.00    0.00    0.00    0.00    0.00     5  |__handler9
03:35:29 PM   978         -     38272    0.00    0.00    0.00    0.00    0.00    10  |__handler10
03:35:29 PM   978         -     38273    0.00    0.00    0.00    0.00    0.00     9  |__handler11
03:35:29 PM   978         -     38274    0.00    0.00    0.00    0.00    0.00    10  |__handler12
03:35:29 PM   978         -     38275    0.00    0.00    0.00    0.00    0.00     4  |__handler13
03:35:29 PM   978         -     38276    0.00    0.00    0.00    0.00    0.00    12  |__handler14
03:35:29 PM   978         -     38277    0.00    0.00    0.00    0.00    0.00     6  |__handler15
03:35:29 PM   978         -     38278    0.00    0.00    0.00    0.00    0.00    14  |__handler16
03:35:29 PM   978         -     38279    0.00    0.00    0.00    0.00    0.00    15  |__handler17
03:35:29 PM   978         -     38280    2.00    1.00    0.00    0.00    3.00    13  |__revalidator18
03:35:29 PM   978         -     38281    1.00    1.00    0.00    0.00    2.00    10  |__revalidator19
03:35:29 PM   978         -     38282    2.00    1.00    0.00    0.00    3.00     1  |__revalidator20
03:35:29 PM   978         -     38283    1.00    2.00    0.00    0.00    3.00     2  |__revalidator21
03:35:29 PM   978         -     38284    1.00    1.00    0.00    0.00    2.00     5  |__revalidator22
03:35:29 PM   978         -     38285    2.00    1.00    0.00    0.00    3.00    15  |__revalidator23
03:35:29 PM   978         -     38286    1.00    1.00    0.00    0.00    2.00     4  |__revalidator24
03:35:29 PM   978         -     38287    2.00    1.00    0.00    0.00    3.00     7  |__revalidator25
03:35:29 PM   978         -     38288    1.00    1.00    0.00    0.00    2.00    14  |__revalidator26
03:35:29 PM   978         -     38289    1.00    1.00    0.00    0.00    2.00     3  |__revalidator27
03:35:30 PM   978     38261         -   91.00  133.00    0.00    4.00  224.00     8  ovs-vswitchd
03:35:30 PM   978         -     38261    4.00    3.00    0.00    4.00    7.00     8  |__ovs-vswitchd
03:35:30 PM   978         -     38263    2.00    8.00    0.00    4.00   10.00     2  |__handler1
03:35:30 PM   978         -     38264    2.00    7.00    0.00    7.00    9.00     5  |__handler2
03:35:30 PM   978         -     38265    1.00    8.00    0.00    3.00    9.00     8  |__handler3
03:35:30 PM   978         -     38266    0.00    0.00    0.00    2.00    0.00    13  |__urcu4
03:35:30 PM   978         -     38267    3.00    7.00    0.00    1.00   10.00    12  |__handler5
03:35:30 PM   978         -     38268    3.00    7.00    0.00    5.00   10.00     1  |__handler6
03:35:30 PM   978         -     38269    0.00    2.00    0.00    2.00    2.00     5  |__handler7
03:35:30 PM   978         -     38270    2.00    7.00    0.00    4.00    9.00    15  |__handler8
03:35:30 PM   978         -     38271    3.00    7.00    0.00    2.00   10.00     4  |__handler9
03:35:30 PM   978         -     38272    3.00    6.00    0.00    5.00    9.00     8  |__handler10
03:35:30 PM   978         -     38273    2.00    6.00    0.00    8.00    8.00     0  |__handler11
03:35:30 PM   978         -     38274    2.00    7.00    0.00    5.00    9.00     1  |__handler12
03:35:30 PM   978         -     38275    2.00    7.00    0.00    6.00    9.00     0  |__handler13
03:35:30 PM   978         -     38276    2.00    6.00    0.00    9.00    8.00     4  |__handler14
03:35:30 PM   978         -     38277    1.00    4.00    0.00   13.00    5.00    14  |__handler15
03:35:30 PM   978         -     38278    2.00    7.00    0.00    5.00    9.00    10  |__handler16
03:35:30 PM   978         -     38279    2.00    7.00    0.00    5.00    9.00    10  |__handler17
03:35:30 PM   978         -     38280    6.00    3.00    0.00    9.00    9.00    13  |__revalidator18
03:35:30 PM   978         -     38281    5.00    3.00    0.00   11.00    8.00     2  |__revalidator19
03:35:30 PM   978         -     38282    4.00    3.00    0.00   13.00    7.00    10  |__revalidator20
03:35:30 PM   978         -     38283    7.00    5.00    0.00    5.00   12.00     9  |__revalidator21
03:35:30 PM   978         -     38284    4.00    2.00    0.00    8.00    6.00    13  |__revalidator22
03:35:30 PM   978         -     38285    6.00    2.00    0.00    8.00    8.00     4  |__revalidator23
03:35:30 PM   978         -     38286    5.00    2.00    0.00   12.00    7.00     0  |__revalidator24
03:35:30 PM   978         -     38287    4.00    2.00    0.00   10.00    6.00     1  |__revalidator25
03:35:30 PM   978         -     38288    5.00    3.00    0.00   12.00    8.00     9  |__revalidator26
03:35:30 PM   978         -     38289    8.00    2.00    0.00   10.00   10.00     0  |__revalidator27
03:35:30 PM   978         -     39144    0.00    0.00    0.00    2.00    0.00     2  |__ovs-vswitchd
03:35:31 PM   978     38261         -  321.00  401.00    0.00   32.00  722.00     1  ovs-vswitchd
03:35:31 PM   978         -     38261   12.00   12.00    0.00   32.00   24.00     1  |__ovs-vswitchd
03:35:31 PM   978         -     38263    7.00   16.00    0.00   30.00   23.00     7  |__handler1
03:35:31 PM   978         -     38264   10.00   16.00    0.00   25.00   26.00    15  |__handler2
03:35:31 PM   978         -     38265    9.00   17.00    0.00   27.00   26.00    13  |__handler3
03:35:31 PM   978         -     38266    3.00    2.00    0.00    8.00    5.00    14  |__urcu4
03:35:31 PM   978         -     38267    9.00   18.00    0.00   28.00   27.00     8  |__handler5
03:35:31 PM   978         -     38268   10.00   19.00    0.00   24.00   29.00     0  |__handler6
03:35:31 PM   978         -     38269    3.00    5.00    0.00    1.00    8.00     6  |__handler7
03:35:31 PM   978         -     38270   11.00   19.00    0.00   27.00   30.00     4  |__handler8
03:35:31 PM   978         -     38271   10.00   16.00    0.00   26.00   26.00     2  |__handler9
03:35:31 PM   978         -     38272    9.00   18.00    0.00   25.00   27.00     2  |__handler10
03:35:31 PM   978         -     38273   11.00   22.00    0.00   24.00   33.00     4  |__handler11
03:35:31 PM   978         -     38274    9.00   18.00    0.00   25.00   27.00     9  |__handler12
03:35:31 PM   978         -     38275   10.00   21.00    0.00   25.00   31.00     6  |__handler13
