Run_Number	0.0	0.1	0.25	0.5	0.75	0.9	1.0
1	3332.487999999999829	726.952999999999975	604.365000000000009	619.517000000000053	433.571000000000026	239.741999999999990	11.519000000000000
2	3514.001999999999953	668.994000000000028	670.250000000000000	789.091000000000008	437.488999999999976	308.252000000000010	11.573000000000000
3	3511.463999999999942	640.152000000000044	644.711000000000013	769.318999999999960	510.639000000000010	275.694999999999993	12.436000000000000
4	3465.663000000000011	808.515999999999963	814.753000000000043	629.899000000000001	527.910999999999945	429.427000000000021	12.239000000000001
5	3522.907000000000153	782.669999999999959	646.528000000000020	775.595000000000027	441.860000000000014	317.163000000000011	17.381000000000000
6	3519.181000000000040	726.447999999999979	793.033000000000015	695.166000000000054	507.821000000000026	297.639999999999986	12.409000000000001
7	3578.056000000000040	727.291000000000054	682.038000000000011	854.427000000000021	505.720000000000027	281.163000000000011	43.395000000000003
8	3549.663000000000011	795.591000000000008	865.442000000000007	661.014999999999986	472.048999999999978	316.685999999999979	13.384000000000000
9	3515.065000000000055	677.724000000000046	758.860000000000014	768.029999999999973	485.591000000000008	245.526000000000010	10.555000000000000
10	3518.514999999999873	848.355000000000018	683.229000000000042	1075.923999999999978	514.621999999999957	253.169000000000011	44.180999999999997
