[00:46:09] port 0: ovs-system, UPCALL packets:109909 errors:39550
[00:46:09] port 1: br-int, UPCALL packets:0 errors:0
[00:46:09] port 2: ens16f1np1, UPCALL packets:400596 errors:0
[00:46:09] port 3: pod1, UPCALL packets:64 errors:0
[00:46:09] port 4: pod2, UPCALL packets:58 errors:0
[00:46:09] port 5: pod3, UPCALL packets:70 errors:0
[00:46:09] port 6: pod4, UPCALL packets:49 errors:0
[00:46:09] port 7: pod5, UPCALL packets:50 errors:0
[00:46:09] port 8: pod6, UPCALL packets:62 errors:0
[00:46:09] port 9: pod7, UPCALL packets:48 errors:0
[00:46:09] port 10: pod8, UPCALL packets:48 errors:0
[00:46:10] port 0: ovs-system, UPCALL packets:109909 errors:39550
[00:46:10] port 1: br-int, UPCALL packets:0 errors:0
[00:46:10] port 2: ens16f1np1, UPCALL packets:400596 errors:0
[00:46:10] port 3: pod1, UPCALL packets:64 errors:0
[00:46:10] port 4: pod2, UPCALL packets:58 errors:0
[00:46:10] port 5: pod3, UPCALL packets:70 errors:0
[00:46:10] port 6: pod4, UPCALL packets:49 errors:0
[00:46:10] port 7: pod5, UPCALL packets:50 errors:0
[00:46:10] port 8: pod6, UPCALL packets:62 errors:0
[00:46:10] port 9: pod7, UPCALL packets:48 errors:0
[00:46:10] port 10: pod8, UPCALL packets:48 errors:0
[00:46:11] port 0: ovs-system, UPCALL packets:109909 errors:39550
[00:46:11] port 1: br-int, UPCALL packets:0 errors:0
[00:46:11] port 2: ens16f1np1, UPCALL packets:400596 errors:0
[00:46:11] port 3: pod1, UPCALL packets:64 errors:0
[00:46:11] port 4: pod2, UPCALL packets:58 errors:0
[00:46:11] port 5: pod3, UPCALL packets:70 errors:0
[00:46:11] port 6: pod4, UPCALL packets:49 errors:0
[00:46:11] port 7: pod5, UPCALL packets:50 errors:0
[00:46:11] port 8: pod6, UPCALL packets:62 errors:0
[00:46:11] port 9: pod7, UPCALL packets:48 errors:0
[00:46:11] port 10: pod8, UPCALL packets:48 errors:0
[00:46:12] port 0: ovs-system, UPCALL packets:109909 errors:39550
[00:46:12] port 1: br-int, UPCALL packets:0 errors:0
[00:46:12] port 2: ens16f1np1, UPCALL packets:400596 errors:0
[00:46:12] port 3: pod1, UPCALL packets:64 errors:0
[00:46:12] port 4: pod2, UPCALL packets:58 errors:0
[00:46:12] port 5: pod3, UPCALL packets:70 errors:0
[00:46:12] port 6: pod4, UPCALL packets:49 errors:0
[00:46:12] port 7: pod5, UPCALL packets:50 errors:0
[00:46:12] port 8: pod6, UPCALL packets:62 errors:0
[00:46:12] port 9: pod7, UPCALL packets:48 errors:0
[00:46:12] port 10: pod8, UPCALL packets:48 errors:0
[00:46:13] port 0: ovs-system, UPCALL packets:109909 errors:39550
[00:46:13] port 1: br-int, UPCALL packets:0 errors:0
[00:46:13] port 2: ens16f1np1, UPCALL packets:444803 errors:0
[00:46:13] port 3: pod1, UPCALL packets:65 errors:0
[00:46:13] port 4: pod2, UPCALL packets:60 errors:0
[00:46:13] port 5: pod3, UPCALL packets:70 errors:0
[00:46:13] port 6: pod4, UPCALL packets:52 errors:0
[00:46:13] port 7: pod5, UPCALL packets:52 errors:0
[00:46:13] port 8: pod6, UPCALL packets:62 errors:0
[00:46:13] port 9: pod7, UPCALL packets:48 errors:0
[00:46:13] port 10: pod8, UPCALL packets:48 errors:0
[00:46:14] port 0: ovs-system, UPCALL packets:109909 errors:39550
[00:46:14] port 1: br-int, UPCALL packets:0 errors:0
[00:46:14] port 2: ens16f1np1, UPCALL packets:506298 errors:0
[00:46:14] port 3: pod1, UPCALL packets:70 errors:0
[00:46:14] port 4: pod2, UPCALL packets:60 errors:0
[00:46:14] port 5: pod3, UPCALL packets:83 errors:0
[00:46:14] port 6: pod4, UPCALL packets:52 errors:0
[00:46:14] port 7: pod5, UPCALL packets:53 errors:0
[00:46:14] port 8: pod6, UPCALL packets:63 errors:0
[00:46:14] port 9: pod7, UPCALL packets:48 errors:0
[00:46:14] port 10: pod8, UPCALL packets:55 errors:0
[00:46:15] port 0: ovs-system, UPCALL packets:109909 errors:39550
[00:46:15] port 1: br-int, UPCALL packets:0 errors:0
[00:46:15] port 2: ens16f1np1, UPCALL packets:537195 errors:0
[00:46:15] port 3: pod1, UPCALL packets:70 errors:0
[00:46:15] port 4: pod2, UPCALL packets:60 errors:0
[00:46:15] port 5: pod3, UPCALL packets:84 errors:0
[00:46:15] port 6: pod4, UPCALL packets:52 errors:0
