Linux 5.14.0-427.el9.x86_64 (centos) 	06/27/2024 	_x86_64_	(16 CPU)

03:25:05 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:07 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:25:07 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:25:07 PM    5    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:25:07 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:25:07 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:25:07 PM    8    0.98    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   98.04
03:25:07 PM    9    0.99    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   98.02
03:25:07 PM   10    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
03:25:07 PM   11    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
03:25:07 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:25:07 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:25:07 PM   14    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
03:25:07 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:25:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:08 PM  all    4.14    0.00    5.83    0.00    0.31    3.95    0.00    0.00    0.00   85.78
03:25:08 PM    0    5.88    0.00    4.90    0.00    0.98    3.92    0.00    0.00    0.00   84.31
03:25:08 PM    1    4.04    0.00    5.05    0.00    0.00    4.04    0.00    0.00    0.00   86.87
03:25:08 PM    2    4.00    0.00    6.00    0.00    0.00    4.00    0.00    0.00    0.00   86.00
03:25:08 PM    3    4.00    0.00    6.00    0.00    0.00    4.00    0.00    0.00    0.00   86.00
03:25:08 PM    4    4.00    0.00    6.00    0.00    1.00    4.00    0.00    0.00    0.00   85.00
03:25:08 PM    5    8.08    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   84.85
03:25:08 PM    6    3.96    0.00    6.93    0.00    0.00    3.96    0.00    0.00    0.00   85.15
03:25:08 PM    7    3.03    0.00    6.06    0.00    0.00    4.04    0.00    0.00    0.00   86.87
03:25:08 PM    8    4.08    0.00    5.10    0.00    0.00    4.08    0.00    0.00    0.00   86.73
03:25:08 PM    9    2.00    0.00    4.00    0.00    1.00    7.00    0.00    0.00    0.00   86.00
03:25:08 PM   10    3.00    0.00    7.00    0.00    0.00    4.00    0.00    0.00    0.00   86.00
03:25:08 PM   11    4.04    0.00    4.04    0.00    0.00    4.04    0.00    0.00    0.00   87.88
03:25:08 PM   12    3.03    0.00    7.07    0.00    0.00    4.04    0.00    0.00    0.00   85.86
03:25:08 PM   13    5.00    0.00    6.00    0.00    0.00    4.00    0.00    0.00    0.00   85.00
03:25:08 PM   14    4.00    0.00    6.00    0.00    1.00    4.00    0.00    0.00    0.00   85.00
03:25:08 PM   15    4.00    0.00    6.00    0.00    1.00    4.00    0.00    0.00    0.00   85.00

03:25:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:09 PM  all   25.46    0.00   32.75    0.00    0.38   33.25    0.00    0.00    0.00    8.17
03:25:09 PM    0   23.71    0.00   32.99    0.00    0.00   36.08    0.00    0.00    0.00    7.22
03:25:09 PM    1   28.00    0.00   31.00    0.00    0.00   34.00    0.00    0.00    0.00    7.00
03:25:09 PM    2   27.27    0.00   33.33    0.00    1.01   34.34    0.00    0.00    0.00    4.04
03:25:09 PM    3   20.20    0.00   38.38    0.00    1.01   33.33    0.00    0.00    0.00    7.07
03:25:09 PM    4   23.00    0.00   36.00    0.00    0.00   33.00    0.00    0.00    0.00    8.00
03:25:09 PM    5   52.48    0.00   33.66    0.00    0.00    0.99    0.00    0.00    0.00   12.87
03:25:09 PM    6   20.20    0.00   37.37    0.00    1.01   33.33    0.00    0.00    0.00    8.08
03:25:09 PM    7   27.00    0.00   35.00    0.00    0.00   34.00    0.00    0.00    0.00    4.00
03:25:09 PM    8   29.00    0.00   33.00    0.00    1.00   32.00    0.00    0.00    0.00    5.00
03:25:09 PM    9    9.90    0.00   22.77    0.00    0.00   58.42    0.00    0.00    0.00    8.91
03:25:09 PM   10   23.23    0.00   29.29    0.00    0.00   34.34    0.00    0.00    0.00   13.13
03:25:09 PM   11   26.73    0.00   29.70    0.00    0.99   32.67    0.00    0.00    0.00    9.90
03:25:09 PM   12   24.24    0.00   34.34    0.00    1.01   33.33    0.00    0.00    0.00    7.07
03:25:09 PM   13   23.23    0.00   32.32    0.00    0.00   34.34    0.00    0.00    0.00   10.10
03:25:09 PM   14   23.47    0.00   34.69    0.00    0.00   34.69    0.00    0.00    0.00    7.14
03:25:09 PM   15   25.25    0.00   30.30    0.00    0.00   33.33    0.00    0.00    0.00   11.11

03:25:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:10 PM  all   26.28    0.00   30.01    0.00    0.68   35.37    0.00    0.00    0.00    7.66
03:25:10 PM    0   22.77    0.00   32.67    0.00    0.99   35.64    0.00    0.00    0.00    7.92
03:25:10 PM    1   23.76    0.00   33.66    0.00    0.99   35.64    0.00    0.00    0.00    5.94
03:25:10 PM    2   27.00    0.00   31.00    0.00    0.00   37.00    0.00    0.00    0.00    5.00
03:25:10 PM    3   25.49    0.00   31.37    0.00    0.98   36.27    0.00    0.00    0.00    5.88
03:25:10 PM    4   25.25    0.00   31.31    0.00    1.01   34.34    0.00    0.00    0.00    8.08
03:25:10 PM    5   58.42    0.00   31.68    0.00    0.99    0.99    0.00    0.00    0.00    7.92
03:25:10 PM    6   24.24    0.00   31.31    0.00    0.00   37.37    0.00    0.00    0.00    7.07
03:25:10 PM    7   28.71    0.00   29.70    0.00    0.99   35.64    0.00    0.00    0.00    4.95
03:25:10 PM    8   31.37    0.00   27.45    0.00    0.00   34.31    0.00    0.00    0.00    6.86
03:25:10 PM    9    9.09    0.00   19.19    0.00    1.01   63.64    0.00    0.00    0.00    7.07
03:25:10 PM   10   17.82    0.00   33.66    0.00    0.99   36.63    0.00    0.00    0.00   10.89
03:25:10 PM   11   23.23    0.00   30.30    0.00    0.00   35.35    0.00    0.00    0.00   11.11
03:25:10 PM   12   24.24    0.00   31.31    0.00    0.00   36.36    0.00    0.00    0.00    8.08
03:25:10 PM   13   25.00    0.00   29.00    0.00    1.00   35.00    0.00    0.00    0.00   10.00
03:25:10 PM   14   27.45    0.00   26.47    0.00    0.98   37.25    0.00    0.00    0.00    7.84
03:25:10 PM   15   26.00    0.00   30.00    0.00    1.00   35.00    0.00    0.00    0.00    8.00

03:25:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:11 PM  all   24.36    0.00   29.86    0.00    0.62   36.54    0.00    0.00    0.00    8.62
03:25:11 PM    0   21.21    0.00   32.32    0.00    0.00   38.38    0.00    0.00    0.00    8.08
03:25:11 PM    1   26.00    0.00   29.00    0.00    1.00   37.00    0.00    0.00    0.00    7.00
03:25:11 PM    2   26.73    0.00   28.71    0.00    0.99   36.63    0.00    0.00    0.00    6.93
03:25:11 PM    3   26.26    0.00   29.29    0.00    0.00   37.37    0.00    0.00    0.00    7.07
03:25:11 PM    4   27.00    0.00   29.00    0.00    0.00   36.00    0.00    0.00    0.00    8.00
03:25:11 PM    5   46.46    0.00   28.28    0.00    0.00   18.18    0.00    0.00    0.00    7.07
03:25:11 PM    6   21.57    0.00   32.35    0.00    0.98   36.27    0.00    0.00    0.00    8.82
03:25:11 PM    7   24.00    0.00   31.00    0.00    1.00   37.00    0.00    0.00    0.00    7.00
03:25:11 PM    8   20.00    0.00   34.00    0.00    1.00   36.00    0.00    0.00    0.00    9.00
03:25:11 PM    9   14.71    0.00   25.49    0.00    0.98   49.02    0.00    0.00    0.00    9.80
03:25:11 PM   10   21.00    0.00   27.00    0.00    1.00   37.00    0.00    0.00    0.00   14.00
03:25:11 PM   11   20.20    0.00   32.32    0.00    1.01   37.37    0.00    0.00    0.00    9.09
03:25:11 PM   12   21.57    0.00   31.37    0.00    0.98   36.27    0.00    0.00    0.00    9.80
03:25:11 PM   13   27.00    0.00   27.00    0.00    1.00   37.00    0.00    0.00    0.00    8.00
03:25:11 PM   14   22.45    0.00   30.61    0.00    0.00   38.78    0.00    0.00    0.00    8.16
03:25:11 PM   15   24.00    0.00   30.00    0.00    0.00   36.00    0.00    0.00    0.00   10.00

03:25:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:12 PM  all   23.17    0.00   29.86    0.00    0.62   38.10    0.12    0.00    0.00    8.12
03:25:12 PM    0   22.33    0.00   30.10    0.00    0.97   37.86    0.00    0.00    0.00    8.74
03:25:12 PM    1   26.26    0.00   30.30    0.00    0.00   38.38    0.00    0.00    0.00    5.05
03:25:12 PM    2   20.79    0.00   31.68    0.00    0.99   38.61    0.00    0.00    0.00    7.92
03:25:12 PM    3   22.77    0.00   30.69    0.00    0.99   38.61    0.00    0.00    0.00    6.93
03:25:12 PM    4   21.78    0.00   29.70    0.00    0.99   37.62    0.00    0.00    0.00    9.90
03:25:12 PM    5   22.00    0.00   34.00    0.00    1.00   37.00    0.00    0.00    0.00    6.00
03:25:12 PM    6   21.21    0.00   31.31    0.00    1.01   38.38    0.00    0.00    0.00    8.08
03:25:12 PM    7   27.00    0.00   29.00    0.00    0.00   39.00    0.00    0.00    0.00    5.00
03:25:12 PM    8   25.25    0.00   28.28    0.00    0.00   38.38    0.00    0.00    0.00    8.08
03:25:12 PM    9   20.20    0.00   34.34    0.00    1.01   36.36    0.00    0.00    0.00    8.08
03:25:12 PM   10   27.27    0.00   27.27    0.00    0.00   38.38    0.00    0.00    0.00    7.07
03:25:12 PM   11   20.79    0.00   29.70    0.00    0.00   38.61    0.00    0.00    0.00   10.89
03:25:12 PM   12   27.00    0.00   26.00    0.00    1.00   38.00    1.00    0.00    0.00    7.00
03:25:12 PM   13   22.00    0.00   27.00    0.00    0.00   38.00    1.00    0.00    0.00   12.00
03:25:12 PM   14   21.21    0.00   29.29    0.00    1.01   39.39    0.00    0.00    0.00    9.09
03:25:12 PM   15   23.00    0.00   29.00    0.00    1.00   37.00    0.00    0.00    0.00   10.00

03:25:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:13 PM  all   25.51    0.00   27.57    0.00    0.69   38.37    0.06    0.00    0.00    7.80
03:25:13 PM    0   24.75    0.00   25.74    0.00    0.99   38.61    0.00    0.00    0.00    9.90
03:25:13 PM    1   23.23    0.00   25.25    0.00    1.01   38.38    0.00    0.00    0.00   12.12
03:25:13 PM    2   25.51    0.00   30.61    0.00    0.00   38.78    0.00    0.00    0.00    5.10
03:25:13 PM    3   26.26    0.00   29.29    0.00    0.00   38.38    0.00    0.00    0.00    6.06
03:25:13 PM    4   24.24    0.00   27.27    0.00    1.01   38.38    0.00    0.00    0.00    9.09
03:25:13 PM    5   29.00    0.00   26.00    0.00    1.00   38.00    0.00    0.00    0.00    6.00
03:25:13 PM    6   24.00    0.00   30.00    0.00    0.00   38.00    0.00    0.00    0.00    8.00
03:25:13 PM    7   30.61    0.00   26.53    0.00    1.02   38.78    0.00    0.00    0.00    3.06
03:25:13 PM    8   27.72    0.00   26.73    0.00    0.99   37.62    0.00    0.00    0.00    6.93
03:25:13 PM    9   24.75    0.00   29.70    0.00    0.00   37.62    0.00    0.00    0.00    7.92
03:25:13 PM   10   24.75    0.00   27.72    0.00    0.99   38.61    0.00    0.00    0.00    7.92
03:25:13 PM   11   22.00    0.00   30.00    0.00    1.00   39.00    0.00    0.00    0.00    8.00
03:25:13 PM   12   25.25    0.00   28.28    0.00    0.00   38.38    0.00    0.00    0.00    8.08
03:25:13 PM   13   30.39    0.00   24.51    0.00    0.98   38.24    0.00    0.00    0.00    5.88
03:25:13 PM   14   24.51    0.00   25.49    0.00    0.98   39.22    0.00    0.00    0.00    9.80
03:25:13 PM   15   21.36    0.00   28.16    0.00    0.97   37.86    0.97    0.00    0.00   10.68

03:25:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:14 PM  all   25.42    0.00   29.36    0.00    0.69   37.48    0.12    0.00    0.00    6.93
03:25:14 PM    0   25.51    0.00   30.61    0.00    0.00   37.76    0.00    0.00    0.00    6.12
03:25:14 PM    1   25.00    0.00   29.00    0.00    1.00   37.00    0.00    0.00    0.00    8.00
03:25:14 PM    2   26.00    0.00   30.00    0.00    1.00   38.00    0.00    0.00    0.00    5.00
03:25:14 PM    3   28.71    0.00   27.72    0.00    0.99   37.62    0.00    0.00    0.00    4.95
03:25:14 PM    4   22.55    0.00   31.37    0.00    0.00   37.25    0.98    0.00    0.00    7.84
03:25:14 PM    5   26.47    0.00   31.37    0.00    0.98   36.27    0.98    0.00    0.00    3.92
03:25:14 PM    6   25.49    0.00   26.47    0.00    0.98   37.25    0.00    0.00    0.00    9.80
03:25:14 PM    7   34.65    0.00   23.76    0.00    0.99   37.62    0.00    0.00    0.00    2.97
03:25:14 PM    8   30.61    0.00   25.51    0.00    1.02   37.76    0.00    0.00    0.00    5.10
03:25:14 PM    9   28.00    0.00   29.00    0.00    1.00   37.00    0.00    0.00    0.00    5.00
03:25:14 PM   10   22.45    0.00   29.59    0.00    0.00   37.76    0.00    0.00    0.00   10.20
03:25:14 PM   11   21.57    0.00   30.39    0.00    0.98   37.25    0.00    0.00    0.00    9.80
03:25:14 PM   12   22.55    0.00   32.35    0.00    0.98   37.25    0.00    0.00    0.00    6.86
03:25:14 PM   13   23.23    0.00   30.30    0.00    1.01   38.38    0.00    0.00    0.00    7.07
03:25:14 PM   14   20.41    0.00   30.61    0.00    0.00   38.78    0.00    0.00    0.00   10.20
03:25:14 PM   15   23.47    0.00   31.63    0.00    0.00   36.73    0.00    0.00    0.00    8.16

03:25:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:15 PM  all   22.31    0.00   31.75    0.00    0.44   37.75    0.00    0.00    0.00    7.75
03:25:15 PM    0   21.57    0.00   32.35    0.00    0.98   37.25    0.00    0.00    0.00    7.84
03:25:15 PM    1   20.00    0.00   34.00    0.00    0.00   38.00    0.00    0.00    0.00    8.00
03:25:15 PM    2   26.00    0.00   31.00    0.00    0.00   38.00    0.00    0.00    0.00    5.00
03:25:15 PM    3   23.47    0.00   32.65    0.00    0.00   37.76    0.00    0.00    0.00    6.12
03:25:15 PM    4   22.22    0.00   31.31    0.00    1.01   37.37    0.00    0.00    0.00    8.08
03:25:15 PM    5   21.65    0.00   35.05    0.00    0.00   38.14    0.00    0.00    0.00    5.15
03:25:15 PM    6   20.00    0.00   32.00    0.00    1.00   38.00    0.00    0.00    0.00    9.00
03:25:15 PM    7   24.24    0.00   33.33    0.00    0.00   37.37    0.00    0.00    0.00    5.05
03:25:15 PM    8   26.26    0.00   30.30    0.00    0.00   37.37    0.00    0.00    0.00    6.06
03:25:15 PM    9   23.23    0.00   32.32    0.00    0.00   37.37    0.00    0.00    0.00    7.07
03:25:15 PM   10   22.55    0.00   29.41    0.00    0.98   38.24    0.00    0.00    0.00    8.82
03:25:15 PM   11   22.00    0.00   29.00    0.00    0.00   38.00    0.00    0.00    0.00   11.00
03:25:15 PM   12   25.00    0.00   27.00    0.00    1.00   38.00    0.00    0.00    0.00    9.00
03:25:15 PM   13   18.81    0.00   34.65    0.00    0.00   38.61    0.00    0.00    0.00    7.92
03:25:15 PM   14   18.81    0.00   31.68    0.00    0.99   38.61    0.00    0.00    0.00    9.90
03:25:15 PM   15   21.36    0.00   32.04    0.00    0.97   35.92    0.00    0.00    0.00    9.71

03:25:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:16 PM  all   23.37    0.00   30.02    0.00    0.56   38.16    0.00    0.00    0.00    7.89
03:25:16 PM    0   22.00    0.00   31.00    0.00    0.00   39.00    0.00    0.00    0.00    8.00
03:25:16 PM    1   22.77    0.00   29.70    0.00    0.99   37.62    0.00    0.00    0.00    8.91
03:25:16 PM    2   29.70    0.00   25.74    0.00    0.99   38.61    0.00    0.00    0.00    4.95
03:25:16 PM    3   23.00    0.00   31.00    0.00    1.00   38.00    0.00    0.00    0.00    7.00
03:25:16 PM    4   22.77    0.00   28.71    0.00    0.00   37.62    0.00    0.00    0.00   10.89
03:25:16 PM    5   23.53    0.00   31.37    0.00    0.98   37.25    0.00    0.00    0.00    6.86
03:25:16 PM    6   21.21    0.00   32.32    0.00    0.00   38.38    0.00    0.00    0.00    8.08
03:25:16 PM    7   30.39    0.00   25.49    0.00    0.98   38.24    0.00    0.00    0.00    4.90
03:25:16 PM    8   27.45    0.00   30.39    0.00    0.98   37.25    0.00    0.00    0.00    3.92
03:25:16 PM    9   23.00    0.00   30.00    0.00    1.00   38.00    0.00    0.00    0.00    8.00
03:25:16 PM   10   20.41    0.00   31.63    0.00    0.00   38.78    0.00    0.00    0.00    9.18
03:25:16 PM   11   21.21    0.00   27.27    0.00    1.01   38.38    0.00    0.00    0.00   12.12
03:25:16 PM   12   22.77    0.00   31.68    0.00    0.00   38.61    0.00    0.00    0.00    6.93
03:25:16 PM   13   21.78    0.00   31.68    0.00    0.99   38.61    0.00    0.00    0.00    6.93
03:25:16 PM   14   19.61    0.00   31.37    0.00    0.00   39.22    0.00    0.00    0.00    9.80
03:25:16 PM   15   22.00    0.00   31.00    0.00    0.00   37.00    0.00    0.00    0.00   10.00

03:25:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:17 PM  all   22.78    0.00   29.22    0.00    0.75   38.80    0.00    0.00    0.00    8.45
03:25:17 PM    0   25.51    0.00   26.53    0.00    1.02   38.78    0.00    0.00    0.00    8.16
03:25:17 PM    1   26.00    0.00   27.00    0.00    0.00   39.00    0.00    0.00    0.00    8.00
03:25:17 PM    2   19.80    0.00   29.70    0.00    0.99   39.60    0.00    0.00    0.00    9.90
03:25:17 PM    3   21.78    0.00   28.71    0.00    0.99   38.61    0.00    0.00    0.00    9.90
03:25:17 PM    4   25.25    0.00   28.28    0.00    1.01   38.38    0.00    0.00    0.00    7.07
03:25:17 PM    5   20.20    0.00   33.33    0.00    1.01   38.38    0.00    0.00    0.00    7.07
03:25:17 PM    6   19.80    0.00   31.68    0.00    0.99   39.60    0.00    0.00    0.00    7.92
03:25:17 PM    7   25.25    0.00   28.28    0.00    0.00   38.38    0.00    0.00    0.00    8.08
03:25:17 PM    8   29.29    0.00   28.28    0.00    1.01   38.38    0.00    0.00    0.00    3.03
03:25:17 PM    9   23.23    0.00   28.28    0.00    0.00   38.38    0.00    0.00    0.00   10.10
03:25:17 PM   10   22.77    0.00   27.72    0.00    0.99   38.61    0.00    0.00    0.00    9.90
03:25:17 PM   11   18.63    0.00   30.39    0.00    0.98   39.22    0.00    0.00    0.00   10.78
03:25:17 PM   12   21.00    0.00   31.00    0.00    1.00   39.00    0.00    0.00    0.00    8.00
03:25:17 PM   13   22.77    0.00   29.70    0.00    0.00   39.60    0.00    0.00    0.00    7.92
03:25:17 PM   14   20.00    0.00   30.00    0.00    1.00   39.00    0.00    0.00    0.00   10.00
03:25:17 PM   15   23.47    0.00   28.57    0.00    1.02   37.76    0.00    0.00    0.00    9.18

03:25:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:18 PM  all   22.67    0.00   30.61    0.00    0.56   38.29    0.00    0.00    0.00    7.87
03:25:18 PM    0   20.00    0.00   30.00    0.00    1.00   39.00    0.00    0.00    0.00   10.00
03:25:18 PM    1   23.00    0.00   29.00    0.00    1.00   38.00    0.00    0.00    0.00    9.00
03:25:18 PM    2   24.24    0.00   29.29    0.00    0.00   38.38    0.00    0.00    0.00    8.08
03:25:18 PM    3   18.18    0.00   33.33    0.00    0.00   38.38    0.00    0.00    0.00   10.10
03:25:18 PM    4   22.22    0.00   30.30    0.00    0.00   37.37    0.00    0.00    0.00   10.10
03:25:18 PM    5   22.77    0.00   30.69    0.00    0.99   37.62    0.00    0.00    0.00    7.92
03:25:18 PM    6   21.21    0.00   35.35    0.00    0.00   38.38    0.00    0.00    0.00    5.05
03:25:18 PM    7   19.80    0.00   34.65    0.00    0.99   37.62    0.00    0.00    0.00    6.93
03:25:18 PM    8   32.00    0.00   26.00    0.00    0.00   38.00    0.00    0.00    0.00    4.00
03:25:18 PM    9   22.77    0.00   31.68    0.00    0.99   38.61    0.00    0.00    0.00    5.94
03:25:18 PM   10   20.20    0.00   30.30    0.00    1.01   39.39    0.00    0.00    0.00    9.09
03:25:18 PM   11   26.26    0.00   26.26    0.00    0.00   38.38    0.00    0.00    0.00    9.09
03:25:18 PM   12   24.51    0.00   30.39    0.00    0.98   37.25    0.00    0.00    0.00    6.86
03:25:18 PM   13   17.82    0.00   33.66    0.00    0.99   38.61    0.00    0.00    0.00    8.91
03:25:18 PM   14   17.82    0.00   33.66    0.00    0.99   39.60    0.00    0.00    0.00    7.92
03:25:18 PM   15   30.00    0.00   25.00    0.00    0.00   38.00    0.00    0.00    0.00    7.00

03:25:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:19 PM  all   23.21    0.00   29.06    0.00    0.62   38.58    0.06    0.00    0.00    8.46
03:25:19 PM    0   23.00    0.00   30.00    0.00    0.00   39.00    0.00    0.00    0.00    8.00
03:25:19 PM    1   23.76    0.00   26.73    0.00    0.99   38.61    0.00    0.00    0.00    9.90
03:25:19 PM    2   22.77    0.00   30.69    0.00    0.99   38.61    0.00    0.00    0.00    6.93
03:25:19 PM    3   24.51    0.00   28.43    0.00    0.98   37.25    0.00    0.00    0.00    8.82
03:25:19 PM    4   23.76    0.00   29.70    0.00    0.99   37.62    0.99    0.00    0.00    6.93
03:25:19 PM    5   24.00    0.00   29.00    0.00    0.00   38.00    0.00    0.00    0.00    9.00
03:25:19 PM    6   21.00    0.00   29.00    0.00    1.00   38.00    0.00    0.00    0.00   11.00
03:25:19 PM    7   22.22    0.00   29.29    0.00    1.01   39.39    0.00    0.00    0.00    8.08
03:25:19 PM    8   21.78    0.00   30.69    0.00    0.99   37.62    0.00    0.00    0.00    8.91
03:25:19 PM    9   25.49    0.00   28.43    0.00    0.98   38.24    0.00    0.00    0.00    6.86
03:25:19 PM   10   24.75    0.00   26.73    0.00    0.00   39.60    0.00    0.00    0.00    8.91
03:25:19 PM   11   19.61    0.00   31.37    0.00    0.98   39.22    0.00    0.00    0.00    8.82
03:25:19 PM   12   29.59    0.00   26.53    0.00    0.00   38.78    0.00    0.00    0.00    5.10
03:25:19 PM   13   24.00    0.00   27.00    0.00    0.00   39.00    0.00    0.00    0.00   10.00
03:25:19 PM   14   21.21    0.00   28.28    0.00    0.00   40.40    0.00    0.00    0.00   10.10
03:25:19 PM   15   20.00    0.00   33.00    0.00    1.00   38.00    0.00    0.00    0.00    8.00

03:25:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:20 PM  all   22.89    0.00   28.81    0.00    0.50   38.74    0.00    0.00    0.00    9.06
03:25:20 PM    0   24.00    0.00   26.00    0.00    1.00   39.00    0.00    0.00    0.00   10.00
03:25:20 PM    1   19.19    0.00   32.32    0.00    0.00   39.39    0.00    0.00    0.00    9.09
03:25:20 PM    2   23.47    0.00   28.57    0.00    0.00   38.78    0.00    0.00    0.00    9.18
03:25:20 PM    3   19.19    0.00   27.27    0.00    0.00   39.39    0.00    0.00    0.00   14.14
03:25:20 PM    4   30.30    0.00   25.25    0.00    0.00   37.37    0.00    0.00    0.00    7.07
03:25:20 PM    5   22.00    0.00   29.00    0.00    1.00   38.00    0.00    0.00    0.00   10.00
03:25:20 PM    6   21.00    0.00   32.00    0.00    0.00   39.00    0.00    0.00    0.00    8.00
03:25:20 PM    7   20.20    0.00   32.32    0.00    0.00   38.38    0.00    0.00    0.00    9.09
03:25:20 PM    8   22.45    0.00   31.63    0.00    0.00   37.76    0.00    0.00    0.00    8.16
03:25:20 PM    9   21.21    0.00   29.29    0.00    0.00   38.38    0.00    0.00    0.00   11.11
03:25:20 PM   10   22.00    0.00   29.00    0.00    1.00   39.00    0.00    0.00    0.00    9.00
03:25:20 PM   11   25.00    0.00   26.00    0.00    1.00   39.00    0.00    0.00    0.00    9.00
03:25:20 PM   12   30.61    0.00   25.51    0.00    1.02   39.80    0.00    0.00    0.00    3.06
03:25:20 PM   13   23.23    0.00   28.28    0.00    1.01   39.39    0.00    0.00    0.00    8.08
03:25:20 PM   14   17.82    0.00   30.69    0.00    0.99   39.60    0.00    0.00    0.00   10.89
03:25:20 PM   15   24.75    0.00   27.72    0.00    0.99   37.62    0.00    0.00    0.00    8.91

