Time,%usr,%sys,%CPU
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:18,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:19,0.00,0.00,0.00
03:38:20,4.00,6.00,10.00
03:38:20,3.00,7.00,10.00
03:38:20,5.00,6.00,11.00
03:38:20,5.00,8.00,13.00
03:38:20,4.00,6.00,10.00
03:38:20,4.00,6.00,10.00
03:38:20,5.00,7.00,12.00
03:38:20,5.00,9.00,14.00
03:38:20,6.00,9.00,15.00
03:38:20,5.00,7.00,12.00
03:38:20,5.00,7.00,12.00
03:38:20,5.00,8.00,13.00
03:38:20,4.00,8.00,12.00
03:38:20,4.00,6.00,10.00
03:38:20,5.00,9.00,14.00
03:38:20,4.00,6.00,10.00
03:38:21,15.00,30.00,45.00
03:38:21,13.00,25.00,38.00
03:38:21,14.00,28.00,42.00
03:38:21,14.00,27.00,41.00
03:38:21,13.00,25.00,38.00
03:38:21,12.00,26.00,38.00
03:38:21,14.00,30.00,44.00
03:38:21,15.00,24.00,39.00
03:38:21,13.00,27.00,40.00
03:38:21,13.00,27.00,40.00
03:38:21,11.00,28.00,39.00
03:38:21,13.00,30.00,43.00
03:38:21,14.00,29.00,43.00
03:38:21,14.00,25.00,39.00
03:38:21,13.00,25.00,38.00
03:38:21,12.00,25.00,37.00
03:38:22,10.00,18.00,28.00
03:38:22,10.00,17.00,27.00
03:38:22,9.00,17.00,26.00
03:38:22,10.00,18.00,28.00
03:38:22,10.00,17.00,27.00
03:38:22,10.00,17.00,27.00
03:38:22,9.00,16.00,25.00
03:38:22,9.00,16.00,25.00
03:38:22,10.00,19.00,29.00
03:38:22,9.00,16.00,25.00
03:38:22,10.00,15.00,25.00
03:38:22,9.00,16.00,25.00
03:38:22,10.00,17.00,27.00
03:38:22,11.00,16.00,27.00
03:38:22,8.00,15.00,23.00
03:38:22,10.00,19.00,29.00
03:38:22,0.00,0.00,0.00
03:38:23,10.00,15.00,25.00
03:38:23,9.00,15.00,24.00
03:38:23,9.00,14.00,23.00
03:38:23,8.00,16.00,24.00
03:38:23,9.00,14.00,23.00
03:38:23,9.00,17.00,26.00
03:38:23,9.00,15.00,24.00
03:38:23,8.00,17.00,25.00
03:38:23,9.00,16.00,25.00
03:38:23,10.00,18.00,28.00
03:38:23,9.00,14.00,23.00
03:38:23,8.00,14.00,22.00
03:38:23,9.00,14.00,23.00
03:38:23,8.00,17.00,25.00
03:38:23,9.00,16.00,25.00
03:38:23,10.00,14.00,24.00
03:38:24,10.00,17.00,27.00
03:38:24,12.00,18.00,30.00
03:38:24,10.00,18.00,28.00
03:38:24,13.00,20.00,33.00
03:38:24,9.00,16.00,25.00
03:38:24,13.00,19.00,32.00
03:38:24,11.00,20.00,31.00
03:38:24,13.00,20.00,33.00
03:38:24,12.00,19.00,31.00
03:38:24,11.00,16.00,27.00
03:38:24,12.00,20.00,32.00
03:38:24,14.00,19.00,33.00
03:38:24,11.00,18.00,29.00
03:38:24,11.00,16.00,27.00
03:38:24,12.00,17.00,29.00
03:38:24,10.00,18.00,28.00
03:38:24,0.00,0.00,0.00
03:38:25,12.00,20.00,32.00
03:38:25,13.00,21.00,34.00
03:38:25,10.00,17.00,27.00
03:38:25,10.00,19.00,29.00
03:38:25,11.00,19.00,30.00
03:38:25,13.00,21.00,34.00
03:38:25,14.00,20.00,34.00
03:38:25,12.00,19.00,31.00
03:38:25,13.00,20.00,33.00
03:38:25,12.00,21.00,33.00
03:38:25,11.00,19.00,30.00
03:38:25,12.00,22.00,34.00
03:38:25,12.00,24.00,36.00
03:38:25,12.00,19.00,31.00
03:38:25,11.00,19.00,30.00
03:38:25,13.00,22.00,35.00
03:38:25,0.00,0.00,0.00
03:38:26,11.00,22.00,33.00
03:38:26,12.00,21.00,33.00
03:38:26,12.00,22.00,34.00
03:38:26,12.00,22.00,34.00
03:38:26,12.00,23.00,35.00
03:38:26,13.00,24.00,37.00
03:38:26,11.00,20.00,31.00
03:38:26,11.00,22.00,33.00
03:38:26,13.00,20.00,33.00
03:38:26,13.00,22.00,35.00
03:38:26,13.00,22.00,35.00
03:38:26,12.00,22.00,34.00
03:38:26,12.00,19.00,31.00
03:38:26,12.00,21.00,33.00
03:38:26,12.00,21.00,33.00
03:38:26,14.00,23.00,37.00
03:38:26,0.00,0.00,0.00
03:38:27,12.00,18.00,30.00
03:38:27,11.00,17.00,28.00
03:38:27,13.00,20.00,33.00
03:38:27,12.00,20.00,32.00
03:38:27,11.00,20.00,31.00
03:38:27,13.00,21.00,34.00
03:38:27,11.00,21.00,32.00
03:38:27,12.00,20.00,32.00
03:38:27,10.00,20.00,30.00
03:38:27,12.00,21.00,33.00
03:38:27,11.00,19.00,30.00
03:38:27,12.00,20.00,32.00
03:38:27,13.00,18.00,31.00
