Time,%usr,%sys,%CPU
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:06,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:07,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:08,0.00,0.00,0.00
03:12:09,3.96,10.89,14.85
03:12:09,2.97,9.90,12.87
03:12:09,1.98,8.91,10.89
03:12:09,3.96,8.91,12.87
03:12:09,2.97,8.91,11.88
03:12:09,3.96,9.90,13.86
03:12:09,4.95,10.89,15.84
03:12:09,2.97,9.90,12.87
03:12:09,2.97,9.90,12.87
03:12:09,2.97,9.90,12.87
03:12:09,2.97,11.88,14.85
03:12:09,3.96,8.91,12.87
03:12:09,4.95,8.91,13.86
03:12:09,2.97,9.90,12.87
03:12:09,2.97,8.91,11.88
03:12:09,3.96,9.90,13.86
03:12:10,6.00,17.00,23.00
03:12:10,7.00,25.00,32.00
03:12:10,8.00,25.00,33.00
03:12:10,7.00,23.00,30.00
03:12:10,6.00,21.00,27.00
03:12:10,9.00,23.00,32.00
03:12:10,6.00,20.00,26.00
03:12:10,7.00,21.00,28.00
03:12:10,9.00,24.00,33.00
