Time,%usr,%sys,%CPU
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:06,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:07,0.00,0.00,0.00
03:25:08,1.00,5.00,6.00
03:25:08,1.00,3.00,4.00
03:25:08,2.00,6.00,8.00
03:25:08,1.00,3.00,4.00
03:25:08,1.00,3.00,4.00
03:25:08,1.00,4.00,5.00
03:25:08,1.00,4.00,5.00
03:25:08,1.00,5.00,6.00
03:25:08,1.00,4.00,5.00
03:25:08,1.00,3.00,4.00
03:25:08,2.00,5.00,7.00
03:25:08,1.00,4.00,5.00
03:25:08,2.00,6.00,8.00
03:25:08,1.00,5.00,6.00
03:25:08,1.00,5.00,6.00
03:25:08,1.00,5.00,6.00
03:25:09,10.00,25.00,35.00
03:25:09,8.00,25.00,33.00
03:25:09,9.00,23.00,32.00
03:25:09,9.00,24.00,33.00
03:25:09,6.00,21.00,27.00
03:25:09,6.00,15.00,21.00
03:25:09,10.00,22.00,32.00
03:25:09,9.00,25.00,34.00
03:25:09,8.00,22.00,30.00
03:25:09,8.00,24.00,32.00
03:25:09,9.00,24.00,33.00
03:25:09,9.00,25.00,34.00
03:25:09,9.00,22.00,31.00
03:25:09,11.00,23.00,34.00
03:25:09,9.00,20.00,29.00
03:25:09,10.00,25.00,35.00
03:25:10,9.00,22.00,31.00
03:25:10,9.00,20.00,29.00
03:25:10,9.00,17.00,26.00
03:25:10,9.00,19.00,28.00
03:25:10,10.00,20.00,30.00
03:25:10,2.00,7.00,9.00
03:25:10,9.00,21.00,30.00
03:25:10,8.00,19.00,27.00
03:25:10,8.00,20.00,28.00
03:25:10,8.00,18.00,26.00
03:25:10,9.00,17.00,26.00
03:25:10,8.00,21.00,29.00
03:25:10,8.00,19.00,27.00
03:25:10,8.00,19.00,27.00
03:25:10,8.00,18.00,26.00
03:25:10,9.00,19.00,28.00
03:25:10,0.00,0.00,0.00
03:25:11,10.00,20.00,30.00
03:25:11,7.00,18.00,25.00
03:25:11,8.00,20.00,28.00
03:25:11,8.00,22.00,30.00
03:25:11,9.00,21.00,30.00
03:25:11,8.00,15.00,23.00
03:25:11,9.00,15.00,24.00
03:25:11,9.00,21.00,30.00
03:25:11,9.00,20.00,29.00
03:25:11,11.00,21.00,32.00
03:25:11,7.00,20.00,27.00
03:25:11,7.00,19.00,26.00
03:25:11,9.00,16.00,25.00
03:25:11,10.00,19.00,29.00
03:25:11,8.00,19.00,27.00
03:25:11,8.00,20.00,28.00
03:25:11,0.00,0.00,0.00
03:25:12,9.00,18.00,27.00
03:25:12,9.00,17.00,26.00
03:25:12,8.00,18.00,26.00
03:25:12,8.00,16.00,24.00
03:25:12,7.00,20.00,27.00
03:25:12,9.00,19.00,28.00
03:25:12,9.00,20.00,29.00
03:25:12,10.00,19.00,29.00
03:25:12,9.00,21.00,30.00
03:25:12,9.00,16.00,25.00
03:25:12,10.00,19.00,29.00
03:25:12,10.00,22.00,32.00
03:25:12,9.00,19.00,28.00
03:25:12,9.00,18.00,27.00
03:25:12,8.00,18.00,26.00
03:25:12,9.00,18.00,27.00
03:25:13,7.00,14.00,21.00
03:25:13,7.00,14.00,21.00
03:25:13,9.00,15.00,24.00
03:25:13,7.00,17.00,24.00
03:25:13,9.00,16.00,25.00
03:25:13,7.00,16.00,23.00
03:25:13,7.00,17.00,24.00
03:25:13,8.00,13.00,21.00
03:25:13,8.00,16.00,24.00
03:25:13,9.00,14.00,23.00
03:25:13,8.00,15.00,23.00
03:25:13,8.00,15.00,23.00
03:25:13,7.00,15.00,22.00
03:25:13,8.00,16.00,24.00
03:25:13,10.00,14.00,24.00
03:25:13,9.00,18.00,27.00
03:25:14,9.00,18.00,27.00
03:25:14,9.00,17.00,26.00
03:25:14,8.00,17.00,25.00
03:25:14,9.00,17.00,26.00
03:25:14,8.00,19.00,27.00
03:25:14,9.00,19.00,28.00
03:25:14,9.00,18.00,27.00
03:25:14,10.00,22.00,32.00
03:25:14,9.00,19.00,28.00
03:25:14,9.00,19.00,28.00
03:25:14,10.00,18.00,28.00
03:25:14,9.00,17.00,26.00
03:25:14,9.00,20.00,29.00
03:25:14,8.00,17.00,25.00
03:25:14,11.00,18.00,29.00
03:25:14,8.00,18.00,26.00
03:25:14,0.00,0.00,0.00
03:25:15,7.00,20.00,27.00
03:25:15,9.00,19.00,28.00
03:25:15,7.00,22.00,29.00
03:25:15,8.00,20.00,28.00
03:25:15,9.00,20.00,29.00
03:25:15,9.00,22.00,31.00
03:25:15,9.00,21.00,30.00
03:25:15,9.00,22.00,31.00
03:25:15,8.00,21.00,29.00
03:25:15,9.00,21.00,30.00
03:25:15,9.00,20.00,29.00
03:25:15,9.00,22.00,31.00
03:25:15,8.00,21.00,29.00
03:25:15,8.00,23.00,31.00
03:25:15,8.00,21.00,29.00
03:25:15,8.00,22.00,30.00
03:25:16,8.00,20.00,28.00
03:25:16,9.00,19.00,28.00
03:25:16,9.00,18.00,27.00
03:25:16,9.00,20.00,29.00
03:25:16,7.00,18.00,25.00
03:25:16,7.00,19.00,26.00
03:25:16,10.00,21.00,31.00
03:25:16,8.00,18.00,26.00
