Time,%usr,%sys,%CPU
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:47,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:48,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:49,0.00,0.00,0.00
03:32:50,7.00,17.00,24.00
03:32:50,6.00,18.00,24.00
03:32:50,7.00,18.00,25.00
03:32:50,7.00,17.00,24.00
03:32:50,7.00,16.00,23.00
03:32:50,4.00,7.00,11.00
03:32:50,8.00,17.00,25.00
03:32:50,7.00,16.00,23.00
03:32:50,6.00,17.00,23.00
03:32:50,7.00,17.00,24.00
03:32:50,5.00,18.00,23.00
03:32:50,7.00,18.00,25.00
03:32:50,6.00,19.00,25.00
03:32:50,6.00,18.00,24.00
03:32:50,6.00,17.00,23.00
03:32:50,7.00,18.00,25.00
03:32:50,0.00,0.00,0.00
03:32:51,6.00,16.00,22.00
03:32:51,7.00,13.00,20.00
03:32:51,7.00,16.00,23.00
03:32:51,8.00,17.00,25.00
03:32:51,7.00,16.00,23.00
03:32:51,6.00,15.00,21.00
03:32:51,8.00,13.00,21.00
03:32:51,9.00,16.00,25.00
03:32:51,6.00,14.00,20.00
03:32:51,7.00,16.00,23.00
03:32:51,7.00,12.00,19.00
03:32:51,7.00,16.00,23.00
03:32:51,8.00,15.00,23.00
03:32:51,7.00,13.00,20.00
03:32:51,6.00,14.00,20.00
03:32:51,8.00,16.00,24.00
03:32:51,0.00,0.00,0.00
03:32:52,6.00,17.00,23.00
03:32:52,6.00,16.00,22.00
03:32:52,6.00,17.00,23.00
03:32:52,7.00,15.00,22.00
03:32:52,7.00,15.00,22.00
03:32:52,7.00,16.00,23.00
03:32:52,7.00,16.00,23.00
03:32:52,7.00,17.00,24.00
03:32:52,6.00,17.00,23.00
03:32:52,9.00,18.00,27.00
03:32:52,6.00,13.00,19.00
03:32:52,7.00,18.00,25.00
03:32:52,6.00,16.00,22.00
03:32:52,8.00,15.00,23.00
03:32:52,7.00,17.00,24.00
03:32:52,6.00,16.00,22.00
03:32:53,10.00,16.00,26.00
03:32:53,9.00,19.00,28.00
03:32:53,9.00,16.00,25.00
03:32:53,9.00,17.00,26.00
03:32:53,10.00,18.00,28.00
03:32:53,10.00,16.00,26.00
03:32:53,9.00,15.00,24.00
03:32:53,8.00,18.00,26.00
03:32:53,8.00,15.00,23.00
03:32:53,9.00,16.00,25.00
03:32:53,8.00,16.00,24.00
03:32:53,10.00,16.00,26.00
03:32:53,10.00,17.00,27.00
03:32:53,9.00,18.00,27.00
03:32:53,8.00,17.00,25.00
03:32:53,10.00,16.00,26.00
03:32:54,9.00,14.00,23.00
03:32:54,9.00,15.00,24.00
03:32:54,10.00,18.00,28.00
03:32:54,9.00,17.00,26.00
03:32:54,8.00,17.00,25.00
03:32:54,8.00,16.00,24.00
03:32:54,8.00,19.00,27.00
03:32:54,9.00,17.00,26.00
03:32:54,9.00,18.00,27.00
03:32:54,8.00,16.00,24.00
03:32:54,9.00,16.00,25.00
03:32:54,9.00,17.00,26.00
03:32:54,7.00,16.00,23.00
03:32:54,8.00,16.00,24.00
03:32:54,7.00,16.00,23.00
03:32:54,8.00,17.00,25.00
03:32:55,9.00,19.00,28.00
03:32:55,10.00,19.00,29.00
03:32:55,10.00,15.00,25.00
03:32:55,10.00,19.00,29.00
03:32:55,8.00,18.00,26.00
03:32:55,10.00,15.00,25.00
03:32:55,8.00,17.00,25.00
03:32:55,10.00,16.00,26.00
03:32:55,9.00,15.00,24.00
03:32:55,9.00,18.00,27.00
03:32:55,9.00,16.00,25.00
03:32:55,9.00,18.00,27.00
03:32:55,10.00,17.00,27.00
03:32:55,7.00,16.00,23.00
03:32:55,11.00,17.00,28.00
03:32:55,9.00,18.00,27.00
03:32:56,9.00,19.00,28.00
03:32:56,7.00,15.00,22.00
03:32:56,11.00,17.00,28.00
03:32:56,9.00,14.00,23.00
03:32:56,10.00,17.00,27.00
03:32:56,9.00,17.00,26.00
03:32:56,9.00,17.00,26.00
03:32:56,9.00,17.00,26.00
03:32:56,9.00,17.00,26.00
03:32:56,9.00,16.00,25.00
03:32:56,9.00,18.00,27.00
03:32:56,7.00,16.00,23.00
03:32:56,10.00,18.00,28.00
03:32:56,9.00,20.00,29.00
03:32:56,8.00,18.00,26.00
03:32:56,10.00,17.00,27.00
03:32:56,0.00,0.00,0.00
03:32:57,9.00,18.00,27.00
03:32:57,9.00,17.00,26.00
03:32:57,10.00,19.00,29.00
03:32:57,10.00,17.00,27.00
03:32:57,9.00,19.00,28.00
03:32:57,9.00,17.00,26.00
03:32:57,10.00,18.00,28.00
03:32:57,8.00,15.00,23.00
03:32:57,10.00,18.00,28.00
03:32:57,8.00,19.00,27.00
03:32:57,8.00,16.00,24.00
03:32:57,9.00,17.00,26.00
03:32:57,9.00,16.00,25.00
03:32:57,10.00,18.00,28.00
03:32:57,10.00,17.00,27.00
03:32:57,9.00,15.00,24.00
03:32:57,0.00,0.00,0.00
03:32:58,8.00,16.00,24.00
03:32:58,10.00,16.00,26.00
03:32:58,9.00,17.00,26.00
03:32:58,9.00,15.00,24.00
03:32:58,8.00,16.00,24.00
03:32:58,9.00,18.00,27.00
03:32:58,9.00,17.00,26.00
03:32:58,8.00,16.00,24.00
03:32:58,9.00,17.00,26.00
03:32:58,7.00,16.00,23.00
03:32:58,10.00,16.00,26.00
03:32:58,9.00,17.00,26.00
03:32:58,8.00,19.00,27.00
03:32:58,9.00,16.00,25.00
03:32:58,7.00,17.00,24.00
03:32:58,7.00,16.00,23.00
03:32:58,0.00,0.00,0.00
03:32:59,9.00,18.00,27.00
03:32:59,9.00,17.00,26.00
03:32:59,8.00,17.00,25.00
03:32:59,8.00,18.00,26.00
