Run_Number	0.0	0.1	0.25	0.5	0.75	0.9	1.0
1	1033563.9069932007	566459.4528159931	677156.0462187481	537431.9516330275	375209.7677304965	6346.9106463878325	751.582119205298
2	791833.8951240763	596650.5440761268	660297.8181377974	547786.0110358899	464168.71350338665	4970.603688933201	653.6456747404844
3	764329.052612589	569497.0663621959	623332.4514378731	542643.13045458	354068.74147465435	4683.402961055681	634.7849694354549
4	825763.5502681776	763450.8243809068	633742.0048623431	655268.215623328	372686.14919852035	4030.534929356358	681.3067018818092
5	778176.9386024137	717515.1188760054	629792.0925470926	626479.8598185974	435504.7286799065	5054.053399923166	620.0868778280543
6	672774.3583898937	572066.9050557142	598430.381290913	584057.8705353044	424770.70518064074	4236.823076923077	866.3345679012345
7	761293.4380344608	501439.68011942756	603034.1972647797	620852.4005295286	415624.05034902715	4412.30426851514	668.4739501105147
8	764626.3494374371	527508.8311360771	679464.7002181554	616421.1044496488	382676.7801128624	4217.85347985348	704.3733016304348
9	732195.2649791955	499997.84092691	623648.8585404387	563990.3489088231	479274.1966702972	3759.6089045483664	630.1907252440725
10	724350.478790128	560129.2913920714	683240.3863754937	732697.7536678956	423756.1471908373	3765.169451073986	598.701317715959
