[00:20:56] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:20:56] port 1: br-int, UPCALL packets:0 errors:0
[00:20:56] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:20:56] port 3: pod1, UPCALL packets:57 errors:0
[00:20:56] port 4: pod2, UPCALL packets:48 errors:0
[00:20:56] port 5: pod3, UPCALL packets:35 errors:0
[00:20:56] port 6: pod4, UPCALL packets:43 errors:0
[00:20:56] port 7: pod5, UPCALL packets:16 errors:0
[00:20:56] port 8: pod6, UPCALL packets:33 errors:0
[00:20:56] port 9: pod7, UPCALL packets:48 errors:0
[00:20:56] port 10: pod8, UPCALL packets:26 errors:0
[00:20:57] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:20:57] port 1: br-int, UPCALL packets:0 errors:0
[00:20:57] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:20:57] port 3: pod1, UPCALL packets:57 errors:0
[00:20:57] port 4: pod2, UPCALL packets:48 errors:0
[00:20:57] port 5: pod3, UPCALL packets:35 errors:0
[00:20:57] port 6: pod4, UPCALL packets:43 errors:0
[00:20:57] port 7: pod5, UPCALL packets:16 errors:0
[00:20:57] port 8: pod6, UPCALL packets:33 errors:0
[00:20:57] port 9: pod7, UPCALL packets:48 errors:0
[00:20:57] port 10: pod8, UPCALL packets:26 errors:0
[00:20:58] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:20:58] port 1: br-int, UPCALL packets:0 errors:0
[00:20:58] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:20:58] port 3: pod1, UPCALL packets:57 errors:0
[00:20:58] port 4: pod2, UPCALL packets:48 errors:0
[00:20:58] port 5: pod3, UPCALL packets:35 errors:0
[00:20:58] port 6: pod4, UPCALL packets:43 errors:0
[00:20:58] port 7: pod5, UPCALL packets:16 errors:0
[00:20:58] port 8: pod6, UPCALL packets:33 errors:0
[00:20:58] port 9: pod7, UPCALL packets:48 errors:0
[00:20:58] port 10: pod8, UPCALL packets:26 errors:0
[00:20:59] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:20:59] port 1: br-int, UPCALL packets:0 errors:0
[00:20:59] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:20:59] port 3: pod1, UPCALL packets:57 errors:0
[00:20:59] port 4: pod2, UPCALL packets:48 errors:0
[00:20:59] port 5: pod3, UPCALL packets:35 errors:0
[00:20:59] port 6: pod4, UPCALL packets:43 errors:0
[00:20:59] port 7: pod5, UPCALL packets:16 errors:0
[00:20:59] port 8: pod6, UPCALL packets:33 errors:0
[00:20:59] port 9: pod7, UPCALL packets:48 errors:0
[00:20:59] port 10: pod8, UPCALL packets:26 errors:0
[00:21:00] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:00] port 1: br-int, UPCALL packets:0 errors:0
[00:21:00] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:21:00] port 3: pod1, UPCALL packets:57 errors:0
[00:21:00] port 4: pod2, UPCALL packets:48 errors:0
[00:21:00] port 5: pod3, UPCALL packets:35 errors:0
[00:21:00] port 6: pod4, UPCALL packets:43 errors:0
[00:21:00] port 7: pod5, UPCALL packets:16 errors:0
[00:21:00] port 8: pod6, UPCALL packets:33 errors:0
[00:21:00] port 9: pod7, UPCALL packets:48 errors:0
[00:21:00] port 10: pod8, UPCALL packets:26 errors:0
[00:21:01] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:01] port 1: br-int, UPCALL packets:0 errors:0
[00:21:01] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:21:01] port 3: pod1, UPCALL packets:57 errors:0
[00:21:01] port 4: pod2, UPCALL packets:48 errors:0
[00:21:01] port 5: pod3, UPCALL packets:35 errors:0
[00:21:01] port 6: pod4, UPCALL packets:43 errors:0
[00:21:01] port 7: pod5, UPCALL packets:16 errors:0
[00:21:01] port 8: pod6, UPCALL packets:33 errors:0
[00:21:01] port 9: pod7, UPCALL packets:48 errors:0
[00:21:01] port 10: pod8, UPCALL packets:26 errors:0
[00:21:02] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:02] port 1: br-int, UPCALL packets:0 errors:0
[00:21:02] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:21:02] port 3: pod1, UPCALL packets:57 errors:0
[00:21:02] port 4: pod2, UPCALL packets:48 errors:0
[00:21:02] port 5: pod3, UPCALL packets:35 errors:0
[00:21:02] port 6: pod4, UPCALL packets:43 errors:0
[00:21:02] port 7: pod5, UPCALL packets:16 errors:0
[00:21:02] port 8: pod6, UPCALL packets:33 errors:0
[00:21:02] port 9: pod7, UPCALL packets:48 errors:0
[00:21:02] port 10: pod8, UPCALL packets:26 errors:0
[00:21:03] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:03] port 1: br-int, UPCALL packets:0 errors:0
[00:21:03] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:21:03] port 3: pod1, UPCALL packets:57 errors:0
[00:21:03] port 4: pod2, UPCALL packets:48 errors:0
[00:21:03] port 5: pod3, UPCALL packets:35 errors:0
[00:21:03] port 6: pod4, UPCALL packets:43 errors:0
[00:21:03] port 7: pod5, UPCALL packets:16 errors:0
[00:21:03] port 8: pod6, UPCALL packets:33 errors:0
[00:21:03] port 9: pod7, UPCALL packets:48 errors:0
[00:21:03] port 10: pod8, UPCALL packets:26 errors:0
[00:21:04] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:04] port 1: br-int, UPCALL packets:0 errors:0
[00:21:04] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:21:04] port 3: pod1, UPCALL packets:57 errors:0
[00:21:04] port 4: pod2, UPCALL packets:48 errors:0
[00:21:04] port 5: pod3, UPCALL packets:35 errors:0
[00:21:04] port 6: pod4, UPCALL packets:43 errors:0
[00:21:04] port 7: pod5, UPCALL packets:16 errors:0
[00:21:04] port 8: pod6, UPCALL packets:33 errors:0
[00:21:04] port 9: pod7, UPCALL packets:48 errors:0
[00:21:04] port 10: pod8, UPCALL packets:26 errors:0
[00:21:05] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:05] port 1: br-int, UPCALL packets:0 errors:0
[00:21:05] port 2: ens16f1np1, UPCALL packets:283127 errors:0
[00:21:05] port 3: pod1, UPCALL packets:57 errors:0
[00:21:05] port 4: pod2, UPCALL packets:48 errors:0
[00:21:05] port 5: pod3, UPCALL packets:35 errors:0
[00:21:05] port 6: pod4, UPCALL packets:43 errors:0
[00:21:05] port 7: pod5, UPCALL packets:16 errors:0
[00:21:05] port 8: pod6, UPCALL packets:33 errors:0
[00:21:05] port 9: pod7, UPCALL packets:48 errors:0
[00:21:05] port 10: pod8, UPCALL packets:26 errors:0
[00:21:06] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:06] port 1: br-int, UPCALL packets:0 errors:0
[00:21:06] port 2: ens16f1np1, UPCALL packets:334382 errors:0
[00:21:06] port 3: pod1, UPCALL packets:57 errors:0
[00:21:06] port 4: pod2, UPCALL packets:55 errors:0
[00:21:06] port 5: pod3, UPCALL packets:37 errors:0
[00:21:06] port 6: pod4, UPCALL packets:47 errors:0
[00:21:06] port 7: pod5, UPCALL packets:18 errors:0
[00:21:06] port 8: pod6, UPCALL packets:35 errors:0
[00:21:06] port 9: pod7, UPCALL packets:54 errors:0
[00:21:06] port 10: pod8, UPCALL packets:29 errors:0
[00:21:07] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:07] port 1: br-int, UPCALL packets:0 errors:0
[00:21:07] port 2: ens16f1np1, UPCALL packets:386631 errors:0
[00:21:07] port 3: pod1, UPCALL packets:66 errors:0
[00:21:07] port 4: pod2, UPCALL packets:55 errors:0
[00:21:07] port 5: pod3, UPCALL packets:37 errors:0
[00:21:07] port 6: pod4, UPCALL packets:49 errors:0
[00:21:07] port 7: pod5, UPCALL packets:18 errors:0
[00:21:07] port 8: pod6, UPCALL packets:35 errors:0
[00:21:07] port 9: pod7, UPCALL packets:54 errors:0
[00:21:07] port 10: pod8, UPCALL packets:29 errors:0
[00:21:08] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:08] port 1: br-int, UPCALL packets:0 errors:0
[00:21:08] port 2: ens16f1np1, UPCALL packets:457941 errors:0
[00:21:08] port 3: pod1, UPCALL packets:67 errors:0
[00:21:08] port 4: pod2, UPCALL packets:55 errors:0
[00:21:08] port 5: pod3, UPCALL packets:41 errors:0
[00:21:08] port 6: pod4, UPCALL packets:49 errors:0
[00:21:08] port 7: pod5, UPCALL packets:20 errors:0
[00:21:08] port 8: pod6, UPCALL packets:35 errors:0
[00:21:08] port 9: pod7, UPCALL packets:54 errors:0
[00:21:08] port 10: pod8, UPCALL packets:31 errors:0
[00:21:09] port 0: ovs-system, UPCALL packets:108066 errors:39550
[00:21:09] port 1: br-int, UPCALL packets:0 errors:0
[00:21:09] port 2: ens16f1np1, UPCALL packets:457941 errors:0
[00:21:09] port 3: pod1, UPCALL packets:67 errors:0
[00:21:09] port 4: pod2, UPCALL packets:55 errors:0
[00:21:09] port 5: pod3, UPCALL packets:41 errors:0
[00:21:09] port 6: pod4, UPCALL packets:49 errors:0
[00:21:09] port 7: pod5, UPCALL packets:20 errors:0
[00:21:09] port 8: pod6, UPCALL packets:35 errors:0
