[00:20:56] UPCALL packets diff: 391499, errors diff: 39550
[00:20:57] UPCALL packets diff: 0, errors diff: 0
[00:20:58] UPCALL packets diff: 0, errors diff: 0
[00:20:59] UPCALL packets diff: 0, errors diff: 0
[00:21:00] UPCALL packets diff: 0, errors diff: 0
[00:21:01] UPCALL packets diff: 0, errors diff: 0
[00:21:02] UPCALL packets diff: 0, errors diff: 0
[00:21:03] UPCALL packets diff: 0, errors diff: 0
[00:21:04] UPCALL packets diff: 0, errors diff: 0
[00:21:05] UPCALL packets diff: 0, errors diff: 0
[00:21:06] UPCALL packets diff: 51281, errors diff: 0
[00:21:07] UPCALL packets diff: 52260, errors diff: 0
[00:21:08] UPCALL packets diff: 71319, errors diff: 0
[00:21:09] UPCALL packets diff: 0, errors diff: 0
[00:21:10] UPCALL packets diff: 0, errors diff: 0
[00:21:11] UPCALL packets diff: 0, errors diff: 0
[00:21:12] UPCALL packets diff: 1, errors diff: 0
[00:21:13] UPCALL packets diff: 0, errors diff: 0
[00:21:14] UPCALL packets diff: 0, errors diff: 0
