Linux 5.14.0-427.el9.x86_64 (centos) 	09/24/2024 	_x86_64_	(16 CPU)

12:20:28 AM   UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:20:29 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:20:29 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:20:30 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:20:30 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:20:31 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:20:31 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:20:32 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     1  python3
12:20:32 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     1  |__python3
12:20:33 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     9  python3
12:20:33 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     9  |__python3
12:20:34 AM     0   2513025         -    1.00    0.00    0.00    0.00    1.00    13  python3
12:20:34 AM     0         -   2513025    1.00    0.00    0.00    0.00    1.00    13  |__python3
12:20:35 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:20:35 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:20:36 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00    10  python3
12:20:36 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00    10  |__python3
12:20:37 AM     0   2513025         -    0.00    1.00    0.00    0.00    1.00     7  python3
12:20:37 AM     0         -   2513025    0.00    1.00    0.00    0.00    1.00     7  |__python3
12:20:38 AM     0   2513025         -    0.00    0.00    0.00    1.00    0.00    14  python3
12:20:38 AM     0         -   2513025    0.00    0.00    0.00    1.00    0.00    14  |__python3
12:20:39 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:20:39 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:20:40 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     2  python3
12:20:40 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     2  |__python3
12:20:41 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     0  python3
12:20:41 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     0  |__python3
12:20:42 AM     0   2513025         -    1.00    0.00    0.00    0.00    1.00     9  python3
12:20:42 AM     0         -   2513025    1.00    0.00    0.00    0.00    1.00     9  |__python3
12:20:43 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     5  python3
12:20:43 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     5  |__python3
12:20:44 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00    15  python3
12:20:44 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00    15  |__python3
12:20:45 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:20:45 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:20:46 AM     0   2513025         -    1.00    1.00    0.00    0.00    2.00    15  python3
12:20:46 AM     0         -   2513025    1.00    1.00    0.00    0.00    2.00    15  |__python3
12:20:47 AM     0   2513025         -    0.00    0.00    0.00    1.00    0.00    15  python3
12:20:47 AM     0         -   2513025    0.00    0.00    0.00    1.00    0.00    15  |__python3
12:20:48 AM     0   2513025         -   11.00    7.00    0.00   15.00   18.00     7  python3
12:20:48 AM     0         -   2513025   11.00    7.00    0.00   15.00   18.00     7  |__python3
12:20:49 AM     0   2513025         -   21.00   18.00    0.00   30.00   39.00     4  python3
12:20:49 AM     0         -   2513025   21.00   18.00    0.00   30.00   39.00     4  |__python3
12:20:50 AM     0   2513025         -   22.00   19.00    0.00   24.00   41.00     0  python3
12:20:50 AM     0         -   2513025   22.00   19.00    0.00   24.00   41.00     0  |__python3
12:20:51 AM     0   2513025         -   23.76   18.81    0.00   17.82   42.57     2  python3
12:20:51 AM     0         -   2513025   23.76   18.81    0.00   17.82   42.57     2  |__python3
12:20:52 AM     0   2513025         -   25.00   16.00    0.00   18.00   41.00     0  python3
12:20:52 AM     0         -   2513025   25.00   16.00    0.00   18.00   41.00     0  |__python3
12:20:53 AM     0   2513025         -   23.00   20.00    0.00   18.00   43.00     4  python3
12:20:53 AM     0         -   2513025   23.00   20.00    0.00   18.00   43.00     4  |__python3
12:20:54 AM     0   2513025         -   20.00   19.00    0.00    8.00   39.00     5  python3
12:20:54 AM     0         -   2513025   20.00   19.00    0.00    8.00   39.00     5  |__python3
12:20:55 AM     0   2513025         -    1.00    0.00    0.00    0.00    1.00     7  python3
12:20:55 AM     0         -   2513025    1.00    0.00    0.00    0.00    1.00     7  |__python3
12:20:56 AM     0   2513025         -    0.00    0.00    0.00    0.00    0.00     7  python3
12:20:56 AM     0         -   2513025    0.00    0.00    0.00    0.00    0.00     7  |__python3
12:20:57 AM     0   2513025         -    1.00    0.00    0.00    0.00    1.00     6  python3
12:20:57 AM     0         -   2513025    1.00    0.00    0.00    0.00    1.00     6  |__python3

Average:        0   2513025         -    5.21    4.14    0.00    4.58    9.34     -  python3
Average:        0         -   2513025    5.21    4.14    0.00    4.58    9.34     -  |__python3
